basho,rank,rikishi,height,weight
2006.07,Y1e,Asashoryu,184,146
2006.07,O1e,Hakuho,192,148.2
2006.07,O1w,Chiyotaikai,181,158
2006.07,O2e,Kaio,184.5,167.7
2006.07,O2w,Kotooshu,204,140.9
2006.07,O3w,Tochiazuma,180,153.5
2006.07,S1e,Miyabiyama,188,181.5
2006.07,S1w,Kotomitsuki,182,156
2006.07,K1e,Asasekiryu,185.5,143.5
2006.07,K1w,Kisenosato,186.5,155.5
2006.07,M1e,Kotoshogiku,179,150
2006.07,M1w,Kyokushuzan,182,139.2
2006.07,M2e,Hakurozan,189,140
2006.07,M2w,Kyokutenho,192,152.4
2006.07,M3e,Roho,194,146.5
2006.07,M3w,Kakizoe,177,136
2006.07,M4e,Ama,185,113
2006.07,M4w,Baruto,198,167.8
2006.07,M5e,Futeno,180.5,149
2006.07,M5w,Kokkai,189,165
2006.07,M6e,Wakanosato,184.5,154.8
2006.07,M6w,Dejima,181,160.5
2006.07,M7e,Hokutoriki,182.5,152.8
2006.07,M7w,Aminishiki,185,129.5
2006.07,M8e,Tokitenku,187,140.3
2006.07,M8w,Takamisakari,188,133.5
2006.07,M9e,Yoshikaze,176.5,132.6
2006.07,M9w,Tosanoumi,186,146
2006.07,M10e,Tamanoshima,187,157.4
2006.07,M10w,Iwakiyama,184.5,175
2006.07,M11e,Toyonoshima,170,130.4
2006.07,M11w,Kasugao,183,153
2006.07,M12e,Tochinonada,187,161
2006.07,M12w,Tamakasuga,182,153.5
2006.07,M13e,Jumonji,184,153.7
2006.07,M13w,Takekaze,171,142
2006.07,M14e,Homasho,185.5,138.5
2006.07,M14w,Toyozakura,183,134.3
2006.07,M15e,Tochinohana,184,140
2006.07,M15w,Buyuzan,181,164
2006.07,M16e,Kitazakura,189,173
2006.07,M16w,Daimanazuru,188.5,164.5
2006.07,J1e,Ryuho,183,149
2006.07,J1w,Katayama,179,136.5
2006.07,J2e,Tochisakae,185,152.1
2006.07,J2w,Kasuganishiki,188,146
2006.07,J3e,Ushiomaru,176,168
2006.07,J3w,Asofuji,179,124.5
2006.07,J4e,Kakuryu,185.5,126
2006.07,J4w,Satoyama,177.5,112.7
2006.07,J5e,Shimotori,188,139.4
2006.07,J5w,Mokonami,186.5,134
2006.07,J6e,Hochiyama,189,142
2006.07,J6w,Kobo,181,137.5
2006.07,J7e,Wakatoba,176,127.7
2006.07,J7w,Oga,180,115.5
2006.07,J8e,Otsukasa,175,148.4
2006.07,J8w,Kaiho,178,121
2006.07,J9e,Tokitsuumi,183,131.5
2006.07,J9w,Kyokunankai,180,126.5
2006.07,J10e,Dairaido,178,146.1
2006.07,J10w,Dewaotori,187,166.5
2006.07,J11e,Hokutoiwa,176,164
2006.07,J11w,Tamarikido,184.5,138
2006.07,J12e,Kanbayashi,178,133.2
2006.07,J12w,Masatsukasa,182,130
2006.07,J13e,Harunoyama,188,180
2006.07,J13w,Shunketsu,177,121.6
2006.07,J14e,Takanowaka,190,148
2006.07,J14w,Ryuo,176.5,147.2
2006.07,Ms1e,Kageyama,187,132
2006.07,Ms1w,Shimoda,173,126
2006.07,Ms2e,Kirinowaka,177.5,113.7
2006.07,Ms2w,Senshuyama,178,142.5
2006.07,Ms3e,Kimurayama,181,137
2006.07,Ms3w,Sumanofuji,176,142
2006.07,Ms4e,Koryu,186,144.2
2006.07,Ms4w,Tamaasuka,184,144
2006.07,Ms5e,Asahimaru,178,185.5
2006.07,Ms5w,Fukuzono,178,113.7
2006.07,Ms6e,Daishodai,176.5,154
2006.07,Ms6w,Hakuba,186.5,113.6
2006.07,Ms7e,Wakanoho,193,141.2
2006.07,Ms7w,Sawai,182,125
2006.07,Ms8e,Takamifuji,187.2,136
2006.07,Ms8w,Bushuyama,191.5,159.5
2006.07,Ms9e,Raiko,188.5,158.6
2006.07,Ms9w,Yakigaya,179,153.5
2006.07,Ms10e,Ryugi,191,132.6
2006.07,Ms10w,Miyamoto,180.5,162
2006.07,Ms11e,Takakoyama,178,151
2006.07,Ms11w,Kaido,177.5,146
2006.07,Ms12e,Kadomoto,183.5,160.5
2006.07,Ms12w,Kasugakuni,182,147
2006.07,Ms13e,Daishoma,183,136.5
2006.07,Ms13w,Kotoyutaka,183.5,133.5
2006.07,Ms14e,Nakanishi,187,146
2006.07,Ms14w,Takahama,181,127.1
2006.07,Ms15e,Kitataiki,184,133
