basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2010.11,1,Jk28e,U,0-1 (5-2),0,yorikiri,1,Jk28w,Mimanishiki,1-0 (5-2)
2010.11,1,Jk26e,Motoyama,0-1 (1-6),0,oshitaoshi,1,Jk25w,Sunaga,1-0 (2-5)
2010.11,1,Jk23e,Takaora,0-1 (3-4),0,oshidashi,1,Jk23w,Daishiryu,1-0 (4-3)
2010.11,1,Jk21e,Fukukasuga,1-0 (3-4),1,uwatenage,0,Jk21w,Onuki,0-1 (2-5)
2010.11,1,Jk19e,Shikinokawa,0-1 (2-5),0,oshidashi,1,Jk18w,Moriurara,1-0 (3-4)
2010.11,1,Jk17e,Daikoyama,1-0 (5-2),1,yorikiri,0,Jk16w,Kasachikara,0-1 (3-4)
2010.11,1,Jk14e,Takachihonomine,0-1 (3-4),0,uwatenage,1,Jk14w,Fukamiyama,1-0 (5-2)
2010.11,1,Jk11e,Suzuki,1-0 (4-3),1,tsukiotoshi,0,Jk11w,Kotonanba,0-1 (2-5)
2010.11,1,Jk9e,Kototakahashi,0-1 (4-3),0,hatakikomi,1,Jk9w,Takaakita,1-0 (5-2)
2010.11,1,Jk7e,Murashita,0-1 (3-4),0,yorikiri,1,Jk7w,Sakurai,1-0 (6-1)
2010.11,1,Jk5e,Higohikari,0-1 (4-3),0,yorikiri,1,Jk5w,Kotookazaki,1-0 (3-4)
2010.11,1,Jk3e,Masutenryu,0-1 (3-4),0,yoritaoshi,1,Jk3w,Okuniyama,1-0 (5-2)
2010.11,1,Jk2e,Yamamoto,1-0 (5-2),1,yorikiri,0,Jd118w,Daiseishin,0-1 (3-4)
2010.11,1,Jd117e,Kotoyoshikane,0-1 (3-4),0,uwatenage,1,Jd116w,Hakkairyu,1-0 (4-3)
2010.11,1,Jd114e,Echizenyama,1-0 (4-3),1,yorikiri,0,Jd114w,Kotokawamura,0-1 (4-3)
2010.11,1,Jd112e,Sakabe,1-0 (3-4),1,abisetaoshi,0,Jd112w,Kotoarai,0-1 (5-2)
2010.11,1,Jd110e,Wakayamada,1-0 (4-3),1,tsukitaoshi,0,Jd110w,Hirose,0-1 (5-2)
2010.11,1,Jd108e,Matsugahama,0-1 (3-4),0,hikiotoshi,1,Jd107w,Shintaku,1-0 (2-5)
2010.11,1,Jd106e,Aratobi,0-1 (4-3),0,yorikiri,1,Jd105w,Koseki,1-0 (3-4)
2010.11,1,Jd103e,Tsubakifuji,0-1 (4-3),0,yorikiri,1,Jd104e,Hokutonami,1-0 (6-1)
