basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1997.01,1,M16e,Kotobeppu,0-1 (5-10),0,uwatenage,1,M15w,Misugisato,1-0 (8-7)
1997.01,1,M15e,Shikishima,1-0 (9-6),1,yorikiri,0,M14w,Yamato,0-1 (8-7)
1997.01,1,M14e,Daishoho,0-1 (2-2-11),0,uwatenage,1,M13w,Rikio,1-0 (8-7)
1997.01,1,M13e,Konishiki,0-1 (8-7),0,uwatenage,1,M12w,Kotoinazuma,1-0 (8-7)
1997.01,1,M12e,Ganyu,1-0 (8-7),1,yorikiri,0,M11w,Kotoryu,0-1 (10-5)
1997.01,1,M11e,Daishi,1-0 (8-7),1,hatakikomi,0,M10w,Tochiazuma,0-1 (9-6)
1997.01,1,M10e,Daihisho,1-0 (6-9),1,kotenage,0,M9w,Minatofuji,0-1 (6-9)
1997.01,1,M9e,Hamanoshima,0-1 (6-9),0,hatakikomi,1,M8w,Terao,1-0 (8-7)
1997.01,1,M8e,Mitoizumi,1-0 (7-8),1,hatakikomi,0,M7w,Asanosho,0-1 (8-7)
1997.01,1,M7e,Aogiyama,0-1 (6-9),0,uwatenage,1,M6w,Kotonowaka,1-0 (8-7)
1997.01,1,M2e,Tamakasuga,0-1 (5-10),0,yorikiri,1,M2w,Kenko,1-0 (6-9)
1997.01,1,M1e,Tosanoumi,0-1 (9-6),0,hatakikomi,1,M1w,Takatoriki,1-0 (11-4)
1997.01,1,K1e,Musoyama,0-1 (8-7),0,uwatehineri,1,M3e,Asahiyutaka,1-0 (4-11)
1997.01,1,M3w,Kyokushuzan,1-0 (9-6),1,uchimuso,0,S1w,Kotonishiki,0-1 (4-11)
1997.01,1,S1e,Kaio,1-0 (6-9),1,oshidashi,0,M4e,Tochinowaka,0-1 (4-11)
1997.01,1,O2e,Takanonami,1-0 (6-9),1,yorikiri,0,M5e,Asanowaka,0-1 (5-10)
1997.01,1,M4w,Higonoumi,0-1 (5-10),0,yorikiri,1,O1w,Musashimaru,1-0 (12-3)
1997.01,1,O1e,Wakanohana,1-0 (14-1),1,shitatenage,0,M5w,Kitakachidoki,0-1 (6-9)
1997.01,1,M6e,Oginishiki,0-1 (4-11),0,sukuinage,1,Y1w,Takanohana,1-0 (13-2)
1997.01,1,Y1e,Akebono,1-0 (12-3),1,oshidashi,0,K1w,Akinoshima,0-1 (6-9)
1997.01,2,M15w,Misugisato,2-0 (8-7),1,hatakikomi,0,M14w,Yamato,0-2 (8-7)
1997.01,2,M13e,Konishiki,1-1 (8-7),1,uwatenage,0,M15e,Shikishima,1-1 (9-6)
1997.01,2,M16e,Kotobeppu,0-2 (5-10),0,oshitaoshi,1,M13w,Rikio,2-0 (8-7)
1997.01,2,M14e,Daishoho,1-1 (2-2-11),1,yorikiri,0,M12w,Kotoinazuma,1-1 (8-7)
1997.01,2,M12e,Ganyu,1-1 (8-7),0,uwatenage,1,M9w,Minatofuji,1-1 (6-9)
1997.01,2,M8e,Mitoizumi,1-1 (7-8),0,hatakikomi,1,M11w,Kotoryu,1-1 (10-5)
1997.01,2,M11e,Daishi,2-0 (8-7),1,okuridashi,0,M8w,Terao,1-1 (8-7)
1997.01,2,M7e,Aogiyama,1-1 (6-9),1,hikiotoshi,0,M10e,Daihisho,1-1 (6-9)
1997.01,2,M10w,Tochiazuma,1-1 (9-6),1,oshidashi,0,M7w,Asanosho,0-2 (8-7)
1997.01,2,M9e,Hamanoshima,0-2 (6-9),0,sukuinage,1,M6w,Kotonowaka,2-0 (8-7)
1997.01,2,M6e,Oginishiki,1-1 (4-11),1,okuritaoshi,0,M5w,Kitakachidoki,0-2 (6-9)
1997.01,2,M5e,Asanowaka,0-2 (5-10),0,hatakikomi,1,M1w,Takatoriki,2-0 (11-4)
1997.01,2,M4w,Higonoumi,0-2 (5-10),0,oshitaoshi,1,K1w,Akinoshima,1-1 (6-9)
1997.01,2,S1e,Kaio,1-1 (6-9),0,ashitori,1,M3w,Kyokushuzan,2-0 (9-6)
1997.01,2,M1e,Tosanoumi,1-1 (9-6),1,tsukiotoshi,0,S1w,Kotonishiki,0-2 (4-11)
1997.01,2,O1e,Wakanohana,2-0 (14-1),1,makiotoshi,0,M2w,Kenko,1-1 (6-9)
1997.01,2,O2e,Takanonami,2-0 (6-9),1,katasukashi,0,K1e,Musoyama,0-2 (8-7)
1997.01,2,M3e,Asahiyutaka,1-1 (4-11),0,yorikiri,1,O1w,Musashimaru,2-0 (12-3)
1997.01,2,Y1e,Akebono,2-0 (12-3),1,tsukidashi,0,M4e,Tochinowaka,0-2 (4-11)
1997.01,2,M2e,Tamakasuga,0-2 (5-10),0,yorikiri,1,Y1w,Takanohana,2-0 (13-2)
1997.01,3,M15e,Shikishima,1-2 (9-6),0,yorikiri,1,M16e,Kotobeppu,1-2 (5-10)
1997.01,3,M14e,Daishoho,2-1 (2-2-11),1,okuridashi,0,M14w,Yamato,0-3 (8-7)
1997.01,3,M15w,Misugisato,2-1 (8-7),0,yorikiri,1,M12w,Kotoinazuma,2-1 (8-7)
1997.01,3,M10e,Daihisho,1-2 (6-9),0,yorikiri,1,M13w,Rikio,3-0 (8-7)
1997.01,3,M9e,Hamanoshima,0-3 (6-9),0,yorikiri,1,M13e,Konishiki,2-1 (8-7)
1997.01,3,M12e,Ganyu,1-2 (8-7),0,yorikiri,1,M8w,Terao,2-1 (8-7)
1997.01,3,M8e,Mitoizumi,2-1 (7-8),1,yorikiri,0,M11e,Daishi,2-1 (8-7)
1997.01,3,M11w,Kotoryu,1-2 (10-5),0,oshidashi,1,M7w,Asanosho,1-2 (8-7)
1997.01,3,M10w,Tochiazuma,2-1 (9-6),1,oshitaoshi,0,M5w,Kitakachidoki,0-3 (6-9)
1997.01,3,M7e,Aogiyama,1-2 (6-9),0,hatakikomi,1,M4w,Higonoumi,1-2 (5-10)
1997.01,3,M4e,Tochinowaka,0-3 (4-11),0,hatakikomi,1,M9w,Minatofuji,2-1 (6-9)
1997.01,3,M6w,Kotonowaka,2-1 (8-7),0,yorikiri,1,M1w,Takatoriki,3-0 (11-4)
1997.01,3,M1e,Tosanoumi,2-1 (9-6),1,oshidashi,0,M5e,Asanowaka,0-3 (5-10)
1997.01,3,K1e,Musoyama,1-2 (8-7),1,oshitaoshi,0,S1w,Kotonishiki,0-3 (4-11)
1997.01,3,S1e,Kaio,2-1 (6-9),1,oshitaoshi,0,M2e,Tamakasuga,0-3 (5-10)
1997.01,3,K1w,Akinoshima,1-2 (6-9),0,okuridashi,1,O1w,Musashimaru,3-0 (12-3)
1997.01,3,O1e,Wakanohana,3-0 (14-1),1,yorikiri,0,M3e,Asahiyutaka,1-2 (4-11)
1997.01,3,O2e,Takanonami,3-0 (6-9),1,kotenage,0,M6e,Oginishiki,1-2 (4-11)
1997.01,3,M2w,Kenko,1-2 (6-9),0,oshidashi,1,Y1w,Takanohana,3-0 (13-2)
1997.01,3,Y1e,Akebono,3-0 (12-3),1,yorikiri,0,M3w,Kyokushuzan,2-1 (9-6)
1997.01,4,M14e,Daishoho,2-2 (2-2-11),0,fusen,1,M16e,Kotobeppu,2-2 (5-10)
1997.01,4,M13e,Konishiki,2-2 (8-7),0,hatakikomi,1,M15w,Misugisato,3-1 (8-7)
1997.01,4,M15e,Shikishima,2-2 (9-6),1,yorikiri,0,M13w,Rikio,3-1 (8-7)
1997.01,4,M11e,Daishi,3-1 (8-7),1,hikiotoshi,0,M14w,Yamato,0-4 (8-7)
1997.01,4,M12w,Kotoinazuma,2-2 (8-7),0,oshidashi,1,M10w,Tochiazuma,3-1 (9-6)
1997.01,4,M9e,Hamanoshima,0-4 (6-9),0,tsukiotoshi,1,M12e,Ganyu,2-2 (8-7)
1997.01,4,M11w,Kotoryu,2-2 (10-5),1,yorikiri,0,M9w,Minatofuji,2-2 (6-9)
1997.01,4,M10e,Daihisho,2-2 (6-9),1,oshidashi,0,M8w,Terao,2-2 (8-7)
1997.01,4,M8e,Mitoizumi,3-1 (7-8),1,uwatedashinage,0,M6w,Kotonowaka,2-2 (8-7)
1997.01,4,M7e,Aogiyama,1-3 (6-9),0,hatakikomi,1,M5w,Kitakachidoki,1-3 (6-9)
1997.01,4,M4e,Tochinowaka,0-4 (4-11),0,yorikiri,1,M7w,Asanosho,2-2 (8-7)
1997.01,4,M6e,Oginishiki,1-3 (4-11),0,yoritaoshi,1,M4w,Higonoumi,2-2 (5-10)
1997.01,4,M5e,Asanowaka,1-3 (5-10),1,oshidashi,0,M3w,Kyokushuzan,2-2 (9-6)
1997.01,4,S1e,Kaio,3-1 (6-9),1,shitatenage,0,K1w,Akinoshima,1-3 (6-9)
1997.01,4,M3e,Asahiyutaka,2-2 (4-11),1,yorikiri,0,S1w,Kotonishiki,0-4 (4-11)
1997.01,4,O2e,Takanonami,3-1 (6-9),0,yorikiri,1,M2w,Kenko,2-2 (6-9)
1997.01,4,M1w,Takatoriki,3-1 (11-4),0,okuridashi,1,O1w,Musashimaru,4-0 (12-3)
1997.01,4,O1e,Wakanohana,4-0 (14-1),1,yoritaoshi,0,M2e,Tamakasuga,0-4 (5-10)
1997.01,4,Y1e,Akebono,4-0 (12-3),1,oshidashi,0,K1e,Musoyama,1-3 (8-7)
1997.01,4,M1e,Tosanoumi,3-1 (9-6),1,hikiotoshi,0,Y1w,Takanohana,3-1 (13-2)
