basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2003.01,1,Jk32e,Arawashi,1-0 (4-3),1,shitatenage,0,Jk32w,Wakatake,0-1 (3-4)
2003.01,1,Jk29e,Kotoyamamoto,1-0 (4-3),1,sukuinage,0,Jk27w,Hokutonada,0-1 (4-3)
2003.01,1,Jk26e,Koseki,1-0 (1-6),1,oshitaoshi,0,Jk26w,Tamashinzan,0-1 (2-5)
2003.01,1,Jk24e,Shirozuka,1-0 (5-2),1,yorikiri,0,Jk23w,Kagamifuji,0-1 (0-1-6)
2003.01,1,Jk22e,Beppu,0-1 (3-4),0,okuridashi,1,Jk21w,Jin,1-0 (4-3)
2003.01,1,Jk20e,Shikinokawa,0-1 (2-5),0,yorikiri,1,Jk19w,Kohakuzan,1-0 (3-4)
2003.01,1,Jk18e,Kasugahana,0-1 (1-6),0,hikiotoshi,1,Jk17w,Adachi,1-0 (2-5)
2003.01,1,Jk16e,Manabe,1-0 (5-2),1,yorikiri,0,Jk15w,Kaisenzan,0-1 (5-2)
2003.01,1,Jk13e,Daihagiyama,0-1 (3-4),0,hatakikomi,1,Jk13w,Kasachikara,1-0 (4-3)
2003.01,1,Jk11w,Tamura,0-1 (0-1-6),0,fusen,1,Jk10w,Kotsukasa,1-0 (4-3)
2003.01,1,Jk9e,Tochitaiga,0-1 (3-4),0,yoritaoshi,1,Jk9w,Kasugaryu,1-0 (5-2)
2003.01,1,Jk7e,Fukukasuga,0-1 (2-5),0,yorikiri,1,Jk7w,Hagurokuni,1-0 (5-2)
2003.01,1,Jk5e,Suzuki,0-1 (3-4),0,oshidashi,1,Jk4w,Miura,1-0 (4-3)
2003.01,1,Jk1e,Osada,0-1 (3-4),0,yorikiri,1,Jk2w,Sekinoyama,1-0 (4-3)
2003.01,1,Jd109e,Toma,1-0 (5-2),1,yoritaoshi,0,Jd109w,Ozaki,0-1 (4-3)
2003.01,1,Jd107e,Fukutenyu,1-0 (3-4),1,yorikiri,0,Jd107w,Asakimizuka,0-1 (4-3)
2003.01,1,Jd104e,Kasugamine,1-0 (6-1),1,yorikiri,0,Jd104w,Takaoyama,0-1 (1-6)
2003.01,1,Jd102e,Tominoumi,0-1 (2-5),0,oshidashi,1,Jd102w,Hokutotsukasa,1-0 (3-4)
2003.01,1,Jd100e,Sawada,0-1 (3-4),0,okuridashi,1,Jd100w,Kiryuzan,1-0 (5-2)
2003.01,1,Jd98e,Kamada,0-1 (2-5),0,yorikiri,1,Jd98w,Hoshigamine,1-0 (6-1)
2003.01,1,Jd96e,Daishokaku,0-1 (2-5),0,yoritaoshi,1,Jd95w,Kinokawa,1-0 (4-3)
2003.01,1,Jd94e,Kyokuhozan,1-0 (3-4),1,oshidashi,0,Jd93w,Fujitayama,0-1 (3-4)
2003.01,1,Jd92e,Shimazakura,1-0 (3-4),1,oshidashi,0,Jd91w,Fujinawa,0-1 (5-2)
2003.01,1,Jd90e,Arisawa,1-0 (3-1-3),1,yorikiri,0,Jd89w,Kirinobori,0-1 (2-5)
2003.01,1,Jd88e,Horie,0-1 (3-4),0,yoritaoshi,1,Jd87w,Akanoume,1-0 (5-2)
2003.01,1,Jd85e,Amami,0-1 (1-6),0,oshidashi,1,Jd85w,Seifu,1-0 (3-4)
2003.01,1,Jd82e,Kaishinho,0-1 (2-5),0,hatakikomi,1,Jd83w,Murakawa,1-0 (4-3)
