basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2012.01,1,Jk16w,Azumayama,0-1 (2-5),0,oshidashi,1,Jk15w,Hidano,1-0 (2-5)
2012.01,1,Jk14e,Mimanishiki,0-1 (5-2),0,oshidashi,1,Jk13w,Aokishin,1-0 (6-1)
2012.01,1,Jk12e,Azumahana,1-0 (4-3),1,hikiotoshi,0,Jk11w,Kozakura,0-1 (3-4)
2012.01,1,Jk9e,Daikoyama,1-0 (4-3),1,yorikiri,0,Jk9w,Azumahikari,0-1 (3-4)
2012.01,1,Jk7e,Hakubizan,1-0 (5-2),1,yoritaoshi,0,Jk7w,Kotonanba,0-1 (5-3)
2012.01,1,Jk5e,Kato,1-0 (4-3),1,oshidashi,0,Jk5w,Daishohama,0-1 (3-4)
2012.01,1,Jk3e,Chibahibiki,0-1 (2-5),0,yorikiri,1,Jk3w,Isenohana,1-0 (5-2)
2012.01,1,Jk1e,Haruyutaka,1-0 (3-4),1,hatakikomi,0,Jk1w,Sunaga,0-1 (1-6)
2012.01,1,Jd100e,Ichifuji,0-1 (3-4),0,yorikiri,1,Jd100w,Tomiyama,1-0 (5-2)
2012.01,1,Jd98e,Itako,0-1 (6-1),0,shitatedashinage,1,Jd98w,Hamadayama,1-0 (4-3)
2012.01,1,Jd96e,Tochigidake,1-0 (5-2),1,oshidashi,0,Jd96w,Shuho,0-1 (3-4)
2012.01,1,Jd94w,Tamayuki,0-1 (2-5),0,tsukiotoshi,1,Jd93w,Masuamami,1-0 (4-3)
2012.01,1,Jd92e,Hyugaryu,0-1 (0-1-6),0,fusen,1,Jd91w,Yamamoto,1-0 (3-4)
2012.01,1,Jd90e,Mihara,0-1 (2-5),0,yorikiri,1,Jd89w,Fujinowaka,1-0 (5-2)
2012.01,1,Jd88e,Kotoharada,0-1 (2-5),0,shitatenage,1,Jd87w,Tamashinzan,1-0 (3-4)
2012.01,1,Jd85e,Kotokojima,0-1 (3-4),0,oshidashi,1,Jd85w,Imafuku,1-0 (4-3)
2012.01,1,Jd83w,Wakayamada,1-0 (6-1),1,oshidashi,0,Jd82w,Minatoryu,0-1 (4-3)
2012.01,1,Jd81e,Echizenyama,1-0 (5-2),1,oshidashi,0,Jd80w,Asaamami,0-1 (3-4)
2012.01,1,Jd79e,Daishoko,1-0 (7-0),1,oshidashi,0,Jd78w,Aragyoshi,0-1 (2-5)
2012.01,1,Jd77e,Kotokawamura,1-0 (5-2),1,hikiotoshi,0,Jd76w,Wakahizen,0-1 (3-4)
2012.01,1,Jd75e,Aoijo,1-0 (6-1),1,oshidashi,0,Jd74w,Daiyushi,0-1 (3-4)
2012.01,1,Jd73e,Hokutosho,1-0 (3-4),1,yorikiri,0,Jd72w,Daishiryu,0-1 (2-5)
2012.01,1,Jd71e,Miyake,0-1 (1-6),0,katasukashi,1,Jd70w,Taketoba,1-0 (5-2)
2012.01,1,Jd69e,Torinzan,1-0 (5-2),1,yorikiri,0,Jd68w,Hisatsukasa,0-1 (4-3)
2012.01,1,Jd67e,Daiisshin,0-1 (1-6),0,oshidashi,1,Jd66w,Tenkaizan,1-0 (3-4)
2012.01,1,Jd65e,Kotoyoshikane,0-1 (3-4),0,utchari,1,Jd64w,Masutenryu,1-0 (4-3)
2012.01,1,Jd63e,Koseki,0-1 (2-5),0,yorikiri,1,Jd62w,Tamatoryo,1-0 (6-1)
2012.01,1,Jd61e,Kotonoshu,1-0 (5-2),1,oshidashi,0,Jd60w,Raizan,0-1 (0-1-6)
2012.01,1,Jd58e,Uno,0-1 (3-4),0,oshidashi,1,Jd59e,Tosahikari,1-0 (5-2)
2012.01,1,Jd57e,Yatsurugi,1-0 (3-4),1,yoritaoshi,0,Jd56w,Tokunoumi,0-1 (2-5)
2012.01,1,Jd55e,Tanno,0-1 (4-3),0,shitatenage,1,Jd54w,Sadanosato,1-0 (4-3)
2012.01,1,Jd53e,Kanryu,0-1 (3-4),0,oshidashi,1,Jd52w,Ako,1-0 (4-3)
2012.01,1,Jd51e,Barikimaru,1-0 (5-2),1,oshitaoshi,0,Jd50w,Kawashita,0-1 (5-2)
2012.01,1,Jd49e,Azumasho,0-1 (5-2),0,oshitaoshi,1,Jd48w,Fukamiyama,1-0 (4-3)
