basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2000.11,1,J1e,Sentoryu,1-0 (3-5-7),1,tsukiotoshi,0,M14w,Tamanonada,0-1 (7-8)
2000.11,1,M14e,Wakakosho,1-0 (7-8),1,tsukiotoshi,0,M13w,Minatofuji,0-1 (8-7)
2000.11,1,M13e,Otsukasa,1-0 (5-10),1,yoritaoshi,0,M12w,Jumonji,0-1 (5-10)
2000.11,1,M12e,Tokitsuumi,1-0 (8-7),1,sukuinage,0,M11w,Asanowaka,0-1 (6-9)
2000.11,1,M11e,Kotoryu,1-0 (8-7),1,oshidashi,0,M10w,Aminishiki,0-1 (1-14)
2000.11,1,M10e,Tamakasuga,0-1 (8-7),0,yorikiri,1,M9w,Kotomitsuki,1-0 (13-2)
2000.11,1,M9e,Kaiho,0-1 (8-7),0,uwatenage,1,M8w,Takanowaka,1-0 (11-4)
2000.11,1,M8e,Oginishiki,0-1 (7-8),0,okuridashi,1,M7w,Tochinonada,1-0 (10-5)
2000.11,1,M7e,Kotonowaka,0-1 (8-7),0,uwatenage,1,M6w,Kyokutenho,1-0 (7-8)
2000.11,1,M6e,Tochisakae,0-1 (8-7),0,hatakikomi,1,M5w,Toki,1-0 (6-9)
2000.11,1,M4e,Tosanoumi,1-0 (7-8),1,oshitaoshi,0,M5e,Takatoriki,0-1 (4-11)
2000.11,1,M3e,Kyokushuzan,1-0 (4-11),1,uwatenage,0,M3w,Chiyotenzan,0-1 (6-9)
2000.11,1,M2w,Hamanoshima,1-0 (4-11),1,yorikiri,0,O3w,Musoyama,0-1 (9-6)
2000.11,1,M2e,Higonoumi,0-1 (5-10),0,okuritaoshi,1,O2w,Miyabiyama,1-0 (9-6)
2000.11,1,O2e,Dejima,1-0 (9-6),1,oshidashi,0,M1e,Akinoshima,0-1 (5-10)
2000.11,1,K1w,Wakanosato,0-1 (9-6),0,tsukiotoshi,1,O1w,Chiyotaikai,1-0 (9-6)
2000.11,1,O1e,Kaio,0-1 (11-4),0,yorikiri,1,K1e,Tochinohana,1-0 (3-12)
2000.11,1,Y2e,Takanohana,1-0 (11-4),1,yorikiri,0,M1w,Wakanoyama,0-1 (6-9)
2000.11,1,S1w,Hayateumi,0-1 (4-5-6),0,tsukitaoshi,1,Y1w,Akebono,1-0 (14-1)
2000.11,1,Y1e,Musashimaru,1-0 (11-4),1,yorikiri,0,S1e,Takanonami,0-1 (6-9)
2000.11,2,M14e,Wakakosho,1-1 (7-8),0,yorikiri,1,J1w,Kinkaiyama,2-0 (12-3)
2000.11,2,M14w,Tamanonada,1-1 (7-8),1,oshidashi,0,M12w,Jumonji,0-2 (5-10)
2000.11,2,M11e,Kotoryu,1-1 (8-7),0,tsukiotoshi,1,M13e,Otsukasa,2-0 (5-10)
2000.11,2,M13w,Minatofuji,0-2 (8-7),0,oshidashi,1,M11w,Asanowaka,1-1 (6-9)
2000.11,2,M12e,Tokitsuumi,2-0 (8-7),1,yoritaoshi,0,M10w,Aminishiki,0-2 (1-14)
2000.11,2,M10e,Tamakasuga,0-2 (8-7),0,tsukitaoshi,1,M8w,Takanowaka,2-0 (11-4)
2000.11,2,M7e,Kotonowaka,1-1 (8-7),1,yorikiri,0,M9e,Kaiho,0-2 (8-7)
2000.11,2,M9w,Kotomitsuki,1-1 (13-2),0,hatakikomi,1,M6w,Kyokutenho,2-0 (7-8)
2000.11,2,M5e,Takatoriki,0-2 (4-11),0,yorikiri,1,M7w,Tochinonada,2-0 (10-5)
2000.11,2,M8e,Oginishiki,0-2 (7-8),0,oshidashi,1,M5w,Toki,2-0 (6-9)
2000.11,2,M4e,Tosanoumi,2-0 (7-8),1,hatakikomi,0,M6e,Tochisakae,0-2 (8-7)
2000.11,2,M3w,Chiyotenzan,1-1 (6-9),1,sukuinage,0,M1w,Wakanoyama,0-2 (6-9)
2000.11,2,O1e,Kaio,1-1 (11-4),1,okuridashi,0,M2w,Hamanoshima,1-1 (4-11)
2000.11,2,K1w,Wakanosato,0-2 (9-6),0,tsukiotoshi,1,O3w,Musoyama,1-1 (9-6)
2000.11,2,K1e,Tochinohana,1-1 (3-12),0,yorikiri,1,O2w,Miyabiyama,2-0 (9-6)
2000.11,2,O2e,Dejima,2-0 (9-6),1,tsuridashi,0,S1e,Takanonami,0-2 (6-9)
