basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1995.11,1,M15e,Oginohana,0-1 (9-6),0,oshidashi,1,M15w,Aogiyama,1-0 (9-6)
1995.11,1,M14e,Kirishima,0-1 (8-7),0,uwatenage,1,M14w,Daishoho,1-0 (10-5)
1995.11,1,M13e,Oginishiki,0-1 (8-7),0,oshitaoshi,1,M13w,Kiraiho,1-0 (3-12)
1995.11,1,M12e,Asanosho,0-1 (9-6),0,oshidashi,1,M12w,Kasugafuji,1-0 (8-7)
1995.11,1,M11e,Tomonohana,0-1 (7-8),0,uwatenage,1,M11w,Hamanoshima,1-0 (8-7)
1995.11,1,M10e,Kitakachidoki,0-1 (8-7),0,oshidashi,1,M10w,Konishiki,1-0 (8-7)
1995.11,1,M9e,Kotobeppu,1-0 (8-7),1,tsukiotoshi,0,M9w,Asanowaka,0-1 (7-8)
1995.11,1,M8e,Asahiyutaka,0-1 (8-7),0,oshidashi,1,M8w,Higonoumi,1-0 (6-9)
1995.11,1,M7e,Kyokudozan,0-1 (4-11),0,oshidashi,1,M7w,Akinoshima,1-0 (8-7)
1995.11,1,M6e,Misugisato,1-0 (9-6),1,hatakikomi,0,M6w,Mainoumi,0-1 (4-11)
1995.11,1,M5e,Naminohana,0-1 (6-9),0,yoritaoshi,1,M5w,Minatofuji,1-0 (8-7)
1995.11,1,M4e,Daishi,0-1 (3-12),0,yorikiri,1,M4w,Wakashoyo,1-0 (5-9-1)
1995.11,1,M3e,Terao,0-1 (5-10),0,hatakikomi,1,S2w,Kotonishiki,1-0 (8-7)
1995.11,1,M3w,Kotonowaka,1-0 (8-7),1,shitatenage,0,S1w,Musoyama,0-1 (7-8)
1995.11,1,S1e,Kaio,1-0 (9-6),1,kotenage,0,K1w,Takatoriki,0-1 (7-8)
1995.11,1,O2e,Takanonami,0-1 (9-6),0,hatakikomi,1,M2w,Mitoizumi,1-0 (8-7)
1995.11,1,M2e,Tochinowaka,0-1 (5-10),0,oshidashi,1,O1w,Wakanohana,1-0 (12-3)
1995.11,1,O1e,Musashimaru,1-0 (10-5),1,yoritaoshi,0,M1w,Tosanoumi,0-1 (9-6)
1995.11,1,M1e,Kenko,0-1 (5-10),0,tsukidashi,1,Y1w,Akebono,1-0 (7-3-5)
1995.11,1,Y1e,Takanohana,0-1 (12-3),0,uwatenage,1,K1e,Kotoinazuma,1-0 (6-9)
1995.11,2,M13e,Oginishiki,0-2 (8-7),0,hikiotoshi,1,M15w,Aogiyama,2-0 (9-6)
