basho,rank,rikishi,height,weight
1992.03,Y1e,Hokutoumi,181,147
1992.03,O1e,Konishiki,187,236
1992.03,O1w,Kirishima,187,127
1992.03,S1e,Akebono,204,194
1992.03,S1w,Takahanada,186,133
1992.03,K1e,Tochinowaka,190,156
1992.03,K1w,Wakahanada,180,117
1992.03,K2wHD,Mitoizumi,194,181
1992.03,M1e,Kotonishiki,177,134
1992.03,M1w,Musashimaru,190,161
1992.03,M2e,Takatoriki,181,139
1992.03,M2w,Akinoshima,176,139
1992.03,M3e,Misugisato,185,149
1992.03,M3w,Kushimaumi,188,179
1992.03,M4e,Takanonami,195,151
1992.03,M4w,Terao,185,111
1992.03,M5e,Kirinishiki,188,171
1992.03,M5w,Kasugafuji,180,140
1992.03,M6e,Kotofuji,192,150
1992.03,M6w,Tomoefuji,191,144
1992.03,M7e,Takamisugi,179,150
1992.03,M7w,Kitakachidoki,184,139
1992.03,M8e,Daishoyama,182,178
1992.03,M8w,Kyokudozan,182,102
1992.03,M9e,Ryogoku,185,170
1992.03,M9w,Daishoho,188,139
1992.03,M10e,Sakahoko,182,124
1992.03,M10w,Toyonoumi,190,190
1992.03,M11e,Kotonowaka,192,155
1992.03,M11w,Oginohana,189,144
1992.03,M12e,Tsunenoyama,182,115
1992.03,M12w,Kotoinazuma,181,130
1992.03,M13e,Wakasegawa,189,148
1992.03,M13w,Kiraiho,187,153
1992.03,M14e,Kotogaume,180,173
1992.03,M14w,Kototsubaki,188,147
1992.03,M15e,Mainoumi,174,93
1992.03,M15w,Tatsuhikari,192,187
1992.03,M16e,Daizen,189,145
1992.03,M16w,Hananokuni,185,145
