basho,rank,rikishi,height,weight
2010.09,Y1e,Hakuho,192,153.8
2010.09,O1e,Harumafuji,185,129.1
2010.09,O1w,Kotooshu,203,150.1
2010.09,O2e,Baruto,197.5,186.8
2010.09,O2w,Kaio,184.5,173
2010.09,S1e,Aran,187,154.4
2010.09,S1w,Tochiozan,188,150.6
2010.09,K1e,Kisenosato,188.5,167.1
2010.09,K1w,Kakuryu,186,139.5
2010.09,M1e,Tokitenku,186,150
2010.09,M1w,Wakanosato,183.5,156.6
2010.09,M2e,Homasho,185,149.6
2010.09,M2w,Tochinoshin,191.5,159
2010.09,M3e,Kotoshogiku,180,172.4
2010.09,M3w,Kyokutenho,191,159
2010.09,M4e,Tokusegawa,190,154.4
2010.09,M4w,Aminishiki,185,146.6
2010.09,M5e,Takamisakari,188,142.1
2010.09,M5w,Hakuba,186,126.2
2010.09,M6e,Mokonami,186.5,152
2010.09,M6w,Asasekiryu,184.5,149
2010.09,M7e,Kitataiki,184.5,143.8
2010.09,M7w,Tosayutaka,179,141.5
2010.09,M8e,Kokkai,189,148.7
2010.09,M8w,Masatsukasa,183,147.8
2010.09,M9e,Kimurayama,181.5,173
2010.09,M9w,Bushuyama,191,172.4
2010.09,M10e,Hokutoriki,182,150.9
2010.09,M10w,Shimotori,188,140.2
2010.09,M11e,Kotokasuga,182,148.3
2010.09,M11w,Yoshikaze,178,139
2010.09,M12e,Koryu,186,152
2010.09,M12w,Takekaze,171.5,142.3
2010.09,M13e,Kasugao,183,146.5
2010.09,M13w,Sokokurai,185,125.4
2010.09,M14e,Tochinonada,186.5,161.6
2010.09,M14w,Tamawashi,190,157.2
2010.09,M15e,Gagamaru,185,198.8
2010.09,M15w,Kakizoe,176.5,138.6
2010.09,M16e,Kyokunankai,180,137.7
2010.09,M16w,Tosanoumi,186,151.1
2010.09,M17e,Toyozakura,182,134.7
2010.09,J1e,Goeido,183,149
2010.09,J1w,Toyonoshima,171,148.8
2010.09,J2e,Miyabiyama,186,182.2
2010.09,J2w,Wakatenro,184,165.5
2010.09,J3e,Hochiyama,188.5,147.3
2010.09,J3w,Toyohibiki,184,169.5
2010.09,J4e,Kaisei,193.5,169.3
2010.09,J4w,Tamaasuka,185,151.4
2010.09,J5e,Shotenro,189,156
2010.09,J5w,Sadanoumi,182,120
2010.09,J6e,Wakakoyu,178.5,166.3
2010.09,J6w,Tamanoshima,187,164.5
2010.09,J7e,Jumonji,184,157.8
2010.09,J7w,Sakaizawa,188,153.1
2010.09,J8e,Okinoumi,190,134.5
2010.09,J8w,Sadanofuji,189,169.4
2010.09,J9e,Tokushinho,191,190.7
2010.09,J9w,Hoshikaze,180.4,119
2010.09,J10e,Asofuji,180,124.9
2010.09,J10w,Sagatsukasa,166,128.8
2010.09,J11e,Matsutani,177,128.8
2010.09,J11w,Shironoryu,179,115.2
2010.09,J12e,Nakanokuni,185,162
2010.09,J12w,Takarafuji,184,157
2010.09,J13e,Tochinowaka,195,170.3
2010.09,J13w,Yamamotoyama,191,264.5
2010.09,J14e,Ryuho,183,146.9
2010.09,J14w,Iwakiyama,183.5,171.5
2010.09,Ms1e,Yoshiazuma,198,170.3
2010.09,Ms1w,Daido,187,163
2010.09,Ms2e,Fukao,183,174.8
2010.09,Ms2w,Fujiazuma,180,175.2
2010.09,Ms3e,Masunoyama,179,171
2010.09,Ms3w,Tsurugidake,181,161.8
2010.09,Ms4e,Kanbayashi,177.5,133.7
2010.09,Ms4w,Kiyoseumi,182.5,184.9
2010.09,Ms5e,Mochimaru,188.5,152.6
2010.09,Ms5w,Chiyohakuho,181,137.6
2010.09,Ms6e,Takateru,173,129.8
2010.09,Ms6w,Nionoumi,173.5,139.3
2010.09,Ms7e,Kotoyutaka,183.5,147.7
2010.09,Ms7w,Aoki,181,158
2010.09,Ms8e,Satsumahibiki,165.5,121.8
2010.09,Ms8w,Hoshihikari,182.5,112.9
2010.09,Ms9e,Masuraumi,172.5,139.5
2010.09,Ms9w,Aoiyama,190,157.6
2010.09,Ms10e,Hakiai,174,130.6
2010.09,Ms10w,Kasuganishiki,186.5,152.6
2010.09,Ms11e,Towanoyama,190.5,178.7
2010.09,Ms11w,Daishoumi,177.5,146.2
2010.09,Ms12e,Kaonishiki,179,155.1
2010.09,Ms12w,Arawashi,185.5,119.8
2010.09,Ms13e,Nakano,185.5,156.8
2010.09,Ms13w,Takayasu,185,131.5
2010.09,Ms14e,Oniarashi,185,128
2010.09,Ms14w,Ikioi,191,131.3
2010.09,Ms15e,Satoyama,176.5,118.5
2010.09,Ms15w,Hamanishiki,179.5,127.9
2010.09,Ms16e,Yanagawa,178,184
2010.09,Ms16w,Kitaharima,182,116.6
2010.09,Ms17e,Gorikiyama,180,126.5
2010.09,Ms17w,Kyokushuho,191,126.3
2010.09,Ms18e,Azumaryu,191,133.6
2010.09,Ms18w,Tochihiryu,177,141.3
2010.09,Ms19e,Takanoiwa,179,128.5
2010.09,Ms19w,Sotairyu,178,116.9
2010.09,Ms20e,Takanoyama,187,101
2010.09,Ms20w,Maeta,180,213.2
2010.09,Ms21e,Wakamifuji,176.5,193.6
2010.09,Ms21w,Surugatsukasa,183,162
2010.09,Ms22e,Minami,182.6,185
2010.09,Ms22w,Tochitsubasa,167,99.8
2010.09,Ms23e,Takatoshi,173,118.1
2010.09,Ms23w,Shirononami,173.4,131
2010.09,Ms24e,Terashita,188,130.5
2010.09,Ms24w,Kotokuni,186,151.4
2010.09,Ms25e,Kagamio,180,118.9
2010.09,Ms25w,Daishoyama,175.5,158
2010.09,Ms26e,Araumago,179,171.3
2010.09,Ms26w,Rikiryu,189,155.9
2010.09,Ms27e,Dairaido,177,157.7
2010.09,Ms27w,Kirinowaka,177.5,126.9
2010.09,Ms28e,Shoketsu,184,161
2010.09,Ms28w,Takunishiki,184.5,181.8
2010.09,Ms29e,Chokozan,175,118.2
2010.09,Ms29w,Kitazono,183,165.5
2010.09,Ms30e,Toyonokuni,180.5,148.5
2010.09,Ms30w,Kamei,194,143
2010.09,Ms31e,Hokuo,176,118
2010.09,Ms31w,Kumagai,185,131.8
2010.09,Ms32e,Asahisho,172,119.3
2010.09,Ms32w,Tochiyashiki,177.5,143
2010.09,Ms33e,Araumi,182,110
2010.09,Ms33w,Fukunohana,189,132.9
2010.09,Ms34e,Naoe,182,125.1
2010.09,Ms34w,Kasugakuni,182.5,160
2010.09,Ms35e,Kotomisen,182,153.1
2010.09,Ms35w,Bugendai,179,109
