basho,rank,rikishi,height,weight
1999.05,Y1e,Takanohana,185.3,158
1999.05,Y1w,Wakanohana,178.5,124.5
1999.05,Y2e,Akebono,203.5,232
1999.05,O1e,Musashimaru,191.6,224
1999.05,O1w,Takanonami,196.2,168.5
1999.05,O2w,Chiyotaikai,181.5,158
1999.05,S1e,Akinoshima,175,154.5
1999.05,S1w,Kaio,184.5,165.5
1999.05,S2e,Dejima,180,153
1999.05,K1e,Tochiazuma,180.4,145
1999.05,K1w,Takatoriki,180.5,152
1999.05,M1e,Tosanoumi,186,162
1999.05,M1w,Kotonowaka,190.5,177
1999.05,M2e,Tochinonada,188,164
1999.05,M2w,Miyabiyama,187.7,171
1999.05,M3e,Chiyotenzan,183.7,146
1999.05,M3w,Kotonishiki,175.5,134.5
1999.05,M4e,Kyokushuzan,181.5,137
1999.05,M4w,Aogiyama,181.5,153
1999.05,M5e,Tochinowaka,190,154.5
1999.05,M5w,Tamakasuga,183,150
1999.05,M6e,Musoyama,184,167
1999.05,M6w,Tokitsuumi,184,127
1999.05,M7e,Higonoumi,183,148
1999.05,M7w,Terao,185,111.5
1999.05,M8e,Toki,189,167
1999.05,M8w,Kotoryu,183,146
1999.05,M9e,Minatofuji,187,169.5
1999.05,M9w,Ohinode,184,151.5
1999.05,M10e,Kaiho,178,122
1999.05,M10w,Wakanosato,185,155.5
1999.05,M11e,Daizen,188.5,157.5
1999.05,M11w,Shikishima,183.5,184.5
1999.05,M12e,Ganyu,185,172.5
1999.05,M12w,Wakanojo,191,155
1999.05,M13e,Asanosho,184.5,144.5
1999.05,M13w,Hamanoshima,178,119.5
1999.05,M14e,Oginishiki,186,139.5
1999.05,M14w,Kyokutenho,191,141.5
1999.05,M15e,Yotsukasa,177,153
