basho,rank,rikishi,height,weight
2002.11,Y1e,Musashimaru,192,227
2002.11,Y1w,Takanohana,185,161
2002.11,O1e,Kaio,185,168.5
2002.11,O1w,Chiyotaikai,181.5,155
2002.11,O2e,Asashoryu,183.5,132
2002.11,O2w,Musoyama,183.5,166
2002.11,O3e,Tochiazuma,180,145
2002.11,S1e,Wakanosato,184.5,152
2002.11,S1w,Kotomitsuki,181.5,151.5
2002.11,K1e,Kyokutenho,191,147
2002.11,K1w,Takanowaka,190,147.5
2002.11,M1e,Takanonami,196.5,163
2002.11,M1w,Tosanoumi,187,154.5
2002.11,M2e,Miyabiyama,187.5,176.5
2002.11,M2w,Hokutoriki,182.5,141.5
2002.11,M3e,Tamakasuga,183,151
2002.11,M3w,Tamanoshima,188,149
2002.11,M4e,Takamisakari,189,134
2002.11,M4w,Gojoro,191,153
2002.11,M5e,Kyokushuzan,183,146
2002.11,M5w,Shimotori,187.5,146.5
2002.11,M6e,Tochinonada,187,153
2002.11,M6w,Kotoryu,183,143
2002.11,M7e,Toki,190,174
2002.11,M7w,Tokitsuumi,185,132.5
2002.11,M8e,Kaiho,177.5,120.5
2002.11,M8w,Aminishiki,185,122.5
2002.11,M9e,Kotonowaka,190.5,180
2002.11,M9w,Wakanoyama,177,160
2002.11,M10e,Dejima,180.5,163
2002.11,M10w,Ushiomaru,176.5,164
2002.11,M11e,Buyuzan,181,160
2002.11,M11w,Iwakiyama,184.5,162
2002.11,M12e,Tochinohana,184.5,147
2002.11,M12w,Tochisakae,185,158
2002.11,M13e,Tamarikido,185,139
2002.11,M13w,Jumonji,185.5,149.5
2002.11,M14e,Akinoshima,175,150.5
2002.11,M14w,Aogiyama,181.5,148.5
2002.11,M15e,Asanowaka,176,136
2002.11,J1e,Senshuyama,177.5,138
2002.11,J1w,Kasuganishiki,187,141
2002.11,J2e,Takanotsuru,188,161
2002.11,J2w,Komahikari,176.5,117
2002.11,J3e,Kobo,182.5,134.5
2002.11,J3w,Otsukasa,174,147
2002.11,J4e,Chiyotenzan,184,142
2002.11,J4w,Kinkaiyama,184,157
2002.11,J5e,Daizen,188,156
2002.11,J5w,Oginishiki,186,134
2002.11,J6e,Kasugao,183,140
2002.11,J6w,Toyozakura,182,137
2002.11,J7e,Hamanishiki,181,126
2002.11,J7w,Wakakosho,184.5,181
2002.11,J8e,Asasekiryu,183,132
2002.11,J8w,Kitazakura,189.5,175.5
2002.11,J9e,Oikari,176,133
2002.11,J9w,Hayateumi,183.5,129
2002.11,J10e,Takekaze,170,138
2002.11,J10w,Yotsukasa,178,142
2002.11,J11e,Wakatenro,183,157
2002.11,J11w,Ryuho,184,136
2002.11,J12e,Furuichi,173.5,101
2002.11,J12w,Gokenzan,194,182
2002.11,J13e,Higonoumi,182,151.5
2002.11,J13w,Harunoyama,188,167.5
2002.11,Ms1e,Wakatoba,175,130.5
2002.11,Ms1w,Shishio,179,122
2002.11,Ms2e,Juzan,180.5,167
2002.11,Ms2w,Kotonomine,176,120
2002.11,Ms3e,Hamanoshima,178.5,122
2002.11,Ms3w,Tomikaze,180.5,139
2002.11,Ms4e,Asofuji,178,109
2002.11,Ms4w,Tanaka,177.5,155
2002.11,Ms5e,Asamiyoshi,175,185
2002.11,Ms5w,Hidenokuni,178,160
2002.11,Ms6e,Kotokanyu,182,131
2002.11,Ms6w,Tochitenko,179.5,148
