basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2014.01,1,Jk19e,Yasui,1-0 (4-3),1,yorikiri,0,Jk19w,Ito,0-1 (1-6)
2014.01,1,Jk17w,Yonamine,1-0 (6-1),1,hatakikomi,0,Jk15w,Tokkoriki,0-1 (6-1)
2014.01,1,Jk14e,Kaikoki,0-1 (2-5),0,oshidashi,1,Jk13w,Momochizakura,1-0 (4-3)
2014.01,1,Jk11e,Ryuki,1-0 (4-3),1,uwatenage,0,Jk11w,Yamatonami,0-1 (2-2-3)
2014.01,1,Jk9e,Shiraseyama,1-0 (4-3),1,oshidashi,0,Jk8w,Teruju,0-1 (2-5)
2014.01,1,Jk7e,Ichifuji,1-0 (1-3-3),1,tsukiotoshi,0,Jk6w,Masaya,0-1 (3-4)
2014.01,1,Jk5e,Toseima,1-0 (5-2),1,yoritaoshi,0,Jk4w,Ogiryu,0-1 (4-3)
2014.01,1,Jk3e,Fujinotani,0-1 (1-1-5),0,oshidashi,1,Jk2w,Daigonishiki,1-0 (4-3)
2014.01,1,Jk1e,Haruminato,1-0 (5-2),1,oshidashi,0,Jd90w,Echizenyama,0-1 (2-5)
2014.01,1,Jd88e,Kotokojima,1-0 (5-2),1,oshidashi,0,Jd89w,Rikiyushi,0-1 (4-3)
2014.01,1,Jd86e,Higohikari,1-0 (3-4),1,hikiotoshi,0,Jd86w,Buken,0-1 (1-6)
2014.01,1,Jd84e,Kotomanabe,1-0 (3-4),1,yoritaoshi,0,Jd84w,Takaseiryu,0-1 (2-5)
2014.01,1,Jd82e,Daishofuji,0-1 (4-3),0,oshidashi,1,Jd81w,Hidano,1-0 (6-1)
2014.01,1,Jd79e,Hokutonami,1-0 (4-3),1,uwatedashinage,0,Jd79w,Ogata,0-1 (2-5)
2014.01,1,Jd77e,Itakozakura,0-1 (3-4),0,uwatehineri,1,Jd77w,Hokuto,1-0 (4-3)
2014.01,1,Jd75e,Takaeirai,0-1 (4-3),0,hikiotoshi,1,Jd75w,Asanoshima,1-0 (5-2)
2014.01,1,Jd73e,Kozakura,0-1 (1-6),0,tsukiotoshi,1,Jd73w,Daiisshin,1-0 (4-3)
2014.01,1,Jd71e,Amamidake,1-0 (4-3),1,hatakikomi,0,Jd71w,Hokutosho,0-1 (6-1)
2014.01,1,Jd69e,Ginseizan,1-0 (3-4),1,yorikiri,0,Jd69w,Hakubizan,0-1 (3-4)
2014.01,1,Jd67e,Kotofubuki,0-1 (3-4),0,yorikiri,1,Jd67w,Shimada,1-0 (4-3)
2014.01,1,Jd65e,Hamadayama,1-0 (5-2),1,hikiotoshi,0,Jd65w,Oyamada,0-1 (3-4)
2014.01,1,Jd63e,Hayatozakura,0-1 (3-4),0,oshidashi,1,Jd63w,Takashinryu,1-0 (5-2)
2014.01,1,Jd61e,Hamaazuma,0-1 (5-2),0,oshidashi,1,Jd60w,Aoto,1-0 (4-3)
2014.01,1,Jd58e,Hokutohomare,0-1 (4-3),0,uwatenage,1,Jd58w,Daishojo,1-0 (4-3)
2014.01,1,Jd56e,Kitanomine,1-0 (4-3),1,okuridashi,0,Jd56w,Hisatsukasa,0-1 (4-3)
2014.01,1,Jd54e,Daikoyama,0-1 (1-6),0,yorikiri,1,Jd54w,Kotokudo,1-0 (6-1)
2014.01,1,Jd52w,Kotoyoshikane,0-1 (3-4),0,yorikiri,1,Jd51w,Daika,1-0 (5-2)
2014.01,1,Jd50e,Daitenyu,0-1 (3-4),0,uwatenage,1,Jd49w,Tomonofuji,1-0 (3-4)
2014.01,1,Jd48e,Fujihisashi,1-0 (2-5),1,oshidashi,0,Jd47w,Kitasatsuma,0-1 (2-5)
2014.01,1,Jd46e,Tokutaiho,0-1 (4-3),0,oshidashi,1,Jd45w,Bariki,1-0 (5-2)
2014.01,1,Jd43e,Mimanishiki,0-1 (2-5),0,yoritaoshi,1,Jd43w,Dewanojo,1-0 (6-1)
2014.01,1,Jd41e,Okunidake,0-1 (3-4),0,hatakikomi,1,Jd41w,Higonohana,1-0 (2-5)
2014.01,1,Jd39e,Aragyoshi,1-0 (3-1-3),1,tsukidashi,0,Jd39w,Kototaiko,0-1 (2-5)
2014.01,1,Jd37e,Hirose,1-0 (4-3),1,tsukiotoshi,0,Jd37w,Dewadaiki,0-1 (5-2)
2014.01,1,Jd35e,Asaueno,1-0 (4-3),1,oshidashi,0,Jd35w,Wakakoki,0-1 (4-3)
2014.01,1,Jd33e,Yoshinofuji,0-1 (1-6),0,yorikiri,1,Jd33w,Hibikiryu,1-0 (5-2)
2014.01,1,Jd31e,Hanakaze,0-1 (1-6),0,yoritaoshi,1,Jd31w,Mitani,1-0 (5-2)
2014.01,1,Jd29e,Takasaito,1-0 (4-3),1,uwatenage,0,Jd29w,Hayate,0-1 (3-4)
2014.01,1,Jd27e,Okuniyama,1-0 (4-3),1,yorikiri,0,Jd27w,Kotonoshima,0-1 (2-5)
2014.01,1,Jd25e,Masutenryu,0-1 (3-4),0,oshitaoshi,1,Jd25w,Juban,1-0 (3-4)
2014.01,1,Jd23e,Tochisato,0-1 (1-6),0,yorikiri,1,Jd23w,Higonoryu,1-0 (6-1)
2014.01,1,Jd21e,Azumasho,1-0 (4-3),1,hatakikomi,0,Jd21w,Adachi,0-1 (2-5)
2014.01,1,Jd19e,Takagenji,1-0 (5-2),1,yorikiri,0,Jd19w,Kototaiki,0-1 (5-2)
2014.01,1,Jd17e,Daitenpaku,1-0 (5-2),1,oshidashi,0,Jd17w,Daishozen,0-1 (3-4)
2014.01,1,Jd15e,Kotozensho,1-0 (5-2),1,yorikiri,0,Jd15w,Mutsukaze,0-1 (3-4)
2014.01,1,Jd13e,Saio,0-1 (3-4),0,uwatenage,1,Jd12w,Tochigidake,1-0 (5-2)
2014.01,1,Jd11e,Chikarayama,0-1 (4-3),0,yorikiri,1,Jd10w,Kotoninsei,1-0 (7-0)
2014.01,1,Jd9e,Naniwaryu,1-0 (3-4),1,hikiotoshi,0,Jd8w,Motokiyama,0-1 (1-6)
2014.01,1,Jd7e,Takei,0-1 (1-6),0,oshidashi,1,Jd6w,Ashitakayama,1-0 (2-5)
2014.01,1,Jd5e,Kinunonami,1-0 (5-2),1,yoritaoshi,0,Jd4w,Wakanofuji,0-1 (3-4)
2014.01,1,Jd3e,Fujinowaka,0-1 (3-4),0,uwatenage,1,Jd2w,Oruri,1-0 (4-3)
2014.01,1,Jd1e,Shobushi,1-0 (4-3),1,oshidashi,0,Sd100w,Tanno,0-1 (2-5)
2014.01,1,Sd99e,Isenohana,1-0 (4-3),1,uwatenage,0,Sd98w,Kasugaiwa,0-1 (3-4)
2014.01,1,Sd97e,Kasugashima,1-0 (4-3),1,oshidashi,0,Sd96w,Tsubakifuji,0-1 (2-5)
2014.01,1,Sd95e,Kaiho,0-1 (1-6),0,yorikiri,1,Sd94w,Kasuganami,1-0 (5-2)
2014.01,1,Sd92e,Satonofuji,1-0 (3-4),1,kainahineri,0,Sd92w,Hokutoki,0-1 (3-4)
2014.01,1,Sd90e,Toho,1-0 (5-2),1,yorikiri,0,Sd90w,Takashoma,0-1 (3-4)
2014.01,1,Sd89e,Omori,0-1 (4-3),0,yorikiri,1,Sd89w,Onojo,1-0 (5-2)
2014.01,1,Sd86e,Terunosato,0-1 (2-5),0,oshidashi,1,Sd86w,Isoazuma,1-0 (4-3)
2014.01,1,Sd84e,Minatosho,1-0 (4-3),1,sotogake,0,Sd84w,Kasugamaru,0-1 (6-1)
2014.01,1,Sd82e,Sotenryu,1-0 (5-2),1,yoritaoshi,0,Sd82w,Chiyonokatsu,0-1 (1-6)
2014.01,1,Sd80e,Daishodo,0-1 (3-4),0,oshidashi,1,Sd80w,Kaminoyama,1-0 (3-4)
2014.01,1,Sd78e,Tochinokuni,0-1 (5-2),0,oshidashi,1,Sd77w,Ugonoumi,1-0 (5-2)
2014.01,1,Sd76e,Hatachijo,1-0 (3-4),1,yoritaoshi,0,Sd75w,Tokinowaka,0-1 (3-4)
2014.01,1,Sd73e,Kotorikuzan,1-0 (5-2),1,oshidashi,0,Sd74e,Tamakaizan,0-1 (4-3)
2014.01,1,Sd72e,Tamanotaka,0-1 (1-6),0,yoritaoshi,1,Sd71w,Otakayama,1-0 (4-3)
2014.01,1,Sd69e,Asanojo,1-0 (5-2),1,oshidashi,0,Sd69w,Tochikasuga,0-1 (3-4)
2014.01,1,Sd67e,Kiriarashi,1-0 (3-4),1,hikiotoshi,0,Sd66w,Sakabe,0-1 (2-5)
2014.01,1,Sd65e,Okuma,1-0 (6-1),1,yorikiri,0,Sd64w,Tosahikari,0-1 (2-5)
2014.01,1,Sd63e,Daishowaka,1-0 (4-3),1,yorikiri,0,Sd62w,Itadaki,0-1 (5-2)
2014.01,1,Sd61e,Takatenshu,1-0 (2-5),1,yorikiri,0,Sd60w,Kai,0-1 (2-5)
2014.01,1,Sd59e,Hokutoo,0-1 (1-6),0,hikiotoshi,1,Sd58w,Fukunokuni,1-0 (4-3)
2014.01,1,Sd57e,Kiryu,0-1 (3-4),0,yorikiri,1,Sd56w,Mitozakura,1-0 (5-2)
2014.01,1,Sd55e,Teraoumi,1-0 (3-4),1,yoritaoshi,0,Sd54w,Wakaaoba,0-1 (0-7)
2014.01,1,Sd53e,Raomaru,1-0 (5-2),1,oshidashi,0,Sd52w,Yoshinokuni,0-1 (2-5)
2014.01,1,Sd51e,Yotsugamine,0-1 (5-2),0,tsukiotoshi,1,Sd50w,Kainoryu,1-0 (5-2)
2014.01,1,Sd49e,Oisato,0-1 (2-5),0,okuritaoshi,1,Sd48w,Ominato,1-0 (2-5)
2014.01,1,Sd47e,Aoi,0-1 (3-4),0,yorikiri,1,Sd46w,Nishiuchi,1-0 (5-2)
2014.01,1,Sd45e,Daishokai,0-1 (2-5),0,oshidashi,1,Sd44w,Hokutotsuru,1-0 (2-5)
2014.01,1,Sd43e,Kainokura,0-1 (4-3),0,tsukiotoshi,1,Sd42w,Gonoumi,1-0 (3-4)
2014.01,1,Sd41e,Kotodaishin,1-0 (4-3),1,shitatenage,0,Sd40w,Koshinonami,0-1 (2-5)
2014.01,1,Sd39e,Wakakasuga,1-0 (4-3),1,hikiotoshi,0,Sd38w,Amanoshima,0-1 (3-4)
2014.01,1,Sd36e,Tokiarashi,0-1 (3-4),0,uwatehineri,1,Sd36w,Aokishin,1-0 (5-2)
2014.01,1,Sd33e,Haruzakura,0-1 (4-3),0,oshidashi,1,Sd34e,Kaito,1-0 (4-3)
2014.01,1,Sd31e,Maenofuji,1-0 (3-4),1,oshitaoshi,0,Sd31w,Seiomaru,0-1 (4-3)
2014.01,1,Sd29e,Kamiyutaka,0-1 (1-6),0,hikiotoshi,1,Sd29w,Tochinoshima,1-0 (2-5)
2014.01,1,Sd27e,Kotokensei,1-0 (5-2),1,yorikiri,0,Sd27w,Kakehashi,0-1 (2-5)
2014.01,1,Sd25e,Sadanokuni,0-1 (3-4),0,oshidashi,1,Sd24w,Ikeru,1-0 (4-3)
2014.01,1,Sd23e,Wakayama,1-0 (4-3),1,oshidashi,0,Sd22w,Daichi,0-1 (2-5)
2014.01,1,Sd21e,Oazuma,1-0 (3-4),1,uwatenage,0,Sd20w,Tsurunoumi,0-1 (3-4)
2014.01,1,Sd19e,Kasugaryu,0-1 (1-6),0,oshitaoshi,1,Sd18w,Akinoyama,1-0 (6-1)
2014.01,1,Sd17e,Aratoshi,1-0 (4-3),1,yorikiri,0,Sd16w,Aiyama,0-1 (5-2)
2014.01,1,Sd14e,Tochinobori,1-0 (3-4),1,oshidashi,0,Sd14w,Yuki,0-1 (4-3)
2014.01,1,Sd12e,Daishokaku,0-1 (4-3),0,yoritaoshi,1,Sd12w,Kotodairyu,1-0 (3-4)
2014.01,1,Sd10e,Karatsuumi,0-1 (1-6),0,yorikiri,1,Sd10w,Daiseiho,1-0 (3-4)
2014.01,1,Sd8e,Meisei,0-1 (4-3),0,uwatenage,1,Sd8w,Suzaku,1-0 (4-3)
2014.01,1,Sd5e,Daishoho,1-0 (5-2),1,uwatenage,0,Sd5w,Kotoseigo,0-1 (1-6)
2014.01,1,Sd3e,Kosei,0-1 (3-4),0,oshidashi,1,Sd3w,Amatsu,1-0 (4-2-1)
2014.01,1,Sd1e,Masunosho,1-0 (4-3),1,tsukiotoshi,0,Sd1w,Shoketsu,0-1 (4-3)
2014.01,1,Ms59e,Ohara,0-1 (2-5),0,oshitaoshi,1,Ms59w,Shinohara,1-0 (5-2)
2014.01,1,Ms57e,Takunishiki,0-1 (3-4),0,yorikiri,1,Ms56w,Aonosho,1-0 (5-2)
2014.01,1,Ms55e,Hisanotora,0-1 (4-3),0,yorikiri,1,Ms54w,Orora,1-0 (2-5)
2014.01,1,Ms53e,Hitenryu,1-0 (6-1),1,hatakikomi,0,Ms52w,Wakarikido,0-1 (1-6)
2014.01,1,Ms51e,Daishoiwa,0-1 (3-4),0,sukuinage,1,Ms50w,Takamisato,1-0 (5-2)
2014.01,1,Ms49e,Wakaryusei,0-1 (2-5),0,yorikiri,1,Ms48w,Byakko,1-0 (4-3)
2014.01,1,Ms47e,Hakuyozan,0-1 (3-4),0,oshitaoshi,1,Ms46w,Kotoeko,1-0 (6-1)
2014.01,1,Ms45e,Daioko,0-1 (1-6),0,yorikiri,1,Ms44w,Kotokino,1-0 (3-4)
2014.01,1,Ms43e,Masutoo,0-1 (2-5),0,uwatenage,1,Ms42w,Akinokawa,1-0 (3-4)
2014.01,1,Ms41e,Komanokuni,1-0 (5-2),1,oshidashi,0,Ms40w,Matsumoto,0-1 (5-2)
2014.01,1,Ms38e,Nishikikaze,1-0 (2-5),1,tsukiotoshi,0,Ms37w,Tenichi,0-1 (3-4)
2014.01,1,Ms37e,Komakiryu,1-0 (3-4),1,yoritaoshi,0,Ms36w,Goshi,0-1 (3-4)
2014.01,1,Ms35e,Asabenkei,0-1 (5-2),0,isamiashi,1,Ms34w,Toyononami,1-0 (4-3)
2014.01,1,Ms33e,Hakiai,0-1 (3-4),0,okuridashi,1,Ms32w,Kisenoyama,1-0 (4-3)
2014.01,1,Ms31e,Koba,1-0 (4-3),1,oshidashi,0,Ms30w,Bungonishiki,0-1 (2-5)
2014.01,1,Ms29e,Takageppo,0-1 (1-6),0,yorikiri,1,Ms28w,Towanoyama,1-0 (4-3)
2014.01,1,Ms27e,Nogami,0-1 (3-4),0,tsukiotoshi,1,Ms26w,Asatenmai,1-0 (2-5)
2014.01,1,Ms25w,Sakaguchi,0-1 (5-2),0,oshidashi,1,Ms24w,Chiyosakae,1-0 (4-3)
2014.01,1,Ms23e,Kyokutaisei,0-1 (5-2),0,oshitaoshi,1,Ms22w,Sasakiyama,1-0 (3-4)
2014.01,1,Ms21e,Higoarashi,1-0 (7-0),1,uwatenage,0,Ms20w,Gochozan,0-1 (4-3)
2014.01,1,Ms19e,Tatsu,0-1 (4-3),0,hatakikomi,1,Ms18w,Kazafuzan,1-0 (2-5)
2014.01,1,Ms17e,Musashiumi,1-0 (3-4),1,hatakikomi,0,Ms16w,Mitoyutaka,0-1 (3-4)
2014.01,1,Ms14e,Oniarashi,0-1 (3-4),0,oshidashi,1,Ms15e,Nionoumi,1-0 (3-4)
2014.01,1,Ms12e,Mankajo,1-0 (5-2),1,oshidashi,0,Ms12w,Iwasaki,0-1 (4-3)
2014.01,1,Ms10e,Shosei,0-1 (3-4),0,uwatenage,1,Ms10w,Dewahayate,1-0 (3-4)
2014.01,1,Ms8e,Dairaido,0-1 (3-4),0,uwatehineri,1,Ms8w,Kizenryu,1-0 (4-3)
2014.01,1,Ms6w,Irie,0-1 (2-5),0,hatakikomi,1,Ms5w,Tosayutaka,1-0 (5-2)
2014.01,1,Ms4e,Amuru,1-0 (5-2),1,oshitaoshi,0,Ms3w,Kotomisen,0-1 (3-4)
2014.01,1,Ms2e,Sagatsukasa,0-1 (4-3),0,hatakikomi,1,Ms1w,Oiwato,1-0 (1-6)
2014.01,1,Ms1e,Tanzo,0-1 (3-4),0,sotogake,1,J14w,Seiro,1-0 (8-7)
2014.01,1,J14e,Higonojo,1-0 (8-7),1,oshidashi,0,J13w,Sadanoumi,0-1 (11-4)
2014.01,1,J12e,Tochihiryu,1-0 (7-8),1,oshidashi,0,J13e,Sakigake,0-1 (6-9)
2014.01,1,J12w,Takanoyama,1-0 (4-11),1,okuritaoshi,0,J11w,Kimurayama,0-1 (4-11)
2014.01,1,J11e,Sokokurai,1-0 (8-7),1,kubinage,0,J10w,Arawashi,0-1 (8-7)
2014.01,1,J10e,Yoshiazuma,0-1 (7-8),0,shitatedashinage,1,J9w,Akiseyama,1-0 (5-10)
2014.01,1,J9e,Tokushinho,1-0 (8-7),1,kimedashi,0,J8w,Wakakoyu,0-1 (6-9)
2014.01,1,J8e,Sotairyu,1-0 (8-7),1,okuridashi,0,J7w,Daikiho,0-1 (5-10)
2014.01,1,J7e,Asasekiryu,1-0 (9-6),1,yorikiri,0,J6w,Daido,0-1 (8-7)
2014.01,1,J6e,Chiyomaru,1-0 (13-2),1,hikiotoshi,0,J5w,Tamaasuka,0-1 (9-6)
2014.01,1,J5e,Chiyonokuni,1-0 (7-8),1,tsukiotoshi,0,J4w,Wakanosato,0-1 (5-10)
2014.01,1,J4e,Homarefuji,0-1 (6-9),0,oshidashi,1,J3w,Azumaryu,1-0 (10-5)
2014.01,1,J3e,Jokoryu,1-0 (10-5),1,yorikiri,0,J2w,Chiyoo,0-1 (5-10)
2014.01,1,J2e,Tenkaiho,0-1 (8-7),0,kotenage,1,J1w,Terunofuji,1-0 (12-3)
2014.01,1,J1e,Asahisho,0-1 (7-8),0,yorikiri,1,M16w,Satoyama,1-0 (7-8)
2014.01,1,M16e,Osunaarashi,1-0 (9-6),1,tsukidashi,0,M15w,Takanoiwa,0-1 (7-8)
2014.01,1,M15e,Tokushoryu,1-0 (8-7),1,okuridashi,0,M14w,Masunoyama,0-1 (7-8)
2014.01,1,M14e,Kagamio,0-1 (6-9),0,yorikiri,1,M13w,Tokitenku,1-0 (4-11)
2014.01,1,M13e,Kyokushuho,1-0 (5-10),1,yorikiri,0,M12w,Chiyootori,0-1 (10-5)
2014.01,1,M12e,Gagamaru,0-1 (8-7),0,oshidashi,1,M11w,Yoshikaze,1-0 (10-5)
2014.01,1,M11e,Shotenro,1-0 (2-13),1,oshitaoshi,0,M10w,Endo,0-1 (11-4)
2014.01,1,M10e,Sadanofuji,1-0 (6-9),1,tsukiotoshi,0,M9w,Fujiazuma,0-1 (5-10)
