basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2009.01,1,Jk29e,Higashi,0-1 (4-4),0,yorikiri,1,Jk28w,Shijima,1-0 (5-2)
2009.01,1,Jk26e,Wakanofuji,1-0 (6-1),1,yorikiri,0,Jk26w,Takatenshu,0-1 (4-3)
2009.01,1,Jk24e,Kameiyama,1-0 (1-6),1,yorikiri,0,Jk23w,Sakuma,0-1 (0-7)
2009.01,1,Jk22e,Takada,1-0 (2-5),1,oshidashi,0,Jk21w,Daiseishin,0-1 (1-6)
2009.01,1,Jk20e,Wakatoohashi,0-1 (2-5),0,oshidashi,1,Jk19w,Kawabata,1-0 (3-4)
2009.01,1,Jk18e,Sadanosato,1-0 (4-3),1,yorikiri,0,Jk17w,Yoshizawa,0-1 (2-5)
2009.01,1,Jk16e,Yutoyama,1-0 (2-5),1,yorikiri,0,Jk15w,Morikawa,0-1 (3-4)
2009.01,1,Jk14e,Kotomyozan,1-0 (5-2),1,yorikiri,0,Jk13w,Kakumaru,0-1 (3-4)
2009.01,1,Jk12e,Asaamami,0-1 (4-3),0,oshidashi,1,Jk11w,Noboriryu,1-0 (3-4)
2009.01,1,Jk10w,Hamadayama,1-0 (4-3),1,yorikiri,0,Jk9w,Shikinokawa,0-1 (1-4-2)
2009.01,1,Jk7e,Tateishi,0-1 (2-5),0,oshidashi,1,Jk6w,Hoonami,1-0 (4-3)
2009.01,1,Jk5e,Sadanoshu,1-0 (2-5),1,tsukiotoshi,0,Jk4w,Daimao,0-1 (3-4)
2009.01,1,Jk2e,Arai,0-1 (3-4),0,yorikiri,1,Jk3e,Osawa,1-0 (5-2)
2009.01,1,Jk1e,Takeda,0-1 (4-3),0,yorikiri,1,Jd119w,Mitsugi,1-0 (5-2)
2009.01,1,Jd117w,Kitakenmu,1-0 (5-2),1,hikiotoshi,0,Jd116w,Taguchi,0-1 (2-5)
2009.01,1,Jd115e,Ikataumi,1-0 (4-3),1,hikiotoshi,0,Jd114w,Kairiki,0-1 (2-5)
2009.01,1,Jd113e,Nekomata,0-1 (5-2),0,yorikiri,1,Jd112w,Kawaguchi,1-0 (4-3)
2009.01,1,Jd111e,Hatachidake,1-0 (6-1),1,yoritaoshi,0,Jd110w,Tomisakae,0-1 (2-5)
2009.01,1,Jd108w,Nara,0-1 (1-6),0,shitatenage,1,Jd107w,Yoshinofuji,1-0 (4-3)
2009.01,1,Jd106e,Kainofuji,0-1 (4-3),0,uwatenage,1,Jd105w,Aoijo,1-0 (3-4)
2009.01,1,Jd104e,Raizan,1-0 (4-3),1,yorikiri,0,Jd103w,Fukusegawa,0-1 (2-5)
2009.01,1,Jd101w,Tomiyama,0-1 (1-6),0,isamiashi,1,Jd100w,Chikarayama,1-0 (4-3)
2009.01,1,Jd99e,Hinohikari,0-1 (3-4),0,shitatedashinage,1,Jd98w,Kawashita,1-0 (6-1)
2009.01,1,Jd97e,Nohara,1-0 (3-4),1,yorikiri,0,Jd96w,Kaneko,0-1 (3-4)
2009.01,1,Jd95e,Hayatejo,1-0 (4-3),1,yorikiri,0,Jd94w,Oarai,0-1 (2-5)
2009.01,1,Jd92e,Shobimaru,1-0 (5-2),1,yorikiri,0,Jd92w,Takaurata,0-1 (4-3)
2009.01,1,Jd90w,Nagakura,1-0 (5-2),1,yorikiri,0,Jd89w,Hoshiazuma,0-1 (3-4)
2009.01,1,Jd88e,Ohifuji,1-0 (4-3),1,okuridashi,0,Jd87w,Teraoryu,0-1 (3-4)
2009.01,1,Jd86e,Kotonakai,1-0 (2-5),1,yorikiri,0,Jd85w,Higonohana,0-1 (2-5)
2009.01,1,Jd84e,Masunoumi,1-0 (3-4),1,kotenage,0,Jd83w,Yatsurugi,0-1 (2-5)
2009.01,1,Jd82e,Kimiwada,0-1 (5-2),0,okuridashi,1,Jd81w,Kamakari,1-0 (5-2)
2009.01,1,Jd80e,Yamamoto,0-1 (1-6),0,yoritaoshi,1,Jd78w,Suzuki,1-0 (4-3)
2009.01,1,Jd77e,Hayatefuji,0-1 (4-3),0,yorikiri,1,Jd77w,Hamawaki,1-0 (3-4)
2009.01,1,Jd75e,Takaki,1-0 (5-2),1,uwatedashinage,0,Jd76e,Tochidaiho,0-1 (2-5)
2009.01,1,Jd73w,Fukaya,0-1 (3-4),0,uwatenage,1,Jd72w,Daihayabusa,1-0 (4-3)
2009.01,1,Jd71w,Takasuruga,1-0 (4-3),1,yorikiri,0,Jd70w,Kirimaru,0-1 (1-6)
2009.01,1,Jd69e,Asakubo,1-0 (2-5),1,oshidashi,0,Jd68w,Takanomiya,0-1 (2-5)
2009.01,1,Jd67e,Amanowaka,1-0 (4-3),1,hikiotoshi,0,Jd66w,Sadanokuni,0-1 (4-3)
2009.01,1,Jd65e,Kawataka,1-0 (4-3),1,oshidashi,0,Jd64w,Miyakofuji,0-1 (3-4)
2009.01,1,Jd63e,Zendaisho,0-1 (2-5),0,uwatenage,1,Jd62w,Hisatsukasa,1-0 (3-4)
2009.01,1,Jd61e,Kaminoyama,1-0 (6-1),1,yorikiri,0,Jd60w,Sato,0-1 (3-4)
2009.01,1,Jd59e,Echizenyama,0-1 (3-4),0,shitatenage,1,Jd58w,Tochiotoha,1-0 (2-5)
2009.01,1,Jd57e,Teraofuji,0-1 (4-3),0,kotenage,1,Jd56w,Komatensho,1-0 (2-5)
2009.01,1,Jd55e,Iitani,0-1 (5-2),0,yoritaoshi,1,Jd54w,Daika,1-0 (3-4)
2009.01,1,Jd52e,Budozan,1-0 (3-4),1,yorikiri,0,Jd52w,Kainoryu,0-1 (3-4)
2009.01,1,Jd50e,Kosenho,0-1 (5-2),0,yoritaoshi,1,Jd50w,Daigonishiki,1-0 (5-2)
2009.01,1,Jd48e,Wakanoyu,0-1 (5-2),0,hikiotoshi,1,Jd48w,Wakanoryu,1-0 (4-3)
2009.01,1,Jd46e,Fukai,0-1 (2-5),0,yorikiri,1,Jd46w,Masumeidai,1-0 (5-2)
2009.01,1,Jd44e,Tochihibiki,1-0 (3-4),1,oshidashi,0,Jd43w,Tatsuhibiki,0-1 (2-5)
2009.01,1,Jd41e,Naniwaryu,1-0 (4-3),1,oshidashi,0,Jd41w,Daishokai,0-1 (4-3)
2009.01,1,Jd39e,Yudai,1-0 (5-2),1,oshidashi,0,Jd39w,Gonoumi,0-1 (3-4)
2009.01,1,Jd37e,Taiyo,0-1 (2-5),0,yorikiri,1,Jd38e,Kaisho,1-0 (7-0)
2009.01,1,Jd35e,Makuhari,1-0 (3-4),1,hikiotoshi,0,Jd35w,Terunosato,0-1 (3-4)
2009.01,1,Jd33e,Kongofuji,0-1 (5-2),0,yorikiri,1,Jd33w,Sekiho,1-0 (3-4)
2009.01,1,Jd31e,Asasakai,0-1 (4-3),0,hatakikomi,1,Jd30w,Hakunishiki,1-0 (3-4)
2009.01,1,Jd29e,Nishitani,1-0 (6-1),1,oshidashi,0,Jd28w,Daitenpaku,0-1 (3-4)
2009.01,1,Jd27e,Kinokawa,0-1 (1-6),0,yorikiri,1,Jd25w,Tosahikari,1-0 (3-4)
2009.01,1,Jd23e,Chiyonoretsu,1-0 (4-3),1,hatakikomi,0,Jd24e,Daigoki,0-1 (4-3)
2009.01,1,Jd21e,Kotodaishin,1-0 (6-1),1,shitatenage,0,Jd20w,Daishokaku,0-1 (3-4)
2009.01,1,Jd18e,Ikedo,1-0 (3-4),1,yoritaoshi,0,Jd19e,Aiyama,0-1 (2-5)
2009.01,1,Jd16e,Hokutotsuru,1-0 (4-3),1,hatakikomi,0,Jd16w,Juban,0-1 (5-2)
2009.01,1,Jd14e,Masuryu,0-1 (3-4),0,oshidashi,1,Jd14w,Koshinryu,1-0 (2-5)
2009.01,1,Jd12e,Matsumoto,1-0 (3-4),1,yorikiri,0,Jd12w,Kakutaiki,0-1 (3-4)
2009.01,1,Jd10e,Aratoshi,1-0 (5-2),1,uwatenage,0,Jd10w,Higonoryu,0-1 (4-3)
2009.01,1,Jd8e,Mise,1-0 (5-2),1,oshidashi,0,Jd8w,Chiyohakuryu,0-1 (4-3)
2009.01,1,Jd6e,Miura,0-1 (3-4),0,uwatenage,1,Jd6w,Kasuganami,1-0 (4-3)
2009.01,1,Jd4e,Daihoyama,1-0 (5-2),1,yorikiri,0,Jd4w,Hokutonami,0-1 (2-5)
2009.01,1,Jd2e,Daikiyama,0-1 (0-7),0,tsukiotoshi,1,Jd2w,Futasegawa,1-0 (4-3)
2009.01,1,Sd100e,Sasagawa,1-0 (3-4),1,hikiotoshi,0,Sd100w,Yoshioyama,0-1 (3-4)
2009.01,1,Sd98w,Kaisenryu,1-0 (4-3),1,yorikiri,0,Sd97w,Kuwahara,0-1 (3-4)
2009.01,1,Sd96e,Chiyonoriku,0-1 (1-6),0,okuridashi,1,Sd95w,Sasayama,1-0 (4-3)
2009.01,1,Sd93e,Dainin,0-1 (4-3),0,yorikiri,1,Sd93w,Maenofuji,1-0 (4-3)
2009.01,1,Sd91e,Fujita,0-1 (3-4),0,yorikiri,1,Sd91w,Daikamifusa,1-0 (3-4)
2009.01,1,Sd89e,Wakaizumi,0-1 (4-3),0,oshitaoshi,1,Sd89w,Teraoho,1-0 (4-3)
2009.01,1,Sd87e,Tomonofuji,0-1 (4-3),0,tsukiotoshi,1,Sd87w,Yutsukasa,1-0 (5-2)
2009.01,1,Sd85e,Kozan,1-0 (2-5),1,yorikiri,0,Sd85w,Nioyama,0-1 (2-5)
2009.01,1,Sd81e,Maegunzan,1-0 (6-1),1,yorikiri,0,Sd80w,Daishoiwa,0-1 (2-5)
2009.01,1,Sd79e,Hidaka,1-0 (4-3),1,yorikiri,0,Sd78w,Tochitaiga,0-1 (3-4)
2009.01,1,Sd77e,Katagiri,0-1 (2-5),0,tsukiotoshi,1,Sd76w,Kimishima,1-0 (3-4)
2009.01,1,Sd75e,Notononami,0-1 (3-4),0,oshidashi,1,Sd74w,Haruhikari,1-0 (3-4)
2009.01,1,Sd72e,Kawanari,1-0 (6-1),1,yorikiri,0,Sd73e,Ota,0-1 (6-1)
2009.01,1,Sd71e,Hatayama,0-1 (2-5),0,hatakikomi,1,Sd70w,Hokuo,1-0 (5-2)
2009.01,1,Sd69e,Toho,0-1 (2-5),0,shitatenage,1,Sd68w,Hanasegawa,1-0 (2-5)
2009.01,1,Sd67e,Teraomaru,1-0 (5-2),1,yoritaoshi,0,Sd66w,Hokuoryu,0-1 (4-3)
2009.01,1,Sd65e,Takaisamu,1-0 (1-6),1,oshidashi,0,Sd64w,Daishoko,0-1 (3-4)
2009.01,1,Sd63e,Shokoki,1-0 (5-2),1,oshidashi,0,Sd62w,Tamaryoma,0-1 (2-5)
2009.01,1,Sd61e,Iryoku,0-1 (2-5),0,oshidashi,1,Sd60w,Tochikasuga,1-0 (3-4)
2009.01,1,Sd59e,Tokizakura,1-0 (7-0),1,oshidashi,0,Sd58w,Hienriki,0-1 (3-4)
2009.01,1,Sd57e,Isenohana,0-1 (4-3),0,oshidashi,1,Sd56w,Haruzakura,1-0 (2-5)
2009.01,1,Sd55e,Satonofuji,0-1 (2-5),0,abisetaoshi,1,Sd54w,Nishiyama,1-0 (5-2)
2009.01,1,Sd53e,Yakunoshima,0-1 (3-4),0,yorikiri,1,Sd52w,Rendaiyama,1-0 (4-3)
2009.01,1,Sd51e,Ikinoshima,1-0 (4-3),1,oshidashi,0,Sd50w,Tochinoshima,0-1 (3-4)
2009.01,1,Sd49e,Torugawa,0-1 (4-3),0,oshitaoshi,1,Sd48w,Isanokuni,1-0 (2-5)
2009.01,1,Sd45e,Takakiho,0-1 (5-2),0,yorikiri,1,Sd44w,Ryusei,1-0 (3-4)
2009.01,1,Sd42e,Isoazuma,0-1 (4-3),0,oshidashi,1,Sd43e,Wakarikido,1-0 (2-2-3)
2009.01,1,Sd40e,Akinomine,1-0 (4-3),1,shitatenage,0,Sd39w,Koshinoryu,0-1 (5-2)
2009.01,1,Sd38e,Tosa,0-1 (2-5),0,okuridashi,1,Sd37w,Masunofuji,1-0 (4-3)
2009.01,1,Sd36e,Shinyu,0-1 (4-3),0,oshidashi,1,Sd35w,Inoue,1-0 (3-4)
2009.01,1,Sd33e,Bungonishiki,0-1 (4-3),0,hikiotoshi,1,Sd33w,Kainowaka,1-0 (4-3)
2009.01,1,Sd31e,Kotowatanabe,1-0 (6-1),1,oshidashi,0,Sd31w,Daishoma,0-1 (2-5)
2009.01,1,Sd29e,Ryujinsakari,0-1 (2-5),0,yorikiri,1,Sd29w,Daishoki,1-0 (3-4)
2009.01,1,Sd27e,Hokutoiwa,0-1 (5-2),0,tsukiotoshi,1,Sd27w,Mizakura,1-0 (4-3)
