basho,rank,rikishi,height,weight
2001.09,Y1e,Musashimaru,192,220
2001.09,Y1w,Takanohana,185,161
2001.09,O1e,Kaio,185,172
2001.09,O1w,Chiyotaikai,182,163
2001.09,O2e,Musoyama,183,177.5
2001.09,O2w,Miyabiyama,187.7,176
2001.09,S1e,Tochiazuma,180.5,144
2001.09,S1w,Dejima,181,165.5
2001.09,K1e,Wakanosato,184,156
2001.09,K1w,Tamanoshima,187.5,153
2001.09,M1e,Kotonowaka,190.5,172.5
2001.09,M1w,Asashoryu,184.5,128
2001.09,M2e,Kotomitsuki,180.5,148
2001.09,M2w,Takanowaka,190,145.5
2001.09,M3e,Tosanoumi,186,160
2001.09,M3w,Tamakasuga,183.5,154.5
2001.09,M4e,Kaiho,177,124
2001.09,M4w,Tokitsuumi,184,134
2001.09,M5e,Takanonami,196.5,166
2001.09,M5w,Tochinonada,187,161
2001.09,M6e,Kyokushuzan,182,142
2001.09,M6w,Toki,189.5,172
2001.09,M7e,Hayateumi,183.5,129
2001.09,M7w,Kotoryu,183,145.5
2001.09,M8e,Kyokutenho,191.3,146
2001.09,M8w,Daizen,188.5,156.5
2001.09,M9e,Higonoumi,183.5,152.5
2001.09,M9w,Otsukasa,175,150.5
2001.09,M10e,Tochinohana,185,148.5
2001.09,M10w,Oginishiki,186,137
2001.09,M11e,Chiyotenzan,183.5,148.5
2001.09,M11w,Akinoshima,175,154
2001.09,M12e,Wakanoyama,177,160.5
2001.09,M12w,Tochisakae,184,155.5
2001.09,M13e,Kitazakura,189,167.5
2001.09,M13w,Aminishiki,184,123
2001.09,M14e,Takatoriki,180,150
2001.09,M14w,Hamanishiki,181,128.5
2001.09,M15e,Daishi,182,172
2001.09,M15w,Wakatsutomu,172,159.5
2001.09,J1e,Kobo,183,125.5
2001.09,J1w,Terao,185,114
2001.09,J2e,Jumonji,185,159.5
2001.09,J2w,Sentoryu,176,140.5
2001.09,J3e,Wakakosho,185,178.5
2001.09,J3w,Juzan,179,160.5
2001.09,J4e,Asanowaka,176,140
2001.09,J4w,Kuniazuma,192.5,171
2001.09,J5e,Wakatoryu,176.5,156
2001.09,J5w,Aogiyama,181,147
2001.09,J6e,Minatofuji,186,168.5
2001.09,J6w,Oikari,177,132.5
2001.09,J7e,Harunoyama,187.5,165.5
2001.09,J7w,Yotsukasa,178,149.5
2001.09,J8e,Buyuzan,181,156
2001.09,J8w,Hamanoshima,179,123
2001.09,J9e,Tamarikido,185,136
2001.09,J9w,Wakatoba,175,125
2001.09,J10e,Senshuyama,178,135
2001.09,J10w,Towanoyama,191,191
2001.09,J11e,Tomonohana,175,109.5
2001.09,J11w,Shimotori,187.5,140
2001.09,J12e,Takanotsuru,188,154.5
2001.09,J12w,Masutsuyoshi,179,172
2001.09,J13e,Kotokanyu,182,123
2001.09,J13w,Kasuganishiki,187,140.5
2001.09,Ms1e,Tamanokuni,193,157
2001.09,Ms1w,Gojoro,190.5,151
2001.09,Ms2e,Takamisakari,188.9,135.5
2001.09,Ms2w,Tochinoyama,176,127.5
2001.09,Ms3e,Ushiomaru,176,165.5
2001.09,Ms3w,Wakatenro,183.5,149
2001.09,Ms4e,Toyozakura,182,135
2001.09,Ms4w,Kinkaiyama,183,160
2001.09,Ms5e,Wakaazuma,175,120.5
2001.09,Ms5w,Hidenokuni,178,154
2001.09,Ms6e,Nishikikaze,179,149
2001.09,Ms6w,Hokutoriki,182,141.5
2001.09,Ms7e,Sumanofuji,175,140
2001.09,Ms7w,Raido,178,142
2001.09,Ms8e,Futatsukuba,185,144
2001.09,Ms8w,Hokutoiwa,177.5,147.5
2001.09,Ms9e,Kotohino,177,138
2001.09,Ms9w,Kotoiwakuni,187,147.5
2001.09,Ms10e,Asasekiryu,183,120.5
2001.09,Ms10w,Otoryu,183,138
2001.09,Ms11e,Kasugao,183,140
2001.09,Ms11w,Hoshitango,184,164
2001.09,Ms12e,Goto,186,177
2001.09,Ms12w,Tochitenko,178,140.5
2001.09,Ms13e,Nadatsukasa,183,144
2001.09,Ms13w,Minami,181,137
2001.09,Ms14e,Daishodai,175.5,162.5
2001.09,Ms14w,Kainowaka,175.5,184
2001.09,Ms15e,Gokenzan,194,186.5
2001.09,Ms15w,Komahikari,176,118.5
2001.09,Ms15TD,Kakizoe,175,126
2001.09,Ms16e,Fukkoyama,174,125.5
2001.09,Ms16w,Asofuji,180,109
2001.09,Ms17e,Kotokuni,186.5,141
2001.09,Ms17w,Torafusuyama,188,133.5
2001.09,Ms18e,Yoshiazuma,197,151.5
2001.09,Ms18w,Wakainami,181,129
2001.09,Ms19e,Kaishozan,190.5,120
2001.09,Ms19w,Oga,180,118
2001.09,Ms20e,Maikaze,179,128
2001.09,Ms20w,Aranonami,183.5,140
2001.09,Ms21e,Munakata,180,138
2001.09,Ms21w,Shinmei,183,145.5
2001.09,Ms22e,Dewanofuji,184,128.5
2001.09,Ms22w,Kotonomine,176,122.5
2001.09,Ms23e,Furuichi,174,97
2001.09,Ms23w,Susanoumi,183,206
2001.09,Ms24e,Kakuo,181,143
2001.09,Ms24w,Asahibenten,181.5,154.5
2001.09,Ms25e,Tenichi,176,145
2001.09,Ms25w,Daimanazuru,188.5,169.5
2001.09,Ms26e,Iwakiyama,183,166
2001.09,Ms26w,Kanechika,182,173
2001.09,Ms27e,Teruazuma,184,167.5
2001.09,Ms27w,Ryuho,183,139.5
2001.09,Ms28e,Musashifuji,182.5,149
2001.09,Ms28w,Ryukai,178,124
2001.09,Ms29e,Takamihana,180.5,160
2001.09,Ms29w,Tamaryoma,176,117
2001.09,Ms30e,Asanosho,186,140
2001.09,Ms30w,Hayasegawa,177.5,128.5
2001.09,Ms31e,Wakakinryu,175,125
2001.09,Ms31w,Tomikaze,180,141
2001.09,Ms32e,Akinohana,181,147.5
2001.09,Ms32w,Tokiyutaka,181,133
2001.09,Ms33e,Yokutsukasa,179,124.5
2001.09,Ms33w,Masunobori,177,176.5
2001.09,Ms34e,Rikiryuyama,190.5,136
2001.09,Ms34w,Dewanosato,182,127.5
2001.09,Ms35e,Tochifudo,190,155.5
2001.09,Ms35w,Natsubori,191.5,140
2001.09,Ms36e,Tochimusashi,187.5,127.5
2001.09,Ms36w,Nanbara,186,127
2001.09,Ms37e,Saigo,184,172
2001.09,Ms37w,Rachimi,183,133.5
2001.09,Ms38e,Tanaka,177,152
2001.09,Ms38w,Kotohikari,179.5,154.5
2001.09,Ms39e,Hidanodake,179,140.5
2001.09,Ms39w,Yanagi,177,178.5
2001.09,Ms40e,Komanofuji,184.5,159
2001.09,Ms40w,Kotokasuga,180.5,123
2001.09,Ms41e,Kimenryu,189,137.5
2001.09,Ms41w,Chiyonohana,178,112
2001.09,Ms42e,Shimatora,184.5,120
2001.09,Ms42w,Yoshio,187,133
2001.09,Ms43e,Omusashi,175,141.5
2001.09,Ms43w,Enatsukasa,178,138.5
2001.09,Ms44e,Kyokuhikari,179,172
2001.09,Ms44w,Toshinriki,180,135.5
2001.09,Ms45e,Takahijiri,177,128
2001.09,Ms45w,Kaishoryu,197,135.5
2001.09,Ms46e,Shigezakura,181,125.5
2001.09,Ms46w,Wakahayato,184,150
2001.09,Ms47e,Tamaasuka,184,119.5
2001.09,Ms47w,Tochitaiki,170,154
2001.09,Ms48e,Tashiro,188,155
2001.09,Ms48w,Raiko,187,142
2001.09,Ms49e,Aogifuji,176,124
2001.09,Ms49w,Wakayuki,172.5,134
2001.09,Ms50e,Tatsukabuto,180,159.5
2001.09,Ms50w,Yoshikiyama,188,150.5
2001.09,Ms51e,Kaiseizan,182.5,123.5
2001.09,Ms51w,Kiyoazuma,173,121
2001.09,Ms52e,Shindo,181,160
2001.09,Ms52w,Maenowaka,187,113
2001.09,Ms53e,Kyokutenzan,189,102
2001.09,Ms53w,Takinooto,182.5,163.5
2001.09,Ms54e,Kaiko,176,120
2001.09,Ms54w,Shishio,178,118
