basho,rank,rikishi,height,weight
2014.11,Y1e,Hakuho,193,150.7
2014.11,Y1w,Kakuryu,186,150
2014.11,Y2e,Harumafuji,185,135
2014.11,O1e,Kotoshogiku,180,177
2014.11,O1w,Kisenosato,188,177
2014.11,O2w,Goeido,183,158.2
2014.11,S1e,Aoiyama,192,192.6
2014.11,S1w,Ichinojo,190,183
2014.11,K1e,Takekaze,170,144
2014.11,K1w,Ikioi,194,157
2014.11,M1e,Tochiozan,189,154
2014.11,M1w,Aminishiki,186,152
2014.11,M2e,Takarafuji,186,161.1
2014.11,M2w,Toyohibiki,185,185.2
2014.11,M3e,Takayasu,187,163
2014.11,M3w,Terunofuji,192,158.5
2014.11,M4e,Kaisei,195,187.8
2014.11,M4w,Yoshikaze,175,140.3
2014.11,M5e,Chiyootori,179,178.5
2014.11,M5w,Osunaarashi,189,146
2014.11,M6e,Toyonoshima,169,149.4
2014.11,M6w,Jokoryu,187,162.4
2014.11,M7e,Okinoumi,190,154
2014.11,M7w,Sadanoumi,184,131.2
2014.11,M8e,Tochinoshin,192,162
2014.11,M8w,Endo,183,145.6
2014.11,M9e,Chiyotairyu,182,166.8
2014.11,M9w,Tokushoryu,182,170.6
2014.11,M10e,Shohozan,177,134.5
2014.11,M10w,Tamawashi,190,161
2014.11,M11e,Myogiryu,187,148
2014.11,M11w,Kyokutenho,191,156
2014.11,M12e,Kitataiki,185,149
2014.11,M12w,Homarefuji,180,163.7
2014.11,M13e,Takanoiwa,181,145.5
2014.11,M13w,Arawashi,184,122
2014.11,M14e,Amuru,192,126
2014.11,M14w,Sokokurai,185,131.6
2014.11,M15e,Tochinowaka,196,181
2014.11,M15w,Kyokushuho,191,149.6
2014.11,M16e,Kotoyuki,176,162.4
2014.11,M16w,Chiyomaru,178,176.3
2014.11,J1e,Tokitenku,186,143
2014.11,J1w,Kagamio,182,136
2014.11,J2e,Sadanofuji,189,200.5
2014.11,J2w,Chiyoo,178,149.6
2014.11,J3e,Satoyama,177,121
2014.11,J3w,Seiro,185,131.2
2014.11,J4e,Shotenro,189,157.5
2014.11,J4w,Sotairyu,179,120
2014.11,J5e,Tosayutaka,178,140.8
2014.11,J5w,Gagamaru,185,202.6
2014.11,J6e,Asahisho,174,144.6
2014.11,J6w,Wakanosato,184,161
2014.11,J7e,Fujiazuma,182,183.6
2014.11,J7w,Asasekiryu,184,145
2014.11,J8e,Daido,187,167.6
2014.11,J8w,Tamaasuka,185,158.5
2014.11,J9e,Kitaharima,182,121
2014.11,J9w,Homasho,185,149
2014.11,J10e,Azumaryu,192,147.2
2014.11,J10w,Tokushinho,194,214.1
2014.11,J11e,Hidenoumi,184,156.2
2014.11,J11w,Daieisho,179,135.7
2014.11,J12e,Kotoeko,175.5,111.6
2014.11,J12w,Sakigake,180,155.3
2014.11,J13e,Tenkaiho,184,189
2014.11,J13w,Tochihiryu,178,153.5
2014.11,J14e,Dewahayate,177,122.6
2014.11,J14w,Kagayaki,193,144.3
2014.11,Ms1e,Kizenryu,194,149.3
2014.11,Ms1w,Akiseyama,183,172.6
2014.11,Ms2e,Yoshiazuma,198,169
2014.11,Ms2w,Wakanoshima,181,140
2014.11,Ms3e,Onosho,176,148.5
2014.11,Ms3w,Takatoshi,174,130.4
2014.11,Ms4e,Abiko,184,154
2014.11,Ms4w,Yamatofuji,188,146
2014.11,Ms5e,Kyokutaisei,184,128.2
2014.11,Ms5w,Masunoyama,180,174
2014.11,Ms6e,Keitenkai,175,116
2014.11,Ms6w,Masunoumi,180,145.4
2014.11,Ms7e,Kawabata,175,153
2014.11,Ms7w,Horyuyama,185,167
2014.11,Ms8e,Chiyonokuni,184,143.8
2014.11,Ms8w,Dairaido,176.5,153.3
2014.11,Ms9e,Terutsuyoshi,169,112
2014.11,Ms9w,Kawanari,184,200.5
2014.11,Ms10e,Ishiura,173,103.6
2014.11,Ms10w,Sasanoyama,179.5,150
2014.11,Ms11e,Horikiri,185,121
2014.11,Ms11w,Chiyoshoma,183,118.2
2014.11,Ms12e,Akua,181,162.6
2014.11,Ms12w,Kairyu,178,133.5
2014.11,Ms13e,Kotokobai,172.5,135.4
2014.11,Ms13w,Meisei,180,120
2014.11,Ms14e,Irie,179,181.1
2014.11,Ms14w,Gochozan,175,112.2
2014.11,Ms15e,Higonojo,180,135.1
2014.11,Ms15w,Nishikigi,184.5,149.5
2014.11,Ms16e,Mitoyutaka,177,164.4
2014.11,Ms16w,Rikishin,188,132
2014.11,Ms17e,Kotomisen,182,150.2
2014.11,Ms17w,Asabenkei,190,174.8
2014.11,Ms18e,Ryuonami,187,128.5
2014.11,Ms18w,Ikeru,174,101.2
2014.11,Ms19e,Chiyoarashi,171,145
2014.11,Ms19w,Sagatsukasa,166,134.4
2014.11,Ms20e,Haguroho,171.5,128.2
2014.11,Ms20w,Daishoryu,172,143.4
2014.11,Ms21e,Tochinosato,178.5,149.3
2014.11,Ms21w,Hakuyozan,185,145.8
2014.11,Ms22e,Musashiumi,182,138.8
2014.11,Ms22w,Terao,191,152.4
2014.11,Ms23e,Oiwato,179,143.6
2014.11,Ms23w,Daishoho,182,140
2014.11,Ms24e,Masutoo,187,168.2
2014.11,Ms24w,Kaonishiki,179,162.8
2014.11,Ms25e,Matsumoto,179,131.2
2014.11,Ms25w,Sensho,181,135
2014.11,Ms26e,Bungonishiki,182,155.1
2014.11,Ms26w,Hokaho,185,137.3
2014.11,Ms27e,Kasugakuni,182,161
2014.11,Ms27w,Chiyosakae,178,140.7
2014.11,Ms28e,Akinoyama,177,192.8
2014.11,Ms28w,Aokishin,174,118.7
2014.11,Ms29e,Kisenoyama,170.2,168.7
2014.11,Ms29w,Hitachigo,183,144.7
2014.11,Ms30e,Hakunishiki,180,124.6
2014.11,Ms30w,Akinokawa,180,141.3
2014.11,Ms31e,Mizuguchi,181.5,130
2014.11,Ms31w,Takagi,180,202
2014.11,Ms32e,Masakaze,183,190.5
2014.11,Ms32w,Fujimoto,178,138.4
2014.11,Ms33e,Kotokino,187,182
2014.11,Ms33w,Ohara,170,91.5
2014.11,Ms34e,Notozakura,177,137
2014.11,Ms34w,Asakoki,186,116
2014.11,Ms35e,Kihonoumi,182,148.4
2014.11,Ms35w,Shosei,167,130.2
2014.11,Ms36e,Koba,171,152.5
2014.11,Ms36w,Daishoiwa,181,134.4
2014.11,Ms37e,Onami,182,101.2
2014.11,Ms37w,Tamadaiki,180,128.7
2014.11,Ms38e,Tokachiumi,190,143.5
2014.11,Ms38w,Tomisakae,168,110
2014.11,Ms39e,Takakiho,178,146.7
2014.11,Ms39w,Nankairiki,176,136.4
2014.11,Ms40e,Aozora,180.5,127.5
2014.11,Ms40w,Dewaotori,186,144.7
2014.11,Ms41e,Kotodaigo,189,117
2014.11,Ms41w,Suzaku,182,104
2014.11,Ms42e,Mankajo,182,196.6
2014.11,Ms42w,Hakiai,174,121
2014.11,Ms43e,Tochimaru,170,155
2014.11,Ms43w,Katsunofuji,182.5,143
2014.11,Ms44e,Chiyokiryu,186,122.1
2014.11,Ms44w,Takamisato,185,142
2014.11,Ms45e,Daikamikaze,175,109.2
2014.11,Ms45w,Kotaro,170,160
2014.11,Ms46e,Tetsuyuzan,175.2,124.4
2014.11,Ms46w,Goshi,185,127.2
2014.11,Ms47e,Tochinobori,181.5,123.7
2014.11,Ms47w,Shiba,176,159
2014.11,Ms48e,Tenichi,175.5,140.6
2014.11,Ms48w,Shoketsu,184,159.5
2014.11,Ms49e,Higoarashi,182,168.4
2014.11,Ms49w,Mitotsukasa,176,170.3
2014.11,Ms50e,Fukugoriki,181,150
2014.11,Ms50w,Oazuma,197,151.5
2014.11,Ms51e,Kotokuzan,178,133.2
2014.11,Ms51w,Daichi,185,131.6
2014.11,Ms52e,Kaorufuji,175,179.2
2014.11,Ms52w,Sasakiyama,179.5,137
2014.11,Ms53e,Aratoshi,180,118
2014.11,Ms53w,Tsurubayashi,178,136.3
2014.11,Ms54e,Sasayama,177.5,135
2014.11,Ms54w,Wakakeisho,173.5,138
2014.11,Ms55e,Kainoryu,179,117.5
2014.11,Ms55w,Notoazuma,181.5,153.8
2014.11,Ms56e,Hokutowaka,186,126
2014.11,Ms56w,Matsubayama,184,146.3
2014.11,Ms57e,Okoryu,180,128
2014.11,Ms57w,Asatenmai,171,118.2
2014.11,Ms58e,Amatsu,180,136.4
2014.11,Ms58w,Komakiryu,179,149.3
2014.11,Ms59e,Shodai,182,150
2014.11,Ms59w,Maeta,180,208.5
2014.11,Ms60e,Mizuta,177,135
2014.11,Ms60w,Daionami,179,120.8
2014.11,Sd1e,Hamaeiko,170,104
2014.11,Sd1w,Koshinoryu,179,168.2
2014.11,Sd2e,Hienriki,179,121
2014.11,Sd2w,Nishiyama,180,158.5
2014.11,Sd3e,Rendaiyama,179.5,144.2
2014.11,Sd3w,Daiseiho,181,137.5
2014.11,Sd4e,Hisanotora,177,153.3
2014.11,Sd4w,Ryuseio,187,146.7
2014.11,Sd5e,Nishikikaze,179,147.4
2014.11,Sd5w,Wakayama,174,150.8
2014.11,Sd6e,Komanokuni,177,207.8
2014.11,Sd6w,Migikataagari,174,158
2014.11,Sd7e,Hitenryu,188,162.5
2014.11,Sd7w,Ryusei,181,120
2014.11,Sd8e,Hagane,178,143.1
2014.11,Sd8w,Kotofukuju,185.5,141
2014.11,Sd9e,Koike,182,153
2014.11,Sd9w,Kaito,178,133.1
2014.11,Sd10e,Takagenji,186,126.2
2014.11,Sd10w,Yotsugamine,170,112
2014.11,Sd11e,Masunosho,181.5,128.5
2014.11,Sd11w,Towanoyama,190.5,170
2014.11,Sd12e,Fujinoumi,190,140.3
2014.11,Sd12w,Kotonoshu,185.5,167
2014.11,Sd13e,Sadanokuni,183,114.3
2014.11,Sd13w,Okinofuji,181,160.5
2014.11,Sd14e,Aonosho,181,137.2
2014.11,Sd14w,Hokuo,177,117.1
2014.11,Sd15e,Maenofuji,177.8,130.7
2014.11,Sd15w,Yoshifuji,173,123.7
2014.11,Sd16e,Wakaryusei,184.5,119.5
2014.11,Sd16w,Nogami,176,125
2014.11,Sd17e,Azumasato,171.5,123.5
2014.11,Sd17w,Chiyoraizan,189,153.1
2014.11,Sd18e,Daishokaku,184,145
2014.11,Sd18w,Byakko,187.5,134.4
2014.11,Sd19e,Takayoshitoshi,183,120
2014.11,Sd19w,Kirinofuji,186,119.3
2014.11,Sd20e,Fukamiyama,178,154
2014.11,Sd20w,Ugonoumi,178,108.6
2014.11,Sd21e,Daikiho,183,155.6
2014.11,Sd21w,Kisenowaka,178,118.5
2014.11,Sd22e,Nionoumi,174,146.5
2014.11,Sd22w,Hamaguchi,178,160.8
2014.11,Sd23e,Kosei,193,180.2
2014.11,Sd23w,Kisomitsuru,178,124.2
2014.11,Sd24e,Takakasuga,188,100.3
