basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1992.03,1,M16e,Daizen,1-0 (7-8),1,yorikiri,0,M16w,Hananokuni,0-1 (6-9)
1992.03,1,M15w,Tatsuhikari,0-1 (8-7),0,yorikiri,1,M14w,Kototsubaki,1-0 (8-7)
1992.03,1,M14e,Kotogaume,0-1 (3-12),0,shitatenage,1,M15e,Mainoumi,1-0 (9-6)
1992.03,1,M13e,Wakasegawa,1-0 (7-8),1,uwatenage,0,M13w,Kiraiho,0-1 (9-6)
1992.03,1,M12e,Tsunenoyama,0-1 (6-9),0,hatakikomi,1,M12w,Kotoinazuma,1-0 (3-4-8)
1992.03,1,M11e,Kotonowaka,1-0 (7-8),1,okuridashi,0,M11w,Oginohana,0-1 (6-9)
1992.03,1,M10e,Sakahoko,0-1 (5-10),0,oshidashi,1,M10w,Toyonoumi,1-0 (9-6)
1992.03,1,M9e,Ryogoku,0-1 (4-11),0,uwatedashinage,1,M9w,Daishoho,1-0 (9-6)
1992.03,1,M8e,Daishoyama,1-0 (9-6),1,yorikiri,0,M8w,Kyokudozan,0-1 (8-7)
1992.03,1,M7e,Takamisugi,0-1 (7-8),0,tsukiotoshi,1,M7w,Kitakachidoki,1-0 (6-9)
1992.03,1,M6e,Kotofuji,0-1 (8-7),0,yoritaoshi,1,M6w,Tomoefuji,1-0 (9-6)
1992.03,1,M5e,Kirinishiki,0-1 (7-8),0,yoritaoshi,1,M5w,Kasugafuji,1-0 (4-11)
1992.03,1,M4e,Takanonami,0-1 (5-10),0,yorikiri,1,M3w,Kushimaumi,1-0 (7-8)
1992.03,1,M3e,Misugisato,0-1 (8-7),0,yorikiri,1,M2w,Akinoshima,1-0 (12-3)
1992.03,1,K1e,Tochinowaka,0-1 (12-3),0,yorikiri,1,M1w,Musashimaru,1-0 (9-6)
1992.03,1,M4w,Terao,1-0 (8-7),1,oshidashi,0,S1w,Takahanada,0-1 (5-10)
1992.03,1,S1e,Akebono,1-0 (8-7),1,oshitaoshi,0,M2e,Takatoriki,0-1 (6-9)
1992.03,1,M1e,Kotonishiki,1-0 (9-6),1,oshidashi,0,O1w,Kirishima,0-1 (12-3)
1992.03,1,O1e,Konishiki,1-0 (13-2),1,oshitaoshi,0,K1w,Wakahanada,0-1 (0-10-5)
1992.03,1,Y1e,Hokutoumi,0-1 (0-3-12),0,yorikiri,1,K2wHD,Mitoizumi,1-0 (8-7)
1992.03,2,M16w,Hananokuni,1-1 (6-9),1,yorikiri,0,M14w,Kototsubaki,1-1 (8-7)
1992.03,2,M12e,Tsunenoyama,0-2 (6-9),0,abisetaoshi,1,M13w,Kiraiho,1-1 (9-6)
1992.03,2,M16e,Daizen,1-1 (7-8),0,yoritaoshi,1,M12w,Kotoinazuma,2-0 (3-4-8)
1992.03,2,M11e,Kotonowaka,1-1 (7-8),0,yorikiri,1,M15w,Tatsuhikari,1-1 (8-7)
1992.03,2,M10e,Sakahoko,0-2 (5-10),0,yorikiri,1,M15e,Mainoumi,2-0 (9-6)
1992.03,2,M14e,Kotogaume,0-2 (3-12),0,hikiotoshi,1,M10w,Toyonoumi,2-0 (9-6)
1992.03,2,M13e,Wakasegawa,2-0 (7-8),1,yorikiri,0,M9w,Daishoho,1-1 (9-6)
1992.03,2,M7e,Takamisugi,1-1 (7-8),1,tsukiotoshi,0,M11w,Oginohana,0-2 (6-9)
1992.03,2,M9e,Ryogoku,0-2 (4-11),0,oshidashi,1,M5w,Kasugafuji,2-0 (4-11)
1992.03,2,M3e,Misugisato,1-1 (8-7),1,uwatenage,0,M8e,Daishoyama,1-1 (9-6)
1992.03,2,M2e,Takatoriki,0-2 (6-9),0,hatakikomi,1,M8w,Kyokudozan,1-1 (8-7)
1992.03,2,M7w,Kitakachidoki,1-1 (6-9),0,oshidashi,1,M2w,Akinoshima,2-0 (12-3)
1992.03,2,M1e,Kotonishiki,2-0 (9-6),1,tsukiotoshi,0,M5e,Kirinishiki,0-2 (7-8)
1992.03,2,M1w,Musashimaru,2-0 (9-6),1,oshidashi,0,K2wHD,Mitoizumi,1-1 (8-7)
1992.03,2,M6e,Kotofuji,1-1 (8-7),1,yoritaoshi,0,K1w,Wakahanada,0-2 (0-10-5)
