basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2004.11,1,Jk38e,Kototakeuchi,0-1 (3-4),0,oshidashi,1,Jk37w,Akinosato,1-0 (4-3)
2004.11,1,Jk34e,Akiasahi,0-1 (4-3),0,oshidashi,1,Jk34w,Hisatsukasa,1-0 (5-2)
2004.11,1,Jk33w,Asahisakari,1-0 (6-1),1,okuridashi,0,Jk32w,Hoshigane,0-1 (5-2)
2004.11,1,Jk32e,Tomita,1-0 (4-3),1,yorikiri,0,Jk31w,Tsujino,0-1 (3-4)
2004.11,1,Jk30e,Ishii,0-1 (2-5),0,yorikiri,1,Jk29w,Maeryuo,1-0 (2-5)
2004.11,1,Jk27w,Hayashida,1-0 (5-2),1,uwatenage,0,Jk26w,Aononami,0-1 (5-2)
2004.11,1,Jk25e,Ogata,1-0 (3-4),1,oshidashi,0,Jk24w,Fukunokuni,0-1 (0-7)
2004.11,1,Jk23e,Uchiumi,1-0 (3-4),1,oshidashi,0,Jk22w,Maeamami,0-1 (2-5)
2004.11,1,Jk20e,Tominoumi,0-1 (3-4),0,yorikiri,1,Jk20w,Tamashinzan,1-0 (5-2)
2004.11,1,Jk19e,Maenotaka,1-0 (6-1),1,uwatenage,0,Jk19w,Fukuda,0-1 (4-3)
2004.11,1,Jk18e,Ishikawa,1-0 (4-3),1,yorikiri,0,Jk18w,Kototogashi,0-1 (2-5)
2004.11,1,Jk16e,Anrai,0-1 (3-4),0,sukuinage,1,Jk16w,Maeryuyama,1-0 (4-3)
2004.11,1,Jk14e,Soshinzan,1-0 (4-3),1,yorikiri,0,Jk14w,Hokutoka,0-1 (3-4)
2004.11,1,Jk12e,Kotokaneko,0-1 (4-3),0,hatakikomi,1,Jk12w,Kai,1-0 (6-1)
2004.11,1,Jk10e,Ashinryu,1-0 (3-4),1,oshidashi,0,Jk10w,Nakanose,0-1 (4-3)
2004.11,1,Jk8e,Chichii,1-0 (5-2),1,oshidashi,0,Jk9e,Kawai,0-1 (3-4)
2004.11,1,Jk6w,Adachi,0-1 (1-6),0,uwatenage,1,Jk5w,Hayatefuji,1-0 (4-3)
2004.11,1,Jk4e,Kyokuyuzan,0-1 (4-3),0,abisetaoshi,1,Jk3w,Tokiwakuni,1-0 (3-4)
2004.11,1,Jk2e,Nakamuragawa,0-1 (3-4),0,yorikiri,1,Jk1w,Kuwana,1-0 (5-2)
2004.11,1,Jd119e,Takita,1-0 (4-3),1,yorikiri,0,Jd119w,Fujiazuma,0-1 (3-4)
2004.11,1,Jd117e,Taikomaru,1-0 (2-5),1,oshitaoshi,0,Jd117w,Kayaki,0-1 (1-6)
2004.11,1,Jd115e,Hazukiyama,1-0 (3-4),1,yoritaoshi,0,Jd115w,Koike,0-1 (3-4)
2004.11,1,Jd113e,Hokutoryu,1-0 (4-3),1,hatakikomi,0,Jd113w,Yokota,0-1 (4-3)
2004.11,1,Jd111e,Takaurata,1-0 (5-2),1,yorikiri,0,Jd111w,Miyakofuji,0-1 (3-4)
2004.11,1,Jd109e,Masuda,0-1 (2-5),0,tsukidashi,1,Jd109w,Takanobori,1-0 (5-2)
2004.11,1,Jd107e,Kirimaru,0-1 (4-3),0,sukuinage,1,Jd107w,Ryusei,1-0 (6-1)
2004.11,1,Jd105e,Fukukasuga,0-1 (1-6),0,yorikiri,1,Jd105w,Shinanogawa,1-0 (5-2)
2004.11,1,Jd103e,Omiyamoto,0-1 (4-3),0,oshidashi,1,Jd103w,Kasugaumi,1-0 (3-4)
2004.11,1,Jd101e,Ikinoshima,0-1 (2-5),0,yoritaoshi,1,Jd100w,Tenryuzan,1-0 (5-2)
2004.11,1,Jd99e,Kamada,0-1 (4-3),0,yorikiri,1,Jd98w,Suzunoumi,1-0 (4-3)
2004.11,1,Jd96e,Hoshiryu,0-1 (4-3),0,hikiotoshi,1,Jd96w,Miyakomusashi,1-0 (5-2)
2004.11,1,Jd94e,Tochinokuni,1-0 (5-2),1,oshidashi,0,Jd94w,Beppu,0-1 (4-3)
2004.11,1,Jd92e,Hokutotsukasa,1-0 (3-4),1,hikiotoshi,0,Jd92w,Fujita,0-1 (3-4)
2004.11,1,Jd91e,Masaru,0-1 (3-4),0,yorikiri,1,Jd91w,Daishiyama,1-0 (5-2)
2004.11,1,Jd90e,Fujitayama,1-0 (3-4),1,kainahineri,0,Jd90w,Matsunoumi,0-1 (3-4)
2004.11,1,Jd88e,Isonokuni,0-1 (2-5),0,oshidashi,1,Jd88w,Shosho,1-0 (4-3)
2004.11,1,Jd86e,Ogami,1-0 (4-3),1,sotogake,0,Jd86w,Sadanokuni,0-1 (2-5)
2004.11,1,Jd84e,Onofuji,0-1 (1-6),0,yorikiri,1,Jd84w,Daishokaku,1-0 (4-3)
2004.11,1,Jd82e,Kotonoshin,1-0 (4-3),1,oshidashi,0,Jd82w,Okamoto,0-1 (2-5)
2004.11,1,Jd80e,Asakimizuka,0-1 (3-4),0,yorikiri,1,Jd80w,Azumayama,1-0 (2-5)
2004.11,1,Jd78e,Sakurakuni,0-1 (3-4),0,shitatenage,1,Jd78w,Mitsui,1-0 (4-3)
2004.11,1,Jd76e,Shima,1-0 (7-0),1,oshidashi,0,Jd76w,Fusahikari,0-1 (4-3)
2004.11,1,Jd74e,Akanoume,1-0 (5-2),1,oshidashi,0,Jd74w,Komanosho,0-1 (5-2)
2004.11,1,Jd72e,Otsukuba,0-1 (2-5),0,yorikiri,1,Jd72w,Kojimaumi,1-0 (3-4)
2004.11,1,Jd70e,Sokaifu,1-0 (4-3),1,yoritaoshi,0,Jd71e,Wakasato,0-1 (2-5)
