basho,rank,rikishi,height,weight
2013.09,Y1e,Hakuho,192,154
2013.09,Y1w,Harumafuji,186,133
2013.09,O1e,Kisenosato,188,176
2013.09,O1w,Kakuryu,186,146
2013.09,O2e,Kotoshogiku,180,177
2013.09,O2w,Kotooshu,202,157
2013.09,S1e,Myogiryu,187,145
2013.09,S1w,Goeido,183,152
2013.09,K1e,Tochiozan,188,152
2013.09,K1w,Takayasu,187,164
2013.09,M1e,Shohozan,177,138
2013.09,M1w,Ikioi,193,146
2013.09,M2e,Okinoumi,190,154
2013.09,M2w,Aoiyama,191,187
2013.09,M3e,Takarafuji,185,160
2013.09,M3w,Chiyotairyu,181,166
2013.09,M4e,Toyohibiki,185,182
2013.09,M4w,Kaisei,194,186
2013.09,M5e,Tokitenku,186,143
2013.09,M5w,Aminishiki,186,152
2013.09,M6e,Kitataiki,184,150
2013.09,M6w,Kyokutenho,191,160
2013.09,M7e,Aran,186,147
2013.09,M7w,Toyonoshima,168,145
2013.09,M8e,Fujiazuma,181,185
2013.09,M8w,Yoshikaze,176,138
2013.09,M9e,Gagamaru,188,212
2013.09,M9w,Kotoyuki,175,155
2013.09,M10e,Tokushoryu,181,160
2013.09,M10w,Shotenro,188,153
2013.09,M11e,Takekaze,170,144
2013.09,M11w,Tochinowaka,195,175
2013.09,M12e,Tenkaiho,184,186
2013.09,M12w,Sadanofuji,189,196
2013.09,M13e,Endo,184,143
2013.09,M13w,Homasho,185,149
2013.09,M14e,Masunoyama,178,180
2013.09,M14w,Jokoryu,187,156
2013.09,M15e,Wakanosato,184,161
2013.09,M15w,Tamaasuka,184,147
2013.09,M16e,Asahisho,175,140
2013.09,M16w,Tamawashi,188,158
2013.09,J1e,Sokokurai,185,130
2013.09,J1w,Tochinoshin,192,162
2013.09,J2e,Takanoiwa,179,144
2013.09,J2w,Chiyonokuni,183,139
2013.09,J3e,Baruto,197,193
2013.09,J3w,Kyokushuho,190,149.5
2013.09,J4e,Osunaarashi,189,141
2013.09,J4w,Azumaryu,191.5,140
2013.09,J5e,Chiyootori,179,174
2013.09,J5w,Asasekiryu,184,147
2013.09,J6e,Oiwato,178,140
2013.09,J6w,Tokushinho,192,214
2013.09,J7e,Seiro,186,128.5
2013.09,J7w,Homarefuji,182,164.5
2013.09,J8e,Satoyama,176,120
2013.09,J8w,Kagamio,181,128
2013.09,J9e,Daido,188,169
2013.09,J9w,Daikiho,182,152
2013.09,J10e,Sotairyu,179,119
2013.09,J10w,Yoshiazuma,198,166
2013.09,J11e,Wakakoyu,180,172
2013.09,J11w,Terunofuji,192,158.5
2013.09,J12e,Tanzo,188,150
2013.09,J12w,Takanoyama,187,96
2013.09,J13e,Chiyomaru,177,173.5
2013.09,J13w,Akiseyama,182,171
2013.09,J14e,Chiyoo,178,147
2013.09,J14w,Kitaharima,182,120.5
2013.09,Ms1e,Oniarashi,184,121
2013.09,Ms1w,Sakigake,180,145.6
2013.09,Ms2e,Nionoumi,173,147
2013.09,Ms2w,Kotomisen,182,151
2013.09,Ms3e,Kimurayama,182,182
2013.09,Ms3w,Kairyu,178,135
2013.09,Ms4e,Shoho,182,129.5
2013.09,Ms4w,Higonojo,178.5,133
2013.09,Ms5e,Dewahayate,177,119
2013.09,Ms5w,Chiyoarashi,171,145
2013.09,Ms6e,Irie,179,180
2013.09,Ms6w,Tochihiryu,178,153
2013.09,Ms7e,Goshi,184.5,121.5
2013.09,Ms7w,Kizenryu,193,146.5
2013.09,Ms8e,Kawanari,184,195
2013.09,Ms8w,Asatenmai,171,113.5
2013.09,Ms9e,Kimikaze,182,133
2013.09,Ms9w,Wakanoshima,180.5,138
2013.09,Ms10e,Arawashi,184,117
2013.09,Ms10w,Sagatsukasa,165,131
2013.09,Ms11e,Kotokuni,186,150
2013.09,Ms11w,Kyokutaisei,182.5,112.5
2013.09,Ms12e,Sensho,181,134
2013.09,Ms12w,Tosayutaka,178,137.6
2013.09,Ms13e,Sakaguchi,185,158.5
2013.09,Ms13w,Yamatofuji,187,138
2013.09,Ms14e,Musashiumi,183,142
2013.09,Ms14w,Kansei,182,168
2013.09,Ms15e,Nishikigi,184,134.5
2013.09,Ms15w,Sadanoumi,183,129
2013.09,Ms16e,Dairaido,176.5,151
2013.09,Ms16w,Hamaguchi,177,157
2013.09,Ms17e,Takatoshi,175,128.5
2013.09,Ms17w,Daieisho,178,134
2013.09,Ms18e,Higoarashi,182,165.5
2013.09,Ms18w,Byakko,187,139
2013.09,Ms19e,Amuru,192,126
2013.09,Ms19w,Sasakiyama,179.5,134.5
2013.09,Ms20e,Mugendai,178,113.5
2013.09,Ms20w,Iwasaki,183,155
2013.09,Ms21e,Fujimoto,179,139
2013.09,Ms21w,Fukugoriki,180,146
2013.09,Ms22e,Maeta,180,208.5
2013.09,Ms22w,Gochozan,175,111
2013.09,Ms23e,Kotokobai,172,133
2013.09,Ms23w,Notozakura,177,142
2013.09,Ms24e,Sasanoyama,179,148
2013.09,Ms24w,Kasugakuni,182,166
2013.09,Ms25e,Mankajo,182,189.5
2013.09,Ms25w,Hakiai,174,124
2013.09,Ms26e,Hokaho,185,141
2013.09,Ms26w,Kotoeko,175,108.8
2013.09,Ms27e,Masutoo,186,168
2013.09,Ms27w,Kaidonami,171.5,126.5
2013.09,Ms28e,Mitoyutaka,177,155
2013.09,Ms28w,Ryuonami,187,123.5
2013.09,Ms29e,Dewaotori,186.5,149.5
