basho,rank,rikishi,height,weight
2015.07,Y1e,Hakuho,193,150.7
2015.07,Y1w,Harumafuji,185,135
2015.07,Y2e,Kakuryu,186,150
2015.07,O1e,Kisenosato,188,177
2015.07,O1w,Goeido,183,158.2
2015.07,O2e,Kotoshogiku,180,177
2015.07,O2w,Terunofuji,192,158.5
2015.07,S1e,Tochiozan,189,154
2015.07,S1w,Ichinojo,190,183
2015.07,K1e,Takarafuji,186,161.1
2015.07,K1w,Myogiryu,187,148
2015.07,M1e,Tochinoshin,192,162
2015.07,M1w,Sadanoumi,184,131.2
2015.07,M2e,Takayasu,187,163
2015.07,M2w,Aoiyama,192,192.6
2015.07,M3e,Ikioi,194,157
2015.07,M3w,Kaisei,195,187.8
2015.07,M4e,Aminishiki,186,152
2015.07,M4w,Takekaze,170,144
2015.07,M5e,Okinoumi,190,154
2015.07,M5w,Tokushoryu,182,170.6
2015.07,M6e,Kyokushuho,191,149.6
2015.07,M6w,Gagamaru,185,202.6
2015.07,M7e,Tamawashi,190,161
2015.07,M7w,Toyonoshima,169,149.4
2015.07,M8e,Yoshikaze,175,140.3
2015.07,M8w,Osunaarashi,189,146
2015.07,M9e,Sadanofuji,189,200.5
2015.07,M9w,Homarefuji,180,163.7
2015.07,M10e,Kitataiki,185,149
2015.07,M10w,Amuru,192,126
2015.07,M11e,Tokitenku,186,143
2015.07,M11w,Kyokutenho,191,156
2015.07,M12e,Endo,183,145.6
2015.07,M12w,Kotoyuki,176,162.4
2015.07,M13e,Hidenoumi,184,156.2
2015.07,M13w,Chiyotairyu,182,166.8
2015.07,M14e,Toyohibiki,185,185.2
2015.07,M14w,Kagamio,182,136
2015.07,M15e,Seiro,185,131.2
2015.07,M15w,Satoyama,177,121
2015.07,M16e,Takanoiwa,181,145.5
2015.07,J1e,Chiyootori,179,178.5
2015.07,J1w,Daieisho,179,135.7
2015.07,J2e,Sokokurai,185,131.6
2015.07,J2w,Kagayaki,193,144.3
2015.07,J3e,Jokoryu,187,162.4
2015.07,J3w,Asahisho,174,144.6
2015.07,J4e,Asasekiryu,184,145
2015.07,J4w,Shohozan,177,134.5
2015.07,J5e,Fujiazuma,182,183.6
2015.07,J5w,Chiyomaru,178,176.3
2015.07,J6e,Kitaharima,182,121
2015.07,J6w,Tenkaiho,184,189
2015.07,J7e,Arawashi,184,122
2015.07,J7w,Amakaze,184,200.5
2015.07,J8e,Onosho,176,148.5
2015.07,J8w,Chiyoo,178,149.6
2015.07,J9e,Ishiura,173,103.6
2015.07,J9w,Nishikigi,184.5,149.5
2015.07,J10e,Tamaasuka,185,158.5
2015.07,J10w,Abi,185,121
2015.07,J11e,Daido,187,167.6
2015.07,J11w,Wakanosato,184,161
2015.07,J12e,Wakanoshima,181,140
2015.07,J12w,Mitakeumi,179,149
2015.07,J13e,Shotenro,189,157.5
2015.07,J13w,Takaryu,180,202
2015.07,J14e,Akiseyama,183,172.6
2015.07,J14w,Tokushinho,194,214.1
2015.07,Ms1e,Shodai,182,150
2015.07,Ms1w,Tosayutaka,178,140.8
2015.07,Ms2e,Daishomaru,175,153
2015.07,Ms2w,Abiko,184,154
2015.07,Ms3e,Sakigake,180,155.3
2015.07,Ms3w,Kizenryu,194,149.3
