basho,rank,rikishi,height,weight
1997.11,Y1e,Takanohana,185,157
1997.11,Y1w,Akebono,204,226
1997.11,O1e,Musashimaru,191,202
1997.11,O1w,Takanonami,197,170
1997.11,O2e,Wakanohana,179,127
1997.11,S1e,Tochiazuma,180,141
1997.11,S1w,Dejima,179,148
1997.11,S2w,Takatoriki,181,146
1997.11,K1e,Tochinonada,186,160
1997.11,K1w,Akinoshima,175,154
1997.11,M1e,Tamakasuga,184,150
1997.11,M1w,Tosanoumi,186,153
1997.11,M2e,Asahiyutaka,190,135
1997.11,M2w,Hamanoshima,178,127
1997.11,M3e,Oginishiki,185,137
1997.11,M3w,Kaio,184,156
1997.11,M4e,Kotonishiki,177,138
1997.11,M4w,Tochinowaka,190,162
1997.11,M5e,Chiyotaikai,181,150
1997.11,M5w,Higonoumi,183,145
1997.11,M6e,Musoyama,183,167
1997.11,M6w,Kotoinazuma,181,134
1997.11,M7e,Ganyu,184,173
1997.11,M7w,Wakanojo,192,150
1997.11,M8e,Kotonowaka,191,174
1997.11,M8w,Kyokushuzan,182,123
1997.11,M9e,Mainoumi,171,99
1997.11,M9w,Terao,185,116
1997.11,M10e,Aogiyama,182,147
1997.11,M10w,Shikishima,183,183
1997.11,M11e,Mitoizumi,193,180
1997.11,M11w,Kitakachidoki,182,143
1997.11,M12e,Yamato,189,191
1997.11,M12w,Minatofuji,185,164
1997.11,M13e,Akinoshu,179,121
1997.11,M13w,Asanowaka,177,145
1997.11,M14e,Konishiki,184,275
1997.11,M14w,Kotoryu,184,136
1997.11,M15e,Asanosho,185,147
1997.11,M15w,Kushimaumi,187,199
