basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1998.09,1,M15e,Toki,1-0 (10-5),1,hatakikomi,0,M16e,Terao,0-1 (9-6)
1998.09,1,M15w,Akinoshu,0-1 (8-7),0,yorikiri,1,M14w,Tokitsuumi,1-0 (8-7)
1998.09,1,M14e,Kotoinazuma,0-1 (4-11),0,tsukidashi,1,M13w,Asanosho,1-0 (8-7)
1998.09,1,M13e,Wakanojo,1-0 (8-7),1,yorikiri,0,M12w,Asanowaka,0-1 (7-8)
1998.09,1,M12e,Hamanoshima,0-1 (8-7),0,uwatenage,1,M11w,Ganyu,1-0 (8-7)
1998.09,1,M11e,Tochinowaka,1-0 (8-7),1,yorikiri,0,M10w,Higonoumi,0-1 (9-6)
1998.09,1,M10e,Kaiho,0-1 (8-7),0,oshidashi,1,M9w,Gojoro,1-0 (6-9)
1998.09,1,M7e,Kotonishiki,0-1 (5-10),0,kotenage,1,M8e,Mitoizumi,1-0 (5-10)
1998.09,1,M6e,Tochinonada,0-1 (7-8),0,uwatenage,1,M6w,Kotoryu,1-0 (5-10)
1998.09,1,M5e,Kyokushuzan,0-1 (4-11),0,yorikiri,1,M4w,Wakanosato,1-0 (6-9)
1998.09,1,M4e,Aogiyama,0-1 (5-10),0,oshidashi,1,K1w,Dejima,1-0 (8-7)
1998.09,1,M3w,Tamakasuga,0-1 (6-9),0,tsukitaoshi,1,S1w,Takatoriki,1-0 (8-7)
1998.09,1,S1e,Chiyotaikai,1-0 (9-6),1,tsukidashi,0,M3e,Asahiyutaka,0-1 (3-12)
1998.09,1,M2w,Minatofuji,0-1 (3-12),0,katasukashi,1,O1w,Takanonami,1-0 (10-5)
1998.09,1,O1e,Musashimaru,1-0 (11-4),1,yorikiri,0,M2e,Kotonowaka,0-1 (9-6)
1998.09,1,Y2e,Wakanohana,1-0 (12-3),1,yorikiri,0,M1w,Tochiazuma,0-1 (8-7)
1998.09,1,M1e,Kaio,0-1 (7-8),0,oshidashi,1,Y1w,Akebono,1-0 (10-5)
1998.09,1,Y1e,Takanohana,1-0 (13-2),1,uwatenage,0,K1e,Musoyama,0-1 (8-7)
1998.09,2,M16e,Terao,1-1 (9-6),1,ashitori,0,M14w,Tokitsuumi,1-1 (8-7)
1998.09,2,M15e,Toki,1-1 (10-5),0,oshidashi,1,M13w,Asanosho,2-0 (8-7)
1998.09,2,M14e,Kotoinazuma,0-2 (4-11),0,oshidashi,1,M12w,Asanowaka,1-1 (7-8)
1998.09,2,M11e,Tochinowaka,1-1 (8-7),0,oshidashi,1,M15w,Akinoshu,1-1 (8-7)
1998.09,2,M13e,Wakanojo,1-1 (8-7),0,yorikiri,1,M11w,Ganyu,2-0 (8-7)
1998.09,2,M10e,Kaiho,0-2 (8-7),0,yorikiri,1,M12e,Hamanoshima,1-1 (8-7)
1998.09,2,M8e,Mitoizumi,1-1 (5-10),0,tsukiotoshi,1,M10w,Higonoumi,1-1 (9-6)
1998.09,2,M9w,Gojoro,1-1 (6-9),0,oshidashi,1,M6w,Kotoryu,2-0 (5-10)
1998.09,2,M5e,Kyokushuzan,1-1 (4-11),1,kotenage,0,M7e,Kotonishiki,0-2 (5-10)
1998.09,2,M6e,Tochinonada,1-1 (7-8),1,tsukiotoshi,0,M4w,Wakanosato,1-1 (6-9)
1998.09,2,K1e,Musoyama,1-1 (8-7),1,oshidashi,0,M4e,Aogiyama,0-2 (5-10)
1998.09,2,S1e,Chiyotaikai,2-0 (9-6),1,oshidashi,0,M3w,Tamakasuga,0-2 (6-9)
1998.09,2,M3e,Asahiyutaka,1-1 (3-12),1,hatakikomi,0,S1w,Takatoriki,1-1 (8-7)
1998.09,2,O1e,Musashimaru,2-0 (11-4),1,yorikiri,0,M2w,Minatofuji,0-2 (3-12)
1998.09,2,M2e,Kotonowaka,1-1 (9-6),1,okuridashi,0,O1w,Takanonami,1-1 (10-5)
1998.09,2,Y1e,Takanohana,2-0 (13-2),1,uwatenage,0,M1w,Tochiazuma,0-2 (8-7)
