basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2013.11,1,Jk18e,Kozakura,0-1 (4-3),0,hatakikomi,1,Jk17w,Kotonoshima,1-0 (6-1)
2013.11,1,Jk16e,Sekizuka,1-0 (2-5),1,tsukiotoshi,0,Jk15w,Ryuki,0-1 (3-4)
2013.11,1,Jk14e,Sadaisamu,1-0 (3-4),1,yoritaoshi,0,Jk13w,Kaikoki,0-1 (2-5)
2013.11,1,Jk12e,Kainowaka,1-0 (5-2),1,tsukiotoshi,0,Jk11w,Hakubizan,0-1 (4-3)
2013.11,1,Jk10e,Momochizakura,0-1 (2-5),0,tsukiotoshi,1,Jk9w,Daikoyama,1-0 (5-2)
2013.11,1,Jk7e,Tochisato,1-0 (6-1),1,yorikiri,0,Jk8e,Daishohama,0-1 (3-4)
2013.11,1,Jk5e,Kiyomusashi,0-1 (2-5),0,oshitaoshi,1,Jk5w,Kotofubuki,1-0 (4-3)
2013.11,1,Jk3e,Mihamaumi,1-0 (4-3),1,hatakikomi,0,Jk3w,Moriurara,0-1 (2-5)
2013.11,1,Jk1e,Ogiryu,0-1 (3-4),0,hikiotoshi,1,Jk1w,Hokutoryu,1-0 (3-4)
2013.11,1,Jd92e,Kitasatsuma,1-0 (5-2),1,yorikiri,0,Jd92w,Hokuyozakura,0-1 (3-4)
2013.11,1,Jd90w,Haruminato,0-1 (3-4),0,yorikiri,1,Jd89w,Kotoomura,1-0 (4-3)
2013.11,1,Jd88e,Inanofuji,1-0 (5-2),1,yorikiri,0,Jd87w,Daishiryu,0-1 (2-5)
2013.11,1,Jd86e,Fujinotani,0-1 (2-5),0,oshitaoshi,1,Jd85w,Wakayamanaka,1-0 (4-3)
2013.11,1,Jd84e,Kotokojima,0-1 (3-4),0,oshidashi,1,Jd83w,Nakano,1-0 (3-4)
2013.11,1,Jd81e,Wakatozakura,0-1 (3-4),0,tsukiotoshi,1,Jd81w,Kotoyamato,1-0 (5-2)
2013.11,1,Jd79e,Ashitakayama,1-0 (6-1),1,oshitaoshi,0,Jd79w,Koseki,0-1 (2-5)
2013.11,1,Jd77e,Wakakoki,1-0 (5-2),1,oshidashi,0,Jd77w,Daiyushi,0-1 (4-3)
2013.11,1,Jd75e,Wakasato,0-1 (3-4),0,hikiotoshi,1,Jd75w,Nakashima,1-0 (4-3)
2013.11,1,Jd73e,Daishofuji,0-1 (3-4),0,yoritaoshi,1,Jd73w,Hiroshima,1-0 (5-2)
2013.11,1,Jd71e,Sakaefuji,0-1 (3-4),0,yorikiri,1,Jd71w,Hakkairyu,1-0 (5-2)
2013.11,1,Jd69e,Isenohana,1-0 (6-1),1,hatakikomi,0,Jd68w,Buken,0-1 (2-5)
2013.11,1,Jd67e,Higohikari,0-1 (2-5),0,yorikiri,1,Jd66w,Minatoryu,1-0 (4-3)
2013.11,1,Jd65e,Musashikuni,1-0 (5-2),1,tsukidashi,0,Jd64w,Tosa,0-1 (4-3)
2013.11,1,Jd63e,Miyamoto,0-1 (1-6),0,oshidashi,1,Jd62w,Kotomanabe,1-0 (2-5)
2013.11,1,Jd61e,Kotouruga,1-0 (1-6),1,yoritaoshi,0,Jd60w,Tsunekawa,0-1 (3-4)
2013.11,1,Jd59e,Asanoshima,1-0 (3-4),1,hikiotoshi,0,Jd58w,Kisenishiki,0-1 (2-5)
2013.11,1,Jd57e,Takaeirai,0-1 (3-4),0,hikiotoshi,1,Jd56w,Yoshinofuji,1-0 (4-3)
2013.11,1,Jd55e,Mitani,1-0 (4-3),1,yorikiri,0,Jd54w,Takaseiryu,0-1 (1-6)
2013.11,1,Jd52e,Amamidake,0-1 (3-4),0,yorikiri,1,Jd53e,Takasaito,1-0 (4-3)
2013.11,1,Jd50e,Ginseizan,1-0 (3-4),1,tsukiotoshi,0,Jd50w,Okuniyama,0-1 (4-3)
2013.11,1,Jd48e,Ariake,1-0 (5-2),1,oshidashi,0,Jd47w,Itakozakura,0-1 (2-5)
2013.11,1,Jd45e,Hokutosho,0-1 (2-5),0,yorikiri,1,Jd46e,Takayoshitoshi,1-0 (5-2)
2013.11,1,Jd44e,Adachi,0-1 (4-3),0,shitatenage,1,Jd43w,Kyokuryuo,1-0 (4-3)
2013.11,1,Jd42e,Kasugamine,1-0 (5-2),1,hatakikomi,0,Jd41w,Kirimaru,0-1 (2-5)
2013.11,1,Jd40e,Daishozen,0-1 (4-3),0,sukuinage,1,Jd39w,Aoto,1-0 (3-4)
2013.11,1,Jd37e,Hisatsukasa,0-1 (3-4),0,yorikiri,1,Jd37w,Kaneko,1-0 (4-3)
2013.11,1,Jd35e,Fujita,1-0 (5-2),1,tsukidashi,0,Jd35w,Kotozensho,0-1 (4-3)
2013.11,1,Jd33e,Kotokudo,0-1 (3-4),0,oshidashi,1,Jd32w,Fujiarashi,1-0 (2-5)
2013.11,1,Jd31e,Sakae,1-0 (5-2),1,oshidashi,0,Jd30w,Kaiho,0-1 (5-2)
2013.11,1,Jd28e,Kumao,1-0 (5-2),1,oshidashi,0,Jd28w,Daitenyu,0-1 (3-4)
2013.11,1,Jd26e,Daishojo,0-1 (2-5),0,yorikiri,1,Jd26w,Naniwaryu,1-0 (4-3)
2013.11,1,Jd24w,Ryokizan,0-1 (4-3),0,yoritaoshi,1,Jd23w,Isoazuma,1-0 (5-2)
2013.11,1,Jd22e,Morigaki,1-0 (4-3),1,okuridashi,0,Jd21w,Matsuda,0-1 (1-6)
2013.11,1,Jd20e,Daishoko,1-0 (3-4),1,yoritaoshi,0,Jd19w,Ishihara,0-1 (2-5)
2013.11,1,Jd17e,Kasugaiwa,1-0 (4-3),1,yorikiri,0,Jd18w,Tomonofuji,0-1 (2-5)
2013.11,1,Jd16e,Tsubakifuji,0-1 (4-3),0,yorikiri,1,Jd15w,Yakabe,1-0 (3-4)
2013.11,1,Jd14e,Taketoba,0-1 (2-5),0,okuritaoshi,1,Jd13w,Keitenkai,1-0 (7-0)
2013.11,1,Jd11e,Hanakaze,0-1 (3-4),0,oshidashi,1,Jd11w,Hokutoki,1-0 (4-3)
2013.11,1,Jd9e,Sato,1-0 (3-4),1,yorikiri,0,Jd8w,Gojinryu,0-1 (3-4)
2013.11,1,Jd7e,Ryuozan,0-1 (4-3),0,oshidashi,1,Jd6w,Nishiuchi,1-0 (6-1)
2013.11,1,Jd5e,Kotomyozan,1-0 (5-2),1,hikiotoshi,0,Jd4w,Hokuyozan,0-1 (5-2)
2013.11,1,Jd3e,Kirinofuji,1-0 (4-3),1,okuridashi,0,Jd2w,Hamamiryu,0-1 (2-5)
2013.11,1,Jd1e,Kenho,1-0 (5-2),1,kotenage,0,Sd100w,Kototaiki,0-1 (3-4)
2013.11,1,Sd99e,Tsugaruumi,0-1 (3-4),0,oshidashi,1,Sd98w,Daitenpaku,1-0 (3-4)
2013.11,1,Sd96e,Ugonoumi,0-1 (4-3),0,hikiotoshi,1,Sd96w,Tamao,1-0 (4-3)
2013.11,1,Sd94e,Ota,0-1 (3-4),0,yorikiri,1,Sd94w,Kai,1-0 (5-2)
2013.11,1,Sd92e,Tamakaizan,0-1 (4-3),0,oshidashi,1,Sd92w,Hatachijo,1-0 (4-3)
2013.11,1,Sd90e,Hasugeyama,0-1 (3-4),0,shitatehineri,1,Sd90w,Baraki,1-0 (7-0)
2013.11,1,Sd88e,Sasano,0-1 (2-5),0,abisetaoshi,1,Sd89e,Tamanotaka,1-0 (4-3)
2013.11,1,Sd87e,Oruri,0-1 (3-4),0,hikiotoshi,1,Sd87w,Daishomune,1-0 (5-2)
2013.11,1,Sd84w,Tochigidake,0-1 (2-5),0,uwatenage,1,Sd83w,Sakabe,1-0 (4-3)
2013.11,1,Sd82e,Tosahikari,0-1 (4-3),0,oshidashi,1,Sd81w,Kakehashi,1-0 (6-1)
2013.11,1,Sd80e,Ikeru,0-1 (6-1),0,kotenage,1,Sd79w,Kasuganami,1-0 (3-4)
2013.11,1,Sd78e,Asakoki,0-1 (2-5),0,oshidashi,1,Sd77w,Hokutowaka,1-0 (4-3)
2013.11,1,Sd76e,Hokutoo,1-0 (4-3),1,uwatenage,0,Sd75w,Oisato,0-1 (5-2)
