basho,rank,rikishi,height,weight
2007.07,Y1e,Asashoryu,184,148
2007.07,Y1w,Hakuho,192,152.9
2007.07,O1e,Kaio,184.5,172.7
2007.07,O1w,Chiyotaikai,181,158.5
2007.07,O2e,Kotooshu,203,145.5
2007.07,S1e,Kotomitsuki,182,154
2007.07,S1w,Ama,186,124
2007.07,K1e,Tokitenku,187,148
2007.07,K1w,Aminishiki,185,136
2007.07,M1e,Kotoshogiku,180,150.5
2007.07,M1w,Asasekiryu,184.5,136
2007.07,M2e,Dejima,180,156.5
2007.07,M2w,Wakanosato,184,153.8
2007.07,M3e,Takekaze,171,138.5
2007.07,M3w,Roho,195,153
2007.07,M4e,Takamisakari,188,135.8
2007.07,M4w,Toyonoshima,170,135.4
2007.07,M5e,Miyabiyama,188,181.5
2007.07,M5w,Tamanoshima,187.5,156.8
2007.07,M6e,Homasho,187,146
2007.07,M6w,Kisenosato,186,160
2007.07,M7e,Tochiozan,187,143.4
2007.07,M7w,Futeno,180.5,152.2
2007.07,M8e,Kakuryu,187,132.4
2007.07,M8w,Ryuo,176.5,146.5
2007.07,M9e,Tochinonada,187,163
2007.07,M9w,Kokkai,189,153
2007.07,M10e,Kasugao,184,150
2007.07,M10w,Hokutoriki,182.5,148
2007.07,M11e,Tokitsuumi,184,132.7
2007.07,M11w,Kitazakura,189,169
2007.07,M12e,Hakurozan,189,137
2007.07,M12w,Satoyama,177,118.7
2007.07,M13e,Yoshikaze,176.5,126.5
2007.07,M13w,Tosanoumi,186,157.3
2007.07,M14e,Baruto,197,174
2007.07,M14w,Toyohibiki,183.5,172
2007.07,M15e,Kaiho,177,121
2007.07,M15w,Tamakasuga,182,154.5
2007.07,M16e,Kakizoe,178,138
2007.07,M16w,Hochiyama,189,140
2007.07,M17e,Otsukasa,175,145.5
2007.07,J1e,Iwakiyama,184,172.9
2007.07,J1w,Shunketsu,176,121.6
2007.07,J2e,Ushiomaru,176,166.1
2007.07,J2w,Tochinohana,184.5,137.6
2007.07,J3e,Kasuganishiki,188,150.5
2007.07,J3w,Kyokutenho,192,155
2007.07,J4e,Wakanoho,195,152
2007.07,J4w,Shirononami,173,130.9
2007.07,J5e,Shimootori,188,146
2007.07,J5w,Goeido,182,134.2
2007.07,J6e,Daimanazuru,189.5,170
2007.07,J6w,Masatsukasa,183,133.9
2007.07,J7e,Tamarikido,184.5,136.2
2007.07,J7w,Asofuji,179,123.2
2007.07,J8e,Toyozakura,183,136
2007.07,J8w,Hakuba,186.5,118.4
2007.07,J9e,Jumonji,185,159
2007.07,J9w,Wakakirin,185.5,125.2
2007.07,J10e,Mokonami,187,142.5
2007.07,J10w,Sakaizawa,188,161.5
2007.07,J11e,Kyokunankai,180,137
2007.07,J11w,Ryuho,183.5,148
2007.07,J12e,Koryu,186,149
2007.07,J12w,Katayama,179,141.5
2007.07,J13e,Kitataiki,184,138
2007.07,J13w,Hoshihikari,182,106.2
2007.07,J14e,Takamifuji,187,138
2007.07,J14w,Chiyohakuho,180.5,127.5
2007.07,Ms1e,Kotokasuga,182,135.5
2007.07,Ms1w,Ichihara,180,166.2
