basho,rank,rikishi,height,weight
2017.05,Y1e,Kisenosato,188,177
2017.05,Y1w,Kakuryu,186,150
2017.05,Y2e,Harumafuji,185,135
2017.05,Y2w,Hakuho,193,150.7
2017.05,O1e,Terunofuji,192,158.5
2017.05,O1w,Goeido,183,158.2
2017.05,S1e,Tamawashi,190,161
2017.05,S1w,Takayasu,187,163
2017.05,S2e,Kotoshogiku,180,177
2017.05,K1e,Mitakeumi,179,149
2017.05,K1w,Yoshikaze,175,140.3
2017.05,M1e,Chiyonokuni,184,143.8
2017.05,M1w,Endo,183,145.6
2017.05,M2e,Okinoumi,190,154
2017.05,M2w,Chiyoshoma,183,118.2
2017.05,M3e,Daieisho,179,135.7
2017.05,M3w,Aoiyama,192,192.6
2017.05,M4e,Tochiozan,189,154
2017.05,M4w,Takarafuji,186,161.1
2017.05,M5e,Takanoiwa,181,145.5
2017.05,M5w,Shodai,182,150
2017.05,M6e,Takekaze,170,144
2017.05,M6w,Ikioi,194,157
2017.05,M7e,Hokutofuji,182,158
2017.05,M7w,Takakeisho,173,149
2017.05,M8e,Shohozan,177,134.5
2017.05,M8w,Sokokurai,185,131.6
2017.05,M9e,Ichinojo,190,183
2017.05,M9w,Kagayaki,193,144.3
2017.05,M10e,Tochinoshin,192,162
2017.05,M10w,Ura,172,113
2017.05,M11e,Arawashi,184,122
2017.05,M11w,Ishiura,173,103.6
2017.05,M12e,Tokushoryu,182,170.6
2017.05,M12w,Kotoyuki,176,162.4
2017.05,M13e,Toyohibiki,185,185.2
2017.05,M13w,Daishomaru,175,153
2017.05,M14e,Onosho,176,148.5
2017.05,M14w,Chiyotairyu,182,166.8
2017.05,M15e,Myogiryu,187,148
2017.05,M15w,Kaisei,195,187.8
2017.05,M16e,Yutakayama,185,171
2017.05,J1e,Sadanoumi,184,131.2
2017.05,J1w,Osunaarashi,189,146
2017.05,J2e,Chiyomaru,178,176.3
2017.05,J2w,Kyokushuho,191,149.6
2017.05,J3e,Gagamaru,185,202.6
2017.05,J3w,Kyokutaisei,184,128.2
2017.05,J4e,Nishikigi,184.5,149.5
2017.05,J4w,Yamaguchi,183,155.6
2017.05,J5e,Hidenoumi,184,156.2
2017.05,J5w,Azumaryu,192,147.2
2017.05,J6e,Chiyoo,178,149.6
2017.05,J6w,Tsurugisho,184,154
2017.05,J7e,Asanoyama,189,158
2017.05,J7w,Daiamami,185,167
2017.05,J8e,Seiro,185,131.2
2017.05,J8w,Aminishiki,186,152
2017.05,J9e,Chiyootori,179,178.5
2017.05,J9w,Kotoeko,175.5,111.6
2017.05,J10e,Rikishin,188,132
2017.05,J10w,Amakaze,184,200.5
2017.05,J11e,Terutsuyoshi,169,112
2017.05,J11w,Satoyama,177,121
2017.05,J12e,Ryuden,192,145
2017.05,J12w,Kitataiki,185,149
2017.05,J13e,Homarefuji,180,163.7
2017.05,J13w,Asahisho,174,144.6
2017.05,J14e,Meisei,180,120
