basho,rank,rikishi,height,weight
1993.05,Y1e,Akebono,204,215
1993.05,O1e,Takanohana,185,142
1993.05,O1w,Konishiki,185,258
1993.05,S1e,Musashimaru,191,183
1993.05,S1w,Wakanohana,179,117
1993.05,S2eHD,Wakashoyo,182,163
1993.05,K1e,Takanonami,195,157
1993.05,K1w,Kyokudozan,183,107
1993.05,M1e,Misugisato,185,154
1993.05,M1w,Tomoefuji,192,151
1993.05,M2e,Kirishima,187,132
1993.05,M2w,Takamisugi,179,145
1993.05,M3e,Kotonishiki,176,131
1993.05,M3w,Toyonoumi,189,210
1993.05,M4e,Kushimaumi,187,192
1993.05,M4w,Kitakachidoki,183,148
1993.05,M5e,Terao,186,114
1993.05,M5w,Kotobeppu,178,170
1993.05,M6e,Kenko,190,132
1993.05,M6w,Takatoriki,182,140
1993.05,M7e,Kotofuji,190,142
1993.05,M7w,Kotonowaka,192,165
1993.05,M8e,Tochinowaka,191,156
1993.05,M8w,Kasugafuji,177,144
1993.05,M9e,Daishoho,187,143
1993.05,M9w,Higonoumi,183,133
1993.05,M10e,Akinoshima,174,144
1993.05,M10w,Oginohana,189,137
1993.05,M11e,Tochinofuji,176,189
1993.05,M11w,Daizen,188,144
1993.05,M12e,Daishoyama,181,181
1993.05,M12w,Kotoinazuma,180,130
1993.05,M13e,Tokitsunada,188,179
1993.05,M13w,Naminohana,178,131
1993.05,M14e,Mitoizumi,194,180
1993.05,M14w,Kiraiho,189,153
1993.05,M15e,Mainoumi,171,96
1993.05,M15w,Kaio,184,147
1993.05,M16e,Oginishiki,186,133
1993.05,M16w,Hitachiryu,179,133
