basho,rank,rikishi,height,weight
2005.05,Y1e,Asashoryu,184,142.6
2005.05,O1e,Kaio,184.5,173.5
2005.05,O1w,Tochiazuma,180,148.5
2005.05,O2w,Chiyotaikai,181.5,155
2005.05,S1e,Hakuho,191.5,141
2005.05,S1w,Tosanoumi,186.5,155
2005.05,K1e,Kotomitsuki,182,154
2005.05,K1w,Wakanosato,185,153
2005.05,M1e,Tamanoshima,188,156
2005.05,M1w,Roho,194,146
2005.05,M2e,Kokkai,189.5,156
2005.05,M2w,Tochinonada,187.5,165
2005.05,M3e,Miyabiyama,188,178
2005.05,M3w,Kyokutenho,191,150
2005.05,M4e,Kaiho,177.5,120
2005.05,M4w,Iwakiyama,185,174
2005.05,M5e,Kotooshu,202,140
2005.05,M5w,Kakizoe,177,137
2005.05,M6e,Dejima,180.5,160
2005.05,M6w,Hokutoriki,182.5,153
2005.05,M7e,Takamisakari,188,134.1
2005.05,M7w,Jumonji,185,156
2005.05,M8e,Kotonowaka,191,174
2005.05,M8w,Asasekiryu,185,140
2005.05,M9e,Ama,186,112.8
2005.05,M9w,Kyokushuzan,182,143
2005.05,M10e,Futeno,180.5,155
2005.05,M10w,Toyozakura,183,140
2005.05,M11e,Aminishiki,184,131
2005.05,M11w,Kisenosato,187.5,155
2005.05,M12e,Buyuzan,180,156
2005.05,M12w,Tokitsuumi,183,129
2005.05,M13e,Takanowaka,190.5,148
2005.05,M13w,Toyonoshima,171,123.6
2005.05,M14e,Kotoshogiku,179,147
2005.05,M14w,Hayateumi,185,118.8
2005.05,M15e,Takekaze,171,139
2005.05,M15w,Tokitenku,186.5,134
2005.05,M16e,Tamakasuga,182,154
2005.05,M16w,Katayama,179,136
2005.05,M17e,Shimotori,189.5,148
2005.05,M17w,Toki,189,169
2005.05,J1e,Wakatoba,175.5,138
2005.05,J1w,Ishide,177,121
2005.05,J2e,Tochisakae,183,152
2005.05,J2w,Tamaasuka,183.5,142.5
2005.05,J3e,Takanotsuru,188,175
2005.05,J3w,Hakurozan,189.5,138
2005.05,J4e,Senshuyama,178,137.5
2005.05,J4w,Otsukasa,175,150
2005.05,J5e,Kasugao,183,151.5
2005.05,J5w,Kitazakura,189.5,167
2005.05,J6e,Daishodai,176.5,157
2005.05,J6w,Asofuji,179,120.3
2005.05,J7e,Kasuganishiki,187,148
2005.05,J7w,Wakanoyama,178,164
2005.05,J8e,Kotoryu,183,139
2005.05,J8w,Tochinohana,184,141
2005.05,J9e,Kobo,181,133.9
2005.05,J9w,Kinkaiyama,182,158
2005.05,J10e,Yotsukasa,178,152
2005.05,J10w,Gojoro,190,154.2
2005.05,J11e,Kanbayashi,178,128.5
2005.05,J11w,Chiyotenzan,183.5,139
2005.05,J12e,Sumanofuji,177,145
2005.05,J12w,Harunoyama,190,177
2005.05,J13e,Daimanazuru,188.5,164
2005.05,J13w,Kotokasuga,183,130.5
2005.05,J14e,Dewanosato,182,127
2005.05,J14w,Maikaze,179,129.1
2005.05,Ms1e,Kaido,177.5,150.5
2005.05,Ms1w,Masatsukasa,182,125
2005.05,Ms2e,Chiyohakuho,181.5,124
2005.05,Ms2w,Kyokunankai,180,128
2005.05,Ms3e,Onishi,176.5,129
2005.05,Ms3w,Asanowaka,176,145.5
2005.05,Ms4e,Ushiomaru,177,164.9
2005.05,Ms4w,Asahimaru,177,178.5
2005.05,Ms5e,Koryu,185,138
2005.05,Ms5w,Hamanishiki,181,122
2005.05,Ms6e,Ichinotani,182,136
2005.05,Ms6w,Shiraishi,173,124
2005.05,Ms7e,Masutsuyoshi,178,171
2005.05,Ms7w,Fukkoyama,174.5,132
2005.05,Ms8e,Dairaido,177,151
2005.05,Ms8w,Wakainami,181,129.5
