basho,rank,rikishi,height,weight
2001.03,Y1e,Takanohana,185,161
2001.03,Y1w,Musashimaru,192,220
2001.03,O1e,Kaio,185,172
2001.03,O1w,Musoyama,183,177.5
2001.03,O2e,Miyabiyama,187.7,176
2001.03,O2w,Dejima,181,165.5
2001.03,O3e,Chiyotaikai,182,163
2001.03,S1e,Wakanosato,184,156
2001.03,S1w,Tochinonada,187,161
2001.03,K1e,Tochiazuma,180.5,144
2001.03,K1w,Wakanoyama,177,160.5
2001.03,M1e,Kyokutenho,191.3,146
2001.03,M1w,Kotoryu,183,145.5
2001.03,M2e,Chiyotenzan,183.5,148.5
2001.03,M2w,Hayateumi,183.5,129
2001.03,M3e,Takanonami,196.5,166
2001.03,M3w,Kotomitsuki,180.5,148
2001.03,M4e,Tokitsuumi,184,134
2001.03,M4w,Takanowaka,190,145.5
2001.03,M5e,Akinoshima,175,154
2001.03,M5w,Kyokushuzan,182,142
2001.03,M6e,Asashoryu,184.5,128
2001.03,M6w,Kotonowaka,190.5,172.5
2001.03,M7e,Tamakasuga,183.5,154.5
2001.03,M7w,Tochisakae,184,155.5
2001.03,M8e,Tosanoumi,186,160
2001.03,M8w,Higonoumi,183.5,152.5
2001.03,M9e,Kaiho,177,124
2001.03,M9w,Takatoriki,180,150
2001.03,M10e,Tamanoshima,187.5,153
2001.03,M10w,Asanowaka,176,140
2001.03,M11e,Hamanoshima,179,123
2001.03,M11w,Tochinohana,185,148.5
2001.03,M12e,Otsukasa,175,150.5
2001.03,M12w,Terao,185,114
2001.03,M13e,Kinkaiyama,183,160
2001.03,M13w,Jumonji,185,159.5
2001.03,M14e,Minatofuji,186,168.5
2001.03,M14w,Daishi,182,172
2001.03,M15e,Aminishiki,184,123
2001.03,J1e,Tamarikido,185,136
2001.03,J1w,Wakakosho,185,178.5
2001.03,J2e,Hamanishiki,181,128.5
2001.03,J2w,Aogiyama,181,147
2001.03,J3e,Wakatsutomu,172,159.5
2001.03,J3w,Daizen,188.5,156.5
2001.03,J4e,Toki,189.5,172
2001.03,J4w,Kitazakura,189,167.5
2001.03,J5e,Oginishiki,186,137
2001.03,J5w,Yotsukasa,178,149.5
2001.03,J6e,Wakatoryu,176.5,156
2001.03,J6w,Juzan,179,160.5
2001.03,J7e,Tamanokuni,193,157
2001.03,J7w,Kuniazuma,192.5,171
2001.03,J8e,Harunoyama,187.5,165.5
2001.03,J8w,Kobo,183,125.5
2001.03,J9e,Komahikari,176,118.5
2001.03,J9w,Sentoryu,176,140.5
2001.03,J10e,Tomonohana,175,109.5
2001.03,J10w,Kasuganishiki,187,140.5
2001.03,J11e,Oikari,177,132.5
