basho,rank,rikishi,height,weight
1996.07,Y1e,Takanohana,186,147
1996.07,Y1w,Akebono,204,218.5
1996.07,O1e,Wakanohana,179.5,133.5
1996.07,O1w,Takanonami,195,166
1996.07,O2e,Musashimaru,192,206
1996.07,S1e,Kaio,185,151
1996.07,S1w,Musoyama,183.6,163.5
1996.07,K1e,Asahiyutaka,191,145
1996.07,K1w,Takatoriki,180,144
1996.07,K2w,Daishoho,188.5,143
1996.07,M1e,Tamakasuga,182,144.5
1996.07,M1w,Aogiyama,181.5,148
1996.07,M2e,Kotonowaka,191,165.5
1996.07,M2w,Kotonishiki,176,134.5
1996.07,M3e,Daishi,182,163.5
1996.07,M3w,Mitoizumi,195,190.5
1996.07,M4e,Naminohana,178,130
1996.07,M4w,Minatofuji,186.5,161.5
1996.07,M5e,Tosanoumi,186,141
1996.07,M5w,Akinoshima,176,153.5
1996.07,M6e,Misugisato,185.3,157.5
1996.07,M6w,Terao,185,114
1996.07,M7e,Kotoinazuma,181,133.5
1996.07,M7w,Asanosho,185,134
1996.07,M8e,Kenko,189.5,145.5
1996.07,M8w,Konishiki,185,285
1996.07,M9e,Kitakachidoki,183,143.5
1996.07,M9w,Asanowaka,176,147.5
1996.07,M10e,Kotobeppu,177,178.5
1996.07,M10w,Tochinowaka,190,161.5
1996.07,M11e,Shikishima,184,181.5
1996.07,M11w,Mainoumi,171,99.5
1996.07,M12e,Kyokudozan,182.5,104.5
1996.07,M12w,Oginishiki,185.5,139.5
1996.07,M13e,Ganyu,185,170.5
1996.07,M13w,Hamanoshima,179,130.5
1996.07,M14e,Higonoumi,184,136.5
1996.07,M14w,Rikio,190.5,147
1996.07,M15e,Kotoryu,183,137
1996.07,M15w,Kushimaumi,188,192.5
