basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1991.09,1,M16e,Kyokugozan,0-1 (4-11),0,oshitaoshi,1,J1e,Tochitsukasa,1-0 (10-5)
1991.09,1,M15e,Takanofuji,0-1 (7-8),0,yorikiri,1,M15w,Tamakairiki,1-0 (2-11-2)
1991.09,1,M14e,Toyonoumi,1-0 (7-8),1,oshidashi,0,M14w,Enazakura,0-1 (7-8)
1991.09,1,M13e,Wakashoyo,0-1 (3-12),0,oshitaoshi,1,M13w,Kitakachidoki,1-0 (8-7)
1991.09,1,M12e,Kotoinazuma,0-1 (7-8),0,uchimuso,1,M12w,Mainoumi,1-0 (8-7)
1991.09,1,M11e,Kasugafuji,1-0 (9-6),1,hikiotoshi,0,M11w,Oginohana,0-1 (5-10)
1991.09,1,M10e,Daishoho,0-1 (6-9),0,yorikiri,1,M10w,Ozutsu,1-0 (6-9)
1991.09,1,M9e,Daishoyama,1-0 (8-7),1,oshidashi,0,M9w,Ryogoku,0-1 (7-8)
1991.09,1,M8e,Wakasegawa,1-0 (8-7),1,oshidashi,0,M8w,Kototsubaki,0-1 (8-7)
1991.09,1,M7e,Terao,1-0 (8-7),1,hikiotoshi,0,M7w,Takamisugi,0-1 (8-7)
1991.09,1,M6e,Kirinishiki,1-0 (8-7),1,yorikiri,0,M6w,Kotonowaka,0-1 (7-8)
1991.09,1,M2e,Mitoizumi,0-1 (8-7),0,yorikiri,1,M2w,Misugisato,1-0 (8-7)
1991.09,1,M1e,Tochinowaka,1-0 (11-4),1,yoritaoshi,0,M1w,Sakahoko,0-1 (5-10)
1991.09,1,M3w,Wakahanada,1-0 (11-4),1,kirikaeshi,0,K1w,Akebono,0-1 (7-8)
1991.09,1,K1e,Akinoshima,1-0 (9-6),1,shitatenage,0,M3e,Kushimaumi,0-1 (8-7)
1991.09,1,M4e,Tomoefuji,0-1 (0-2-13),0,uwatenage,1,S1w,Takahanada,1-0 (7-8)
1991.09,1,S1e,Takatoriki,1-0 (8-7),1,oshidashi,0,M5w,Kotogaume,0-1 (5-10)
1991.09,1,M4w,Kyokudozan,0-1 (6-9),0,yorikiri,1,O1w,Kirishima,1-0 (12-3)
1991.09,1,O1e,Konishiki,0-1 (11-4),0,hikiotoshi,1,M5e,Kotonishiki,1-0 (13-2)
1991.09,1,K2eHD,Kotofuji,0-1 (4-11),0,sukuinage,1,Y1w,Asahifuji,1-0 (2-4-9)
1991.09,2,J1w,Owakamatsu,2-0 (9-6),1,kotenage,0,M14w,Enazakura,0-2 (7-8)
1991.09,2,M11e,Kasugafuji,1-1 (9-6),0,hatakikomi,1,M12e,Kotoinazuma,1-1 (7-8)
1991.09,2,M16e,Kyokugozan,1-1 (4-11),1,hatakikomi,0,M10w,Ozutsu,1-1 (6-9)
1991.09,2,M9e,Daishoyama,2-0 (8-7),1,sukuinage,0,M15w,Tamakairiki,1-1 (2-11-2)
1991.09,2,M15e,Takanofuji,0-2 (7-8),0,yoritaoshi,1,M9w,Ryogoku,1-1 (7-8)
1991.09,2,M8e,Wakasegawa,2-0 (8-7),1,shitatenage,0,M13w,Kitakachidoki,1-1 (8-7)
1991.09,2,M13e,Wakashoyo,0-2 (3-12),0,yorikiri,1,M8w,Kototsubaki,1-1 (8-7)
1991.09,2,M14e,Toyonoumi,1-1 (7-8),0,hikiotoshi,1,M7w,Takamisugi,1-1 (8-7)
1991.09,2,M12w,Mainoumi,1-1 (8-7),0,oshidashi,1,M6w,Kotonowaka,1-1 (7-8)
1991.09,2,M11w,Oginohana,0-2 (5-10),0,oshidashi,1,M5w,Kotogaume,1-1 (5-10)
1991.09,2,M10e,Daishoho,0-2 (6-9),0,uwatenage,1,M4w,Kyokudozan,1-1 (6-9)
1991.09,2,M7e,Terao,2-0 (8-7),1,hatakikomi,0,M2w,Misugisato,1-1 (8-7)
1991.09,2,M6e,Kirinishiki,2-0 (8-7),1,oshidashi,0,M1w,Sakahoko,0-2 (5-10)
1991.09,2,K1e,Akinoshima,1-1 (9-6),0,yoritaoshi,1,M1e,Tochinowaka,2-0 (11-4)
1991.09,2,K2eHD,Kotofuji,0-2 (4-11),0,kotenage,1,M3e,Kushimaumi,1-1 (8-7)
1991.09,2,S1e,Takatoriki,2-0 (8-7),1,oshidashi,0,M2e,Mitoizumi,0-2 (8-7)
1991.09,2,M5e,Kotonishiki,1-1 (13-2),0,yorikiri,1,S1w,Takahanada,2-0 (7-8)
1991.09,2,O1e,Konishiki,1-1 (11-4),1,yorikiri,0,K1w,Akebono,0-2 (7-8)
1991.09,2,M4e,Tomoefuji,0-2 (0-2-13),0,fusen,1,O1w,Kirishima,2-0 (12-3)
1991.09,2,M3w,Wakahanada,2-0 (11-4),1,uwatenage,0,Y1w,Asahifuji,1-1 (2-4-9)
1991.09,3,M16e,Kyokugozan,1-2 (4-11),0,hatakikomi,1,M14w,Enazakura,1-2 (7-8)
1991.09,3,M12e,Kotoinazuma,1-2 (7-8),0,hikiotoshi,1,M15w,Tamakairiki,2-1 (2-11-2)
1991.09,3,M13e,Wakashoyo,0-3 (3-12),0,uwatenage,1,M11w,Oginohana,1-2 (5-10)
1991.09,3,M11e,Kasugafuji,2-1 (9-6),1,oshidashi,0,M15e,Takanofuji,0-3 (7-8)
1991.09,3,M13w,Kitakachidoki,2-1 (8-7),1,shitatenage,0,M10w,Ozutsu,1-2 (6-9)
1991.09,3,M9e,Daishoyama,3-0 (8-7),1,oshitaoshi,0,M14e,Toyonoumi,1-2 (7-8)
1991.09,3,M7e,Terao,2-1 (8-7),0,kirikaeshi,1,M12w,Mainoumi,2-1 (8-7)
1991.09,3,M9w,Ryogoku,2-1 (7-8),1,oshitaoshi,0,M5w,Kotogaume,1-2 (5-10)
