basho,rank,rikishi,height,weight
1998.03,Y1e,Akebono,204,226
1998.03,Y1w,Takanohana,185,157
1998.03,O1e,Musashimaru,191,202
1998.03,O1w,Takanonami,197,170
1998.03,O2e,Wakanohana,179,127
1998.03,S1e,Tochiazuma,180,141
1998.03,S1w,Musoyama,183,167
1998.03,K1e,Kotonishiki,177,138
1998.03,K1w,Kaio,184,156
1998.03,M1e,Chiyotaikai,181,150
1998.03,M1w,Shikishima,183,183
1998.03,M2e,Dejima,179,148
1998.03,M2w,Akinoshima,175,154
1998.03,M3e,Tochinonada,186,160
1998.03,M3w,Ganyu,184,173
1998.03,M4e,Kotonowaka,191,174
1998.03,M4w,Takatoriki,181,146
1998.03,M5e,Kotoryu,184,136
1998.03,M5w,Tochinowaka,190,162
1998.03,M6e,Tosanoumi,186,153
1998.03,M6w,Wakanojo,192,150
1998.03,M7e,Kyokushuzan,182,123
1998.03,M7w,Aogiyama,182,147
1998.03,M8e,Terao,185,116
1998.03,M8w,Oginishiki,185,137
1998.03,M9e,Minatofuji,185,164
1998.03,M9w,Tamakasuga,184,150
1998.03,M10e,Kotoinazuma,181,134
1998.03,M10w,Mainoumi,171,99
1998.03,M11e,Asahiyutaka,190,135
1998.03,M11w,Asanosho,185,147
1998.03,M12e,Kyokutenho,192,132
1998.03,M12w,Hamanoshima,178,127
1998.03,M13e,Kitakachidoki,182,143
1998.03,M13w,Gojoro,191,147
1998.03,M14e,Higonoumi,183,145
1998.03,M14w,Mitoizumi,193,180
1998.03,M15e,Akinoshu,179,121
1998.03,M15w,Asanowaka,177,145
1998.03,M16e,Yamato,189,191
