basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1999.05,1,M15e,Yotsukasa,1-0 (9-6),1,yorikiri,0,J1e,Mitoizumi,0-1 (5-10)
1999.05,1,M14e,Oginishiki,0-1 (5-10),0,yorikiri,1,M14w,Kyokutenho,1-0 (9-6)
1999.05,1,M13e,Asanosho,1-0 (9-6),1,oshidashi,0,M13w,Hamanoshima,0-1 (9-6)
1999.05,1,M12e,Ganyu,1-0 (7-7-1),1,sukuinage,0,M12w,Wakanojo,0-1 (8-7)
1999.05,1,M11e,Daizen,0-1 (7-8),0,yorikiri,1,M11w,Shikishima,1-0 (8-7)
1999.05,1,M10e,Kaiho,0-1 (8-7),0,yoritaoshi,1,M10w,Wakanosato,1-0 (11-4)
1999.05,1,M9e,Minatofuji,1-0 (8-7),1,uwatedashinage,0,M9w,Ohinode,0-1 (6-9)
1999.05,1,M8e,Toki,1-0 (9-6),1,hatakikomi,0,M8w,Kotoryu,0-1 (5-10)
1999.05,1,M7e,Higonoumi,0-1 (8-7),0,shitatenage,1,M7w,Terao,1-0 (6-9)
1999.05,1,M6w,Tokitsuumi,1-0 (4-11),1,yoritaoshi,0,M5w,Tamakasuga,0-1 (7-8)
1999.05,1,M5e,Tochinowaka,1-0 (5-10),1,hatakikomi,0,M4w,Aogiyama,0-1 (7-8)
1999.05,1,M4e,Kyokushuzan,0-1 (5-10),0,yoritaoshi,1,K1w,Takatoriki,1-0 (5-10)
1999.05,1,S2e,Dejima,0-1 (11-4),0,yorikiri,1,M3w,Kotonishiki,1-0 (9-6)
1999.05,1,M3e,Chiyotenzan,0-1 (9-6),0,kotenage,1,S1w,Kaio,1-0 (12-3)
1999.05,1,S1e,Akinoshima,1-0 (6-9),1,uwatedashinage,0,M2w,Miyabiyama,0-1 (6-9)
1999.05,1,M2e,Tochinonada,0-1 (3-9-3),0,yorikiri,1,O1w,Takanonami,1-0 (9-6)
1999.05,1,O1e,Musashimaru,1-0 (13-2),1,okuridashi,0,M1w,Kotonowaka,0-1 (2-13)
1999.05,1,Y2e,Akebono,0-1 (11-4),0,uwatenage,1,M1e,Tosanoumi,1-0 (8-7)
1999.05,1,K1e,Tochiazuma,0-1 (10-5),0,hatakikomi,1,Y1w,Wakanohana,1-0 (3-5-7)
1999.05,2,J1w,Wakanoyama,0-2 (10-5),0,yorikiri,1,M14w,Kyokutenho,2-0 (9-6)
1999.05,2,M15e,Yotsukasa,1-1 (9-6),0,uwatenage,1,M13w,Hamanoshima,1-1 (9-6)
1999.05,2,M12e,Ganyu,2-0 (7-7-1),1,yorikiri,0,M14e,Oginishiki,0-2 (5-10)
1999.05,2,M13e,Asanosho,2-0 (9-6),1,yorikiri,0,M11w,Shikishima,1-1 (8-7)
1999.05,2,M10e,Kaiho,1-1 (8-7),1,yoritaoshi,0,M12w,Wakanojo,0-2 (8-7)
1999.05,2,M11e,Daizen,1-1 (7-8),1,yoritaoshi,0,M9w,Ohinode,0-2 (6-9)
1999.05,2,M8e,Toki,2-0 (9-6),1,tsukitaoshi,0,M10w,Wakanosato,1-1 (11-4)
