basho,rank,rikishi,height,weight
2006.05,Y1e,Asashoryu,184,146
2006.05,O1e,Tochiazuma,180,153.5
2006.05,O1w,Kotooshu,204,140.9
2006.05,O2e,Chiyotaikai,181,158
2006.05,O2w,Kaio,184.5,167.7
2006.05,O3w,Hakuho,192,148.2
2006.05,S1e,Kotomitsuki,182,156
2006.05,S1w,Miyabiyama,188,181.5
2006.05,K1e,Kyokutenho,192,152.4
2006.05,K1w,Ama,185,113
2006.05,M1e,Kisenosato,186.5,155.5
2006.05,M1w,Kakizoe,177,136
2006.05,M2e,Asasekiryu,185.5,143.5
2006.05,M2w,Wakanosato,184.5,154.8
2006.05,M3e,Kotoshogiku,179,150
2006.05,M3w,Aminishiki,185,129.5
2006.05,M4e,Tokitenku,187,140.3
2006.05,M4w,Takekaze,171,142
2006.05,M5e,Kyokushuzan,182,139.2
2006.05,M5w,Roho,194,146.5
2006.05,M6e,Tamanoshima,187,157.4
2006.05,M6w,Kokkai,189,165
2006.05,M7e,Futeno,180.5,149
2006.05,M7w,Dejima,181,160.5
2006.05,M8e,Kasugao,183,153
2006.05,M8w,Hakurozan,189,140
2006.05,M9e,Iwakiyama,184.5,175
2006.05,M9w,Tochinonada,187,161
2006.05,M10e,Tamakasuga,182,153.5
2006.05,M10w,Tochinohana,184,140
2006.05,M11e,Homasho,185.5,138.5
2006.05,M11w,Baruto,198,167.8
2006.05,M12e,Takamisakari,188,133.5
2006.05,M12w,Tosanoumi,186,146
2006.05,M13e,Toyonoshima,170,130.4
2006.05,M13w,Hokutoriki,182.5,152.8
2006.05,M14e,Katayama,179,136.5
2006.05,M14w,Yoshikaze,176.5,132.6
2006.05,M15e,Buyuzan,181,164
2006.05,M15w,Kitazakura,189,173
2006.05,M16e,Tokitsuumi,183,131.5
2006.05,M16w,Jumonji,184,153.7
2006.05,J1e,Mokonami,186.5,134
2006.05,J1w,Daimanazuru,188.5,164.5
2006.05,J2e,Kasuganishiki,188,146
2006.05,J2w,Kyokunankai,180,126.5
2006.05,J3e,Asofuji,179,124.5
2006.05,J3w,Toyozakura,183,134.3
2006.05,J4e,Satoyama,177.5,112.7
2006.05,J4w,Shimotori,188,139.4
2006.05,J5e,Otsukasa,175,148.4
2006.05,J5w,Ryuho,183,149
2006.05,J6e,Ushiomaru,176,168
2006.05,J6w,Dairaido,178,146.1
2006.05,J7e,Kaiho,178,121
2006.05,J7w,Tochisakae,185,152.1
2006.05,J8e,Takanowaka,190,148
2006.05,J8w,Kakuryu,185.5,126
2006.05,J9e,Shunketsu,177,121.6
2006.05,J9w,Kobo,181,137.5
2006.05,J10e,Wakatoba,176,127.7
2006.05,J10w,Hokutoiwa,176,164
2006.05,J11e,Tamarikido,184.5,138
2006.05,J11w,Hochiyama,189,142
2006.05,J12e,Dewaotori,187,166.5
2006.05,J12w,Senshuyama,178,142.5
2006.05,J13e,Oga,180,115.5
2006.05,J13w,Sumanofuji,176,142
2006.05,J14e,Masatsukasa,182,130
2006.05,J14w,Harunoyama,188,180
2006.05,Ms1e,Kanbayashi,178,133.2
2006.05,Ms1w,Ryuo,176.5,147.2
2006.05,Ms2e,Daishodai,176.5,154
2006.05,Ms2w,Hakuba,186.5,113.6
2006.05,Ms3e,Kirinowaka,177.5,113.7
2006.05,Ms3w,Kageyama,187,132
2006.05,Ms4e,Kotoyutaka,183.5,133.5
2006.05,Ms4w,Takamifuji,187.2,136
2006.05,Ms5e,Kitataiki,184,133
2006.05,Ms5w,Toki,189,158
2006.05,Ms6e,Tamaasuka,184,144
2006.05,Ms6w,Isobe,166.5,119.5
2006.05,Ms7e,Fukuzono,178,113.7
2006.05,Ms7w,Kimurayama,181,137
2006.05,Ms8e,Daishoma,183,136.5
2006.05,Ms8w,Takanotsuru,188,172.4
2006.05,Ms9e,Koryu,186,144.2
2006.05,Ms9w,Sawai,182,125
2006.05,Ms10e,Sugita,165.5,105.5
2006.05,Ms10w,Yoshiazuma,197.5,160
2006.05,Ms11e,Surugatsukasa,183,156.5
2006.05,Ms11w,Raiko,188.5,158.6
2006.05,Ms12e,Toyonokuni,180.5,138.2
2006.05,Ms12w,Wakanoho,193,141.2
2006.05,Ms13e,Kinkaiyama,183,155.5
2006.05,Ms13w,Ryugi,191,132.6
2006.05,Ms14e,Takakoyama,178,151
2006.05,Ms14w,Hokutojo,189,153.1
2006.05,Ms15e,Kaido,177.5,146
2006.05,Ms15w,Furuichi,174,99.5
2006.05,Ms15TD,Shimoda,173,126
2006.05,Ms16e,Daisogen,181,125
2006.05,Ms16w,Kotokuni,186,149
2006.05,Ms17e,Kadomoto,183.5,160.5
2006.05,Ms17w,Asahimaru,178,185.5
2006.05,Ms18e,Wakakirin,186,125.8
2006.05,Ms18w,Yakigaya,179,153.5
2006.05,Ms19e,Takahama,181,127.1
2006.05,Ms19w,Maeta,179,188
2006.05,Ms20e,Tochitenko,178.5,150
2006.05,Ms20w,Wakanami,181,126.7
2006.05,Ms21e,Chiyotenzan,184.5,140.5
2006.05,Ms21w,Sokokurai,186,104
2006.05,Ms22e,Bushuyama,191.5,159.5
2006.05,Ms22w,Kotokasuga,182,133.5
2006.05,Ms23e,Kasugakuni,182,147
2006.05,Ms23w,Shoketsu,184,162
2006.05,Ms24e,Hoshikaze,180.5,115
2006.05,Ms24w,Nakanishi,187,146
2006.05,Ms25e,Tatsuyutaka,184,138.5
2006.05,Ms25w,Tamamitsukuni,193.5,147.7
2006.05,Ms26e,Maenowaka,188,116.3
2006.05,Ms26w,Rikiryu,190,146.4
2006.05,Ms27e,Tokitsukasa,178.5,139.9
2006.05,Ms27w,Takanoyama,186,91
2006.05,Ms28e,Fujiryu,186,151
2006.05,Ms28w,Miyamoto,180.5,162
2006.05,Ms29e,Shiraishi,173,125
2006.05,Ms29w,Yotsuguruma,183.5,142
2006.05,Ms30e,Shishio,178,122.6
2006.05,Ms30w,Shibuya,181,173.5
2006.05,Ms31e,Ichinotani,182,137
2006.05,Ms31w,Takanofuji,184,145.5
2006.05,Ms32e,Yutakamaru,188.5,144
2006.05,Ms32w,Hoshizakura,182.5,129.3
2006.05,Ms33e,Tooyama,188.5,167.5
2006.05,Ms33w,Nakanokuni,184.5,153
2006.05,Ms34e,Kagaya,167,101
2006.05,Ms34w,Tenichi,175.5,136.5
2006.05,Ms35e,Asanotosa,173.5,151
2006.05,Ms35w,Tamawashi,189,139
2006.05,Ms36e,Wakatenro,183.5,151
2006.05,Ms36w,Daiki,185.5,113.5
2006.05,Ms37e,Tochinoyama,175.5,129
2006.05,Ms37w,Kakuo,182,138.7
2006.05,Ms38e,Hoshihikari,182,106
2006.05,Ms38w,Sotairyu,179,104.5
2006.05,Ms39e,Yanagawa,178.5,175
2006.05,Ms39w,Wakatsutomu,172,162.5
2006.05,Ms40e,Kachimori,177,123
2006.05,Ms40w,Tachigami,181.5,134.5
2006.05,Ms41e,Kirinoumi,181.5,162.6
2006.05,Ms41w,Niioka,182,138.3
2006.05,Ms42e,Nishikikaze,179.5,151
2006.05,Ms42w,Tamao,188.5,123.9
2006.05,Ms43e,Hayasegawa,178,132
2006.05,Ms43w,Kotokanyu,182,124.5
2006.05,Ms44e,Hokutokuni,178,133.2
2006.05,Ms44w,Satsukiumi,182.5,102
2006.05,Ms45e,Daiyuchi,190,108
2006.05,Ms45w,Dewanosato,182,127
2006.05,Ms46e,Kimenryu,190,137.5
2006.05,Ms46w,Omiryu,177,108
2006.05,Ms47e,Kazafuzan,183.5,158
2006.05,Ms47w,Ashu,172,116.7
2006.05,Ms48e,Kyokuryudake,181.5,156
2006.05,Ms48w,Fukuoka,190,118
2006.05,Ms49e,Shimada,182,104.5
2006.05,Ms49w,Mizakura,167,101.7
2006.05,Ms50e,Keno,189.5,160
2006.05,Ms50w,Sadanofuji,188.5,150.5
2006.05,Ms51e,Taiga,183,119.3
2006.05,Ms51w,Fujinokaze,181,178
2006.05,Ms52e,Kakureizan,181,134
2006.05,Ms52w,Shironishiki,179,106
2006.05,Ms53e,Futasegawa,181,143
2006.05,Ms53w,Gokenzan,194,172.6
2006.05,Ms54e,Toshinyama,173,153.9
2006.05,Ms54w,Katsunofuji,182.4,124.5
2006.05,Ms55e,Wakaryusei,185,124.5
2006.05,Ms55w,Kotohikari,180,155
2006.05,Ms56e,Ikioi,191.5,123
2006.05,Ms56w,Kotonomine,175.5,132.4
2006.05,Ms57e,Ettoryu,181.5,128.4
2006.05,Ms57w,Chiyohakuho,180,128
2006.05,Ms58e,Sotenzan,183,140.6
2006.05,Ms58w,Enatsukasa,179,144.3
2006.05,Ms59e,Nakano,185.5,135.5
2006.05,Ms59w,Dewanofuji,184,127.5
2006.05,Ms60e,Tamaryoma,176,127
2006.05,Ms60w,Terukaze,181,138.7
2006.05,Sd1e,Fukkoyama,174.5,127.5
2006.05,Sd1w,Sadanoshima,183.5,145
2006.05,Sd2e,Sadanishiki,184,139.5
2006.05,Sd2w,Daitensho,184.5,121.3
2006.05,Sd3e,Tokinoyutaka,182,128
2006.05,Sd3w,Ryukiyama,175,139.3
2006.05,Sd4e,Terusegawa,177,123.8
2006.05,Sd4w,Wakasuruga,172,94
2006.05,Sd5e,Teruazuma,184,153.5
2006.05,Sd5w,Kyokutenzan,189.5,104.5
2006.05,Sd6e,Tanno,172.5,181.5
2006.05,Sd6w,Yuminosato,180,102.5
2006.05,Sd7e,Saita,180,142
2006.05,Sd7w,Tochifudo,190.5,163.7
2006.05,Sd8e,Matsumidori,188.5,139
2006.05,Sd8w,Musashiryu,188.5,133.1
2006.05,Sd9e,Maenoyu,186.5,161.7
2006.05,Sd9w,Yoshio,186.5,139.2
2006.05,Sd10e,Danyu,185,120
2006.05,Sd10w,Towanoyama,191,185
2006.05,Sd11e,Fukunaga,168.5,109
2006.05,Sd11w,Kiozan,182,139.1
2006.05,Sd12e,Yonemura,182,90
2006.05,Sd12w,Tsuchihashi,175,86.3
2006.05,Sd13e,Kabasawa,180,117.1
2006.05,Sd13w,Ryukai,178,138.9
2006.05,Sd14e,Tokinoumi,176,96
2006.05,Sd14w,Tokiryu,187,148
2006.05,Sd15e,Ryuyo,189.5,121.5
2006.05,Sd15w,Koriyama,177,184
2006.05,Sd16e,Kagamio,180.5,113.5
2006.05,Sd16w,Kaishoryu,196,141
2006.05,Sd17e,Amuru,192,99
2006.05,Sd17w,Fujimoto,179.5,122.5
2006.05,Sd18e,Hajimeyama,190,151
2006.05,Sd18w,Minaminoshima,186,124.5
2006.05,Sd19e,Munakata,178.5,140
2006.05,Sd19w,Wakamifuji,176,162
2006.05,Sd20e,Takamaru,178,115
2006.05,Sd20w,Kainowaka,177,202
2006.05,Sd21e,Chiyonohana,178,109.5
2006.05,Sd21w,Ako,178,106.1
2006.05,Sd22e,Hokutoarashi,175,172.9
2006.05,Sd22w,Asahanada,171,102.5
2006.05,Sd23e,Toyohikari,177.5,117.2
2006.05,Sd23w,Asatofuji,170.5,108.3
2006.05,Sd24e,Fudoyama,174,135
2006.05,Sd24w,Arawashi,186,115
2006.05,Sd25e,Takakitamura,184.5,129
2006.05,Sd25w,Omusashi,174.5,155.5
2006.05,Sd26e,Hokutogo,181.5,174.8
2006.05,Sd26w,Wakakengo,176,125.9
2006.05,Sd27e,Soranzan,178,118.3
2006.05,Sd27w,Maikaze,179,129
2006.05,Sd28e,Seiryu,178.5,123.7
2006.05,Sd28w,Saito,182.5,153.5
2006.05,Sd29e,Wakakasuga,192,147
2006.05,Sd29w,Morishita,180.5,131.1
2006.05,Sd30e,Wakatora,179,138
2006.05,Sd30w,Koshinoryu,179,165
2006.05,Sd31e,Ginkakuzan,179,138.3
2006.05,Sd31w,Takashoma,178,105.5
2006.05,Sd32e,Fujitsukasa,189,186.5
2006.05,Sd32w,Chiyonishiki,175.5,123.5
2006.05,Sd33e,Akinohana,180,137.5
2006.05,Sd33w,Goki,192.5,162.2
2006.05,Sd34e,Soryuzan,176,131.4
2006.05,Sd34w,Hidenofuji,181,103
2006.05,Sd35e,Tsukasaumi,183,124
2006.05,Sd35w,Yutakaumi,178.5,133
2006.05,Sd36e,Futamusashi,178,135.5
2006.05,Sd36w,Hananosato,178,114.4
2006.05,Sd37e,Hamaeiko,170,100.5
2006.05,Sd37w,Oseumi,178,187.5
2006.05,Sd38e,Takaazuma,179,148.8
2006.05,Sd38w,Isoazuma,176,153
