basho,rank,rikishi,height,weight
1996.09,Y1e,Takanohana,186,147
1996.09,Y1w,Akebono,204,218.5
1996.09,O1e,Takanonami,195,166
1996.09,O1w,Wakanohana,179.5,133.5
1996.09,O2e,Musashimaru,192,206
1996.09,S1e,Kaio,185,151
1996.09,S1w,Takatoriki,180,144
1996.09,K1e,Musoyama,183.6,163.5
1996.09,K1w,Kotonowaka,191,165.5
1996.09,K2w,Kotonishiki,176,134.5
1996.09,M1e,Asahiyutaka,191,145
1996.09,M1w,Akinoshima,176,153.5
1996.09,M2e,Kenko,189.5,145.5
1996.09,M2w,Kotoinazuma,181,133.5
1996.09,M3e,Tamakasuga,182,144.5
1996.09,M3w,Kotobeppu,177,178.5
1996.09,M4e,Konishiki,185,285
1996.09,M4w,Kitakachidoki,183,143.5
1996.09,M5e,Asanowaka,176,147.5
1996.09,M5w,Daishoho,188.5,143
1996.09,M6e,Aogiyama,181.5,148
1996.09,M6w,Tosanoumi,186,141
1996.09,M7e,Minatofuji,186.5,161.5
1996.09,M7w,Daishi,182,163.5
1996.09,M8e,Mitoizumi,195,190.5
1996.09,M8w,Higonoumi,184,136.5
1996.09,M9e,Kyokudozan,182.5,104.5
1996.09,M9w,Rikio,190.5,147
1996.09,M10e,Asanosho,185,134
1996.09,M10w,Terao,185,114
1996.09,M11e,Oginishiki,185.5,139.5
1996.09,M11w,Naminohana,178,130
1996.09,M12e,Ganyu,185,170.5
1996.09,M12w,Hamanoshima,179,130.5
1996.09,M13e,Tochinowaka,190,161.5
1996.09,M13w,Kotoryu,183,137
1996.09,M14e,Misugisato,185.3,157.5
1996.09,M14w,Shikishima,184,181.5
1996.09,M15e,Kyokushuzan,182,118.5
1996.09,M15w,Daihisho,195,175.5
