basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2000.05,1,M14e,Jumonji,0-1 (6-9),0,yorikiri,1,M14w,Kotonowaka,1-0 (10-5)
2000.05,1,M13e,Aogiyama,0-1 (7-8),0,hatakikomi,1,M13w,Terao,1-0 (5-10)
2000.05,1,M12e,Tochinohana,1-0 (12-3),1,oshitaoshi,0,M12w,Asanosho,0-1 (4-11)
2000.05,1,M11e,Hayateumi,1-0 (9-6),1,yorikiri,0,M11w,Higonoumi,0-1 (9-6)
2000.05,1,M10e,Shikishima,1-0 (6-9),1,yorikiri,0,M10w,Kinkaiyama,0-1 (5-10)
2000.05,1,M9e,Toki,1-0 (9-6),1,oshitaoshi,0,M8w,Tokitsuumi,0-1 (5-10)
2000.05,1,M7e,Takanowaka,0-1 (8-7),0,oshidashi,1,M7w,Akinoshima,1-0 (10-5)
2000.05,1,M6e,Kyokutenho,1-0 (7-8),1,abisetaoshi,0,M6w,Chiyotenzan,0-1 (6-9)
2000.05,1,M5e,Kaiho,0-1 (7-8),0,yorikiri,1,M5w,Kotoryu,1-0 (7-8)
2000.05,1,M4e,Kyokushuzan,0-1 (5-10),0,oshidashi,1,M4w,Tamakasuga,1-0 (9-6)
2000.05,1,K1e,Tosanoumi,1-0 (9-6),1,yorikiri,0,M3w,Daizen,0-1 (3-12)
2000.05,1,M3e,Oginishiki,1-0 (6-9),1,hikkake,0,S1w,Tochiazuma,0-1 (9-6)
2000.05,1,S1e,Miyabiyama,1-0 (11-4),1,tsukiotoshi,0,M2w,Hamanoshima,0-1 (3-12)
2000.05,1,M2e,Wakanoyama,0-1 (5-10),0,yorikiri,1,O2w,Takanonami,1-0 (6-9)
2000.05,1,O2e,Chiyotaikai,1-0 (11-4),1,tsukitaoshi,0,M1w,Asanowaka,0-1 (5-10)
2000.05,1,O1e,Dejima,0-1 (8-7),0,uwatenage,1,K1w,Kaio,1-0 (14-1)
2000.05,1,M1e,Tochinonada,0-1 (5-10),0,yorikiri,1,Y1w,Takanohana,1-0 (13-2)
2000.05,1,Y1e,Akebono,1-0 (13-2),1,tsukitaoshi,0,K2w,Takatoriki,0-1 (2-13)
2000.05,2,M13e,Aogiyama,0-2 (7-8),0,okuridashi,1,M14w,Kotonowaka,2-0 (10-5)
2000.05,2,M12e,Tochinohana,2-0 (12-3),1,oshidashi,0,M13w,Terao,1-1 (5-10)
2000.05,2,M14e,Jumonji,1-1 (6-9),1,oshidashi,0,M12w,Asanosho,0-2 (4-11)
2000.05,2,M11w,Higonoumi,0-2 (9-6),0,hatakikomi,1,M8w,Tokitsuumi,1-1 (5-10)
2000.05,2,M7e,Takanowaka,0-2 (8-7),0,yoritaoshi,1,M11e,Hayateumi,2-0 (9-6)
2000.05,2,M10w,Kinkaiyama,1-1 (5-10),1,yoritaoshi,0,M7w,Akinoshima,1-1 (10-5)
2000.05,2,M6e,Kyokutenho,2-0 (7-8),1,sukuinage,0,M10e,Shikishima,1-1 (6-9)
2000.05,2,M9e,Toki,2-0 (9-6),1,hikiotoshi,0,M6w,Chiyotenzan,0-2 (6-9)
2000.05,2,M1e,Tochinonada,1-1 (5-10),1,yorikiri,0,M5w,Kotoryu,1-1 (7-8)
2000.05,2,M5e,Kaiho,0-2 (7-8),0,hikiotoshi,1,M1w,Asanowaka,1-1 (5-10)
2000.05,2,M4w,Tamakasuga,2-0 (9-6),1,hatakikomi,0,K2w,Takatoriki,0-2 (2-13)
2000.05,2,S1e,Miyabiyama,2-0 (11-4),1,okuridashi,0,M4e,Kyokushuzan,0-2 (5-10)
2000.05,2,M3w,Daizen,0-2 (3-12),0,oshidashi,1,S1w,Tochiazuma,1-1 (9-6)
2000.05,2,O1e,Dejima,1-1 (8-7),1,yorikiri,0,M2w,Hamanoshima,0-2 (3-12)
2000.05,2,M3e,Oginishiki,1-1 (6-9),0,yorikiri,1,O2w,Takanonami,2-0 (6-9)
2000.05,2,O2e,Chiyotaikai,1-1 (11-4),0,yorikiri,1,K1w,Kaio,2-0 (14-1)
2000.05,2,Y1e,Akebono,2-0 (13-2),1,oshidashi,0,M2e,Wakanoyama,0-2 (5-10)
2000.05,2,K1e,Tosanoumi,1-1 (9-6),0,yorikiri,1,Y1w,Takanohana,2-0 (13-2)
2000.05,3,J2e,Sentoryu,1-2 (8-7),0,oshidashi,1,M14w,Kotonowaka,3-0 (10-5)
2000.05,3,M14e,Jumonji,2-1 (6-9),1,yorikiri,0,J1e,Oikari,0-3 (7-8)
2000.05,3,M12e,Tochinohana,3-0 (12-3),1,oshidashi,0,M11w,Higonoumi,0-3 (9-6)
2000.05,3,M11e,Hayateumi,3-0 (9-6),1,yorikiri,0,M13w,Terao,1-2 (5-10)
2000.05,3,M13e,Aogiyama,1-2 (7-8),1,hikiotoshi,0,M10w,Kinkaiyama,1-2 (5-10)
2000.05,3,M10e,Shikishima,2-1 (6-9),1,oshidashi,0,M12w,Asanosho,0-3 (4-11)
2000.05,3,M6e,Kyokutenho,2-1 (7-8),0,hikiotoshi,1,M9e,Toki,3-0 (9-6)
2000.05,3,M8w,Tokitsuumi,1-2 (5-10),0,susoharai,1,M5w,Kotoryu,2-1 (7-8)
2000.05,3,M5e,Kaiho,0-3 (7-8),0,tsukidashi,1,M7e,Takanowaka,1-2 (8-7)
2000.05,3,M7w,Akinoshima,1-2 (10-5),0,sukuinage,1,M4w,Tamakasuga,3-0 (9-6)
2000.05,3,M4e,Kyokushuzan,0-3 (5-10),0,yorikiri,1,M6w,Chiyotenzan,1-2 (6-9)
2000.05,3,M2w,Hamanoshima,0-3 (3-12),0,oshidashi,1,K1w,Kaio,3-0 (14-1)
2000.05,3,M2e,Wakanoyama,0-3 (5-10),0,hatakikomi,1,K2w,Takatoriki,1-2 (2-13)
2000.05,3,S1e,Miyabiyama,3-0 (11-4),1,oshidashi,0,M3w,Daizen,0-3 (3-12)
2000.05,3,O2e,Chiyotaikai,2-1 (11-4),1,tsukiotoshi,0,M1e,Tochinonada,1-2 (5-10)
2000.05,3,O1e,Dejima,1-2 (8-7),0,uwatenage,1,M3e,Oginishiki,2-1 (6-9)
2000.05,3,K1e,Tosanoumi,1-2 (9-6),0,yorikiri,1,O2w,Takanonami,3-0 (6-9)
2000.05,3,M1w,Asanowaka,1-2 (5-10),0,yorikiri,1,Y1w,Takanohana,3-0 (13-2)
2000.05,3,Y1e,Akebono,2-1 (13-2),0,tsukiotoshi,1,S1w,Tochiazuma,2-1 (9-6)
2000.05,4,M14w,Kotonowaka,4-0 (10-5),1,tsukidashi,0,M13w,Terao,1-3 (5-10)
2000.05,4,M12e,Tochinohana,4-0 (12-3),1,oshidashi,0,M13e,Aogiyama,1-3 (7-8)
2000.05,4,M11e,Hayateumi,4-0 (9-6),1,yorikiri,0,M14e,Jumonji,2-2 (6-9)
2000.05,4,M12w,Asanosho,0-4 (4-11),0,oshidashi,1,M11w,Higonoumi,1-3 (9-6)
2000.05,4,M9e,Toki,4-0 (9-6),1,oshidashi,0,M10e,Shikishima,2-2 (6-9)
2000.05,4,M10w,Kinkaiyama,2-2 (5-10),1,kotenage,0,M8w,Tokitsuumi,1-3 (5-10)
2000.05,4,M6e,Kyokutenho,2-2 (7-8),0,yorikiri,1,M7e,Takanowaka,2-2 (8-7)
2000.05,4,M7w,Akinoshima,2-2 (10-5),1,kirikaeshi,0,M6w,Chiyotenzan,1-3 (6-9)
2000.05,4,M4e,Kyokushuzan,0-4 (5-10),0,hatakikomi,1,M5e,Kaiho,1-3 (7-8)
2000.05,4,M5w,Kotoryu,3-1 (7-8),1,katasukashi,0,M4w,Tamakasuga,3-1 (9-6)
2000.05,4,M3e,Oginishiki,2-2 (6-9),0,hikiotoshi,1,K2w,Takatoriki,2-2 (2-13)
2000.05,4,S1e,Miyabiyama,3-1 (11-4),0,oshidashi,1,K1w,Kaio,4-0 (14-1)
2000.05,4,M2e,Wakanoyama,0-4 (5-10),0,hatakikomi,1,S1w,Tochiazuma,3-1 (9-6)
2000.05,4,M3w,Daizen,0-4 (3-12),0,kimedashi,1,O2w,Takanonami,4-0 (6-9)
