basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1994.09,1,M16e,Wakanoyama,1-0 (7-8),1,yorikiri,0,J1e,Tomoefuji,0-1 (0-3-12)
1994.09,1,M15e,Kushimaumi,0-1 (8-7),0,oshidashi,1,M15w,Minatofuji,1-0 (8-7)
1994.09,1,M14e,Kotogaume,0-1 (5-10),0,hatakikomi,1,M14w,Daishi,1-0 (9-6)
1994.09,1,M13e,Daishoho,1-0 (8-7),1,hatakikomi,0,M13w,Akinoshima,0-1 (11-4)
1994.09,1,M12e,Kotofuji,1-0 (4-11),1,uwatenage,0,M12w,Tokitsunada,0-1 (8-7)
1994.09,1,M11e,Kiraiho,1-0 (7-8),1,yorikiri,0,M11w,Mitoizumi,0-1 (7-8)
1994.09,1,M10e,Konishiki,1-0 (8-7),1,yorikiri,0,M10w,Kitakachidoki,0-1 (7-8)
1994.09,1,M9e,Daizen,0-1 (9-6),0,oshidashi,1,M9w,Asanowaka,1-0 (7-8)
1994.09,1,M8e,Oginishiki,0-1 (5-10),0,yorikiri,1,M8w,Kirishima,1-0 (7-8)
1994.09,1,M7e,Kyokudozan,1-0 (8-7),1,yorikiri,0,M7w,Kotobeppu,0-1 (8-7)
1994.09,1,M3e,Terao,1-0 (4-11),1,oshidashi,0,M6e,Takamisugi,0-1 (6-9)
1994.09,1,M2e,Kaio,1-0 (9-6),1,uwatenage,0,M2w,Kenko,0-1 (4-11)
1994.09,1,M1e,Misugisato,1-0 (6-9),1,okuritaoshi,0,M1w,Kotonowaka,0-1 (7-8)
1994.09,1,K1e,Mainoumi,0-1 (2-13),0,hatakikomi,1,M3w,Kotonishiki,1-0 (8-7)
1994.09,1,M4e,Tomonohana,0-1 (4-11),0,tsukidashi,1,S1w,Takatoriki,1-0 (8-7)
1994.09,1,S1e,Musoyama,1-0 (13-2),1,oshidashi,0,M4w,Higonoumi,0-1 (6-9)
1994.09,1,M5e,Kotoinazuma,0-1 (8-7),0,yorikiri,1,O2w,Takanohana,1-0 (15-0)
1994.09,1,O2e,Takanonami,1-0 (12-3),1,yorikiri,0,M5w,Tochinowaka,0-1 (6-9)
1994.09,1,M6w,Kasugafuji,0-1 (6-9),0,oshidashi,1,O1w,Wakanohana,1-0 (12-3)
1994.09,1,O1e,Musashimaru,1-0 (11-4),1,yorikiri,0,K1w,Hamanoshima,0-1 (6-9)
1994.09,2,J1w,Naminohana,1-1 (10-5),0,yorikiri,1,M15w,Minatofuji,2-0 (8-7)
1994.09,2,M13e,Daishoho,2-0 (8-7),1,hatakikomi,0,M16e,Wakanoyama,1-1 (7-8)
1994.09,2,M14w,Daishi,1-1 (9-6),0,uwatenage,1,M12w,Tokitsunada,1-1 (8-7)
1994.09,2,M11e,Kiraiho,1-1 (7-8),0,oshitaoshi,1,M15e,Kushimaumi,1-1 (8-7)
1994.09,2,M14e,Kotogaume,0-2 (5-10),0,yorikiri,1,M11w,Mitoizumi,1-1 (7-8)
1994.09,2,M10e,Konishiki,1-1 (8-7),0,sukuinage,1,M13w,Akinoshima,1-1 (11-4)
1994.09,2,M12e,Kotofuji,1-1 (4-11),0,yoritaoshi,1,M10w,Kitakachidoki,1-1 (7-8)
1994.09,2,M9w,Asanowaka,1-1 (7-8),0,katasukashi,1,M4w,Higonoumi,1-1 (6-9)
1994.09,2,M3e,Terao,2-0 (4-11),1,kubinage,0,M9e,Daizen,0-2 (9-6)
1994.09,2,M2e,Kaio,2-0 (9-6),1,yorikiri,0,M8w,Kirishima,1-1 (7-8)
1994.09,2,M8e,Oginishiki,0-2 (5-10),0,uwatenage,1,M2w,Kenko,1-1 (4-11)
1994.09,2,M1e,Misugisato,1-1 (6-9),0,oshidashi,1,M7w,Kotobeppu,1-1 (8-7)
