basho,rank,rikishi,height,weight
2009.09,Y1e,Hakuho,191.5,152.2
2009.09,Y1w,Asashoryu,184,148
2009.09,O1e,Kotooshu,203,154.9
2009.09,O1w,Kotomitsuki,182,156
2009.09,O2e,Harumafuji,185,126
2009.09,O2w,Kaio,184,171.3
2009.09,O3e,Chiyotaikai,181,154.1
2009.09,S1e,Kisenosato,188,171.2
2009.09,S1w,Kotoshogiku,180,162.8
2009.09,K1e,Baruto,198,177.9
2009.09,K1w,Aminishiki,185,143.6
2009.09,M1e,Tochinoshin,191.5,153.7
2009.09,M1w,Miyabiyama,187,183
2009.09,M2e,Shotenro,189,147
2009.09,M2w,Kyokutenho,191.5,158.2
2009.09,M3e,Tamanoshima,187,164.1
2009.09,M3w,Kakuryu,187,136.6
2009.09,M4e,Toyonoshima,170.5,143.2
2009.09,M4w,Tokitenku,186,142.8
2009.09,M5e,Goeido,182,148.5
2009.09,M5w,Takekaze,171,142
2009.09,M6e,Asasekiryu,185,140.5
2009.09,M6w,Homasho,187,150.4
2009.09,M7e,Aran,187,144
2009.09,M7w,Takamisakari,187.5,141.7
2009.09,M8e,Iwakiyama,184,177
2009.09,M8w,Shimotori,188,142
2009.09,M9e,Mokonami,186.5,146.9
2009.09,M9w,Toyohibiki,185,168
2009.09,M10e,Tosayutaka,178.5,139.3
2009.09,M10w,Bushuyama,191,170.3
2009.09,M11e,Kakizoe,177,137.8
2009.09,M11w,Kasugao,184,149.2
2009.09,M12e,Tochiozan,189.5,147
2009.09,M12w,Tochinonada,187.5,164.2
2009.09,M13e,Tamaasuka,185,147.9
2009.09,M13w,Wakanosato,185,163.3
2009.09,M14e,Kokkai,189.5,153.9
2009.09,M14w,Hokutoriki,182,150.8
2009.09,M15e,Yoshikaze,178,134.8
2009.09,M15w,Futeno,180.5,157.2
2009.09,M16e,Masatsukasa,183,134
2009.09,J1e,Tamawashi,190,155.4
2009.09,J1w,Kasuganishiki,188,151.5
2009.09,J2e,Kimurayama,182,164
2009.09,J2w,Yamamotoyama,190,251.5
2009.09,J3e,Chiyohakuho,181.5,135
2009.09,J3w,Kotokasuga,182.5,150.2
2009.09,J4e,Kitataiki,185,142.4
2009.09,J4w,Kirinowaka,177,123
2009.09,J5e,Hakuba,186.5,119.8
2009.09,J5w,Koryu,185.5,152
2009.09,J6e,Tokusegawa,190.2,148.2
2009.09,J6w,Wakakoyu,179,161
2009.09,J7e,Jumonji,184,159.8
2009.09,J7w,Shirononami,173.5,128.1
2009.09,J8e,Asofuji,180.2,126.1
2009.09,J8w,Wakatenro,184,160.4
2009.09,J9e,Tosanoumi,186,154.2
2009.09,J9w,Kiyoseumi,183,179.9
2009.09,J10e,Kyokunankai,180,133.6
2009.09,J10w,Sotairyu,179,114.2
2009.09,J11e,Kaiho,177,122
2009.09,J11w,Sagatsukasa,166,125.3
2009.09,J12e,Hoshikaze,180.4,119
2009.09,J12w,Tokushinho,192,214.8
2009.09,J13e,Toyozakura,182.5,134.1
2009.09,J13w,Daishoumi,177.5,148.9
2009.09,J14e,Sakaizawa,188,158.8
2009.09,J14w,Okinoumi,190,134.5
2009.09,Ms1e,Kotoyutaka,183.5,146.2
2009.09,Ms1w,Sokokurai,185,125.1
2009.09,Ms2e,Kanbayashi,177.5,135.5
2009.09,Ms2w,Miyamoto,187,138
2009.09,Ms3e,Hoshihikari,182.5,112.9
2009.09,Ms3w,Kaonishiki,178.5,149.6
2009.09,Ms4e,Surugatsukasa,184,159.7
2009.09,Ms4w,Takanoyama,186,93.5
2009.09,Ms5e,Fukao,180.5,181.2
2009.09,Ms5w,Takekabuto,181,163.7
