basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2009.07,1,Jk34e,Akitomo,0-1 (0-2-5),0,yorikiri,1,Jk33w,Masukoma,1-0 (3-4)
2009.07,1,Jk31e,Takarokumyo,1-0 (4-3),1,yorikiri,0,Jk32e,Kato,0-1 (1-6)
2009.07,1,Jk29e,Aoijo,0-1 (5-2),0,tsukiotoshi,1,Jk29w,Aisaka,1-0 (7-0)
2009.07,1,Jk25e,Kototakahashi,0-1 (3-4),0,oshidashi,1,Jk26w,Tagen,1-0 (4-3)
2009.07,1,Jk24e,Maenokatsu,0-1 (3-4),0,tsukidashi,1,Jk23w,Okinoshita,1-0 (6-1)
2009.07,1,Jk22e,Kawabata,0-1 (2-5),0,oshitaoshi,1,Jk21w,Masuhayato,1-0 (2-5)
2009.07,1,Jk20e,Sakurai,0-1 (2-5),0,hikiotoshi,1,Jk18w,Shuho,1-0 (3-4)
2009.07,1,Jk17e,Wakatoohashi,0-1 (2-5),0,oshitaoshi,1,Jk19e,Sadanosato,1-0 (4-3)
2009.07,1,Jk15e,Sakabe,0-1 (4-3),0,hatakikomi,1,Jk15w,Matsugahama,1-0 (4-3)
2009.07,1,Jk13e,Fukukasuga,0-1 (3-4),0,yorikiri,1,Jk13w,Tochiotoha,1-0 (5-2)
2009.07,1,Jk11e,Tamaseiryo,0-1 (5-2),0,tsukiotoshi,1,Jk11w,Katagiri,1-0 (6-1)
2009.07,1,Jk9e,Yoshizawa,0-1 (2-5),0,tsukiotoshi,1,Jk9w,Kiya,1-0 (5-2)
2009.07,1,Jk7e,Takatenshu,0-1 (4-3),0,oshitaoshi,1,Jk7w,Higohikari,1-0 (2-5)
2009.07,1,Jk5e,Daitoku,0-1 (4-3),0,uwatenage,1,Jk5w,Wakamiura,1-0 (5-2)
2009.07,1,Jk3e,Daishiryu,0-1 (1-6),0,oshidashi,1,Jk2w,Enami,1-0 (3-4)
2009.07,1,Jk1e,Fukudome,1-0 (5-2),1,oshidashi,0,Jd125w,Hamadayama,0-1 (3-4)
2009.07,1,Jd124e,Mitozakura,1-0 (3-4),1,yorikiri,0,Jd123w,Nakayama,0-1 (4-3)
2009.07,1,Jd122e,Tenkaizan,1-0 (4-3),1,okuritaoshi,0,Jd121w,Kanai,0-1 (4-3)
2009.07,1,Jd120e,Chikarayama,1-0 (5-2),1,hatakikomi,0,Jd119w,Tamashinzan,0-1 (4-3)
2009.07,1,Jd118e,Shintaku,0-1 (0-7),0,yorikiri,1,Jd117w,Miyakita,1-0 (3-4)
2009.07,1,Jd116e,Kitakenmu,0-1 (3-4),0,oshidashi,1,Jd115w,Sadanoshu,1-0 (4-3)
2009.07,1,Jd113e,Morimoto,0-1 (2-5),0,okuritaoshi,1,Jd112w,Hasugeyama,1-0 (2-5)
2009.07,1,Jd110e,Yatsurugi,1-0 (6-1),1,oshidashi,0,Jd110w,Araki,0-1 (2-5)
2009.07,1,Jd108e,Hokuto,1-0 (4-3),1,uwatenage,0,Jd109e,Hokutoryu,0-1 (4-3)
2009.07,1,Jd106e,Kobayashi,0-1 (3-4),0,oshidashi,1,Jd106w,Asakoki,1-0 (5-2)
2009.07,1,Jd104e,Abeshima,1-0 (5-2),1,oshidashi,0,Jd104w,Kotofubuki,0-1 (3-4)
2009.07,1,Jd102e,Koseki,0-1 (2-5),0,hikiotoshi,1,Jd102w,Hisatsukasa,1-0 (3-4)
2009.07,1,Jd100e,Ryushonami,1-0 (5-2),1,kirikaeshi,0,Jd100w,Ichifuji,0-1 (4-3)
2009.07,1,Jd98e,Owada,0-1 (4-3),0,yorikiri,1,Jd97w,Watagawa,1-0 (6-1)
2009.07,1,Jd96e,Amanowaka,1-0 (4-3),1,sukuinage,0,Jd95w,Nanbu,0-1 (1-6)
2009.07,1,Jd92e,Taguchi,1-0 (5-2),1,tsukiotoshi,0,Jd93w,Tomiyama,0-1 (2-5)
2009.07,1,Jd90e,Hokuyozan,1-0 (4-3),1,uwatenage,0,Jd90w,Sadanosho,0-1 (4-3)
2009.07,1,Jd88e,Itako,0-1 (3-4),0,shitatenage,1,Jd88w,Daihayabusa,1-0 (5-2)
2009.07,1,Jd86e,Akatsuki,1-0 (4-3),1,yorikiri,0,Jd86w,Kainomiya,0-1 (3-4)
2009.07,1,Jd84e,Komatensho,0-1 (3-4),0,yorikiri,1,Jd84w,Hazukiyama,1-0 (4-3)
2009.07,1,Jd82e,Wakahizen,0-1 (0-7),0,yorikiri,1,Jd81w,Hoshigane,1-0 (5-2)
2009.07,1,Jd80e,Ohifuji,1-0 (4-3),1,hikiotoshi,0,Jd79w,Kinokawa,0-1 (5-2)
2009.07,1,Jd78e,Tsurubayashi,0-1 (3-4),0,yorikiri,1,Jd77w,Honda,1-0 (6-1)
2009.07,1,Jd75e,Kotokonjo,0-1 (1-6),0,yorikiri,1,Jd75w,Hikosaka,1-0 (4-3)
2009.07,1,Jd73e,Mori,0-1 (2-5),0,oshidashi,1,Jd73w,Kinunonami,1-0 (6-1)
2009.07,1,Jd71e,Wakanofuji,0-1 (5-2),0,kubinage,1,Jd71w,Obamaumi,1-0 (4-3)
2009.07,1,Jd69e,Yamada,0-1 (2-5),0,oshidashi,1,Jd69w,Tsunehikari,1-0 (3-4)
2009.07,1,Jd67e,Kongofuji,1-0 (2-5),1,uwatenage,0,Jd67w,Matsuura,0-1 (3-4)
2009.07,1,Jd65e,Kakushoma,1-0 (4-3),1,uwatedashinage,0,Jd65w,Tsuya,0-1 (3-4)
2009.07,1,Jd63e,Terunosato,1-0 (5-2),1,yorikiri,0,Jd63w,Anjoryu,0-1 (1-6)
2009.07,1,Jd61e,Tatsuhibiki,1-0 (4-3),1,yorikiri,0,Jd61w,Yoshinofuji,0-1 (4-3)
