basho,rank,rikishi,height,weight
2014.07,Y1e,Hakuho,193,150.7
2014.07,Y1w,Harumafuji,185,135
2014.07,Y2e,Kakuryu,186,150
2014.07,O1e,Kisenosato,188,177
2014.07,O1w,Kotoshogiku,180,177
2014.07,S1e,Goeido,183,158.2
2014.07,S1w,Tochiozan,189,154
2014.07,K1e,Aminishiki,186,152
2014.07,K1w,Aoiyama,192,192.6
2014.07,M1e,Ikioi,194,157
2014.07,M1w,Shohozan,177,134.5
2014.07,M2e,Homasho,185,149
2014.07,M2w,Yoshikaze,175,140.3
2014.07,M3e,Kaisei,195,187.8
2014.07,M3w,Osunaarashi,189,146
2014.07,M4e,Tamawashi,190,161
2014.07,M4w,Takekaze,170,144
2014.07,M5e,Chiyootori,179,178.5
2014.07,M5w,Endo,183,145.6
2014.07,M6e,Terunofuji,192,158.5
2014.07,M6w,Myogiryu,187,148
2014.07,M7e,Tochinowaka,196,181
2014.07,M7w,Jokoryu,187,162.4
2014.07,M8e,Chiyotairyu,182,166.8
2014.07,M8w,Toyohibiki,185,185.2
2014.07,M9e,Takarafuji,186,161.1
2014.07,M9w,Kitataiki,185,149
2014.07,M10e,Tokushoryu,182,170.6
2014.07,M10w,Toyonoshima,169,149.4
2014.07,M11e,Sadanoumi,184,131.2
2014.07,M11w,Takayasu,187,163
2014.07,M12e,Kyokutenho,191,156
2014.07,M12w,Kyokushuho,191,149.6
2014.07,M13e,Okinoumi,190,154
2014.07,M13w,Sokokurai,185,131.6
2014.07,M14e,Kagamio,182,136
2014.07,M14w,Azumaryu,192,147.2
2014.07,M15e,Gagamaru,185,202.6
2014.07,M15w,Tokitenku,186,143
2014.07,M16e,Wakanosato,184,161
2014.07,M16w,Chiyomaru,178,176.3
2014.07,M17e,Arawashi,184,122
2014.07,J1e,Sotairyu,179,120
2014.07,J1w,Sadanofuji,189,200.5
2014.07,J2e,Masunoyama,180,174
2014.07,J2w,Tamaasuka,185,158.5
2014.07,J3e,Takanoiwa,181,145.5
2014.07,J3w,Ichinojo,190,183
2014.07,J4e,Shotenro,189,157.5
2014.07,J4w,Homarefuji,180,163.7
2014.07,J5e,Seiro,185,131.2
2014.07,J5w,Kotoyuki,176,162.4
2014.07,J6e,Amuru,192,126
2014.07,J6w,Asasekiryu,184,145
2014.07,J7e,Tokushinho,194,214.1
2014.07,J7w,Chiyoo,178,149.6
2014.07,J8e,Asahisho,174,144.6
2014.07,J8w,Tosayutaka,178,140.8
2014.07,J9e,Satoyama,177,121
2014.07,J9w,Fujiazuma,182,183.6
2014.07,J10e,Daido,187,167.6
2014.07,J10w,Tenkaiho,184,189
2014.07,J11e,Akiseyama,183,172.6
2014.07,J11w,Chiyonokuni,184,143.8
2014.07,J12e,Tochinoshin,192,162
2014.07,J12w,Daieisho,179,135.7
2014.07,J13e,Wakanoshima,181,140
2014.07,J13w,Kyokutaisei,184,128.2
2014.07,J14e,Kizenryu,194,149.3
2014.07,J14w,Tochihiryu,178,153.5
2014.07,Ms1e,Sakigake,180,155.3
2014.07,Ms1w,Horyuyama,185,167
2014.07,Ms2e,Higonojo,180,135.1
2014.07,Ms2w,Yoshiazuma,198,169
2014.07,Ms3e,Wakakoyu,180,166.7
2014.07,Ms3w,Sagatsukasa,166,134.4
2014.07,Ms4e,Kitaharima,182,121
2014.07,Ms4w,Dewahayate,177,122.6
2014.07,Ms5e,Kotoeko,175.5,111.6
2014.07,Ms5w,Musashiumi,182,138.8
2014.07,Ms6e,Kawabata,175,153
2014.07,Ms6w,Takanoyama,186,94
2014.07,Ms7e,Tatsu,193,144.3
2014.07,Ms7w,Kawanari,184,200.5
2014.07,Ms8e,Chiyoshoma,183,118.2
2014.07,Ms8w,Kisenoyama,170.2,168.7
2014.07,Ms9e,Iwasaki,184,156.2
2014.07,Ms9w,Higoarashi,182,168.4
2014.07,Ms10e,Onosho,176,148.5
2014.07,Ms10w,Daikiho,183,155.6
2014.07,Ms11e,Ishiura,173,103.6
2014.07,Ms11w,Horikiri,185,121
2014.07,Ms12e,Kihonoumi,182,148.4
2014.07,Ms12w,Daishoryu,172,143.4
2014.07,Ms13e,Keitenkai,175,116
2014.07,Ms13w,Sasanoyama,179.5,150
2014.07,Ms14e,Daishoiwa,181,134.4
2014.07,Ms14w,Shosei,167,130.2
2014.07,Ms15e,Kotomisen,182,150.2
2014.07,Ms15w,Asabenkei,190,174.8
2014.07,Ms16e,Bungonishiki,182,155.1
2014.07,Ms16w,Yamatofuji,188,146
2014.07,Ms17e,Akinokawa,180,141.3
2014.07,Ms17w,Kasugakuni,182,161
2014.07,Ms18e,Kotokobai,172.5,135.4
2014.07,Ms18w,Nishikigi,184.5,149.5
