basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2011.05,1,Jk24e,Tajima,0-1 (1-6),0,yorikiri,1,Jk23w,Mitani,1-0 (4-3)
2011.05,1,Jk21e,Raomaru,1-0 (5-2),1,yoritaoshi,0,Jk21w,Daishomune,0-1 (5-2)
2011.05,1,Jk18e,Higohikari,1-0 (2-5),1,hatakikomi,0,Jk17w,Yamada,0-1 (0-7)
2011.05,1,Jk16e,Fukukasuga,0-1 (2-5),0,yorikiri,1,Jk15w,Hakubizan,1-0 (3-4)
2011.05,1,Jk13e,Miyake,0-1 (3-4),0,shitatenage,1,Jk14e,Oshio,1-0 (3-4)
2011.05,1,Jk11e,Masutenryu,0-1 (4-3),0,yorikiri,1,Jk11w,Masunoumi,1-0 (5-2)
2011.05,1,Jk7e,Aoijo,1-0 (4-3),1,oshidashi,0,Jk8e,Onuki,0-1 (2-5)
2011.05,1,Jk5e,Takachihonomine,0-1 (2-5),0,hatakikomi,1,Jk5w,Daishiryu,1-0 (3-4)
2011.05,1,Jk3e,Azumahana,0-1 (2-5),0,oshidashi,1,Jk3w,Kotoyoshikane,1-0 (3-4)
2011.05,1,Jk1e,Imafuku,1-0 (3-4),1,oshidashi,0,Jk1w,Raizan,0-1 (4-3)
2011.05,1,Jd111e,Tamayuki,1-0 (4-3),1,oshidashi,0,Jd111w,Suzuki,0-1 (4-3)
2011.05,1,Jd109w,Fujinowaka,0-1 (3-4),0,uwatenage,1,Jd108w,Fukusegawa,1-0 (3-4)
2011.05,1,Jd107e,Hyugaryu,0-1 (2-5),0,yorikiri,1,Jd106w,Daikosei,1-0 (5-2)
2011.05,1,Jd105e,Tenkaizan,1-0 (3-4),1,uwatenage,0,Jd104w,Fujihisashi,0-1 (3-4)
2011.05,1,Jd103e,Shuho,0-1 (2-5),0,yorikiri,1,Jd102w,Okuniyama,1-0 (5-2)
2011.05,1,Jd101e,Mimanishiki,0-1 (1-6),0,oshidashi,1,Jd100w,Daishorin,1-0 (3-4)
2011.05,1,Jd98e,Onoyama,0-1 (3-4),0,oshidashi,1,Jd98w,Motokiyama,1-0 (5-2)
2011.05,1,Jd96e,Higonohana,0-1 (4-3),0,oshitaoshi,1,Jd96w,Koshinonami,1-0 (6-1)
2011.05,1,Jd94e,Osato,0-1 (3-4),0,tsukiotoshi,1,Jd94w,Aratobi,1-0 (3-4)
2011.05,1,Jd92e,Takatenshu,1-0 (4-3),1,yorikiri,0,Jd92w,Kotonoshima,0-1 (3-4)
2011.05,1,Jd90e,Sotenryu,1-0 (6-1),1,yoritaoshi,0,Jd90w,Hayabusa,0-1 (5-2)
2011.05,1,Jd88e,Hirose,1-0 (5-2),1,hikiotoshi,0,Jd88w,Daishofuji,0-1 (3-4)
2011.05,1,Jd86e,Moriurara,0-1 (2-5),0,oshidashi,1,Jd86w,Sakaguchiyama,1-0 (2-5)
2011.05,1,Jd84e,Hasugeyama,0-1 (3-4),0,oshidashi,1,Jd84w,Taikomaru,1-0 (5-2)
2011.05,1,Jd82e,Nioyama,0-1 (5-2),0,kekaeshi,1,Jd82w,Takasaito,1-0 (3-4)
