basho,rank,rikishi,height,weight
1999.09,Y1e,Akebono,203.5,232
1999.09,Y1w,Musashimaru,191.6,224
1999.09,Y2e,Takanohana,185.3,158
1999.09,Y2w,Wakanohana,178.5,124.5
1999.09,O1e,Chiyotaikai,181.5,158
1999.09,O1w,Takanonami,196.2,168.5
1999.09,O2e,Dejima,180,153
1999.09,S1e,Kaio,184.5,165.5
1999.09,S1w,Tosanoumi,186,162
1999.09,K1e,Kotonishiki,175.5,134.5
1999.09,K1w,Musoyama,184,167
1999.09,M1e,Tochiazuma,180.4,145
1999.09,M1w,Tamakasuga,183,150
1999.09,M2e,Kyokushuzan,181.5,137
1999.09,M2w,Asanosho,184.5,144.5
1999.09,M3e,Toki,189,167
1999.09,M3w,Akinoshima,175,154.5
1999.09,M4e,Shikishima,183.5,184.5
1999.09,M4w,Kotonowaka,190.5,177
1999.09,M5e,Miyabiyama,187.7,171
1999.09,M5w,Minatofuji,187,169.5
1999.09,M6e,Chiyotenzan,183.7,146
1999.09,M6w,Wakanosato,185,155.5
1999.09,M7e,Takatoriki,180.5,152
1999.09,M7w,Terao,185,111.5
1999.09,M8e,Tochinonada,188,164
1999.09,M8w,Aogiyama,181.5,153
1999.09,M9e,Kaiho,178,122
1999.09,M9w,Ganyu,185,172.5
1999.09,M10e,Tokitsuumi,184,127
1999.09,M10w,Kotoryu,183,146
1999.09,M11e,Wakanoyama,177,158
1999.09,M11w,Higonoumi,183,148
1999.09,M12e,Kyokutenho,191,141.5
1999.09,M12w,Hamanoshima,178,119.5
1999.09,M13e,Kinkaiyama,183.6,149.5
1999.09,M13w,Yotsukasa,177,153
1999.09,M14e,Otsukasa,176,150
1999.09,M14w,Asanowaka,176,139
1999.09,M15e,Ohinode,184,151.5
