basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1996.05,1,M15e,Shikishima,1-0 (10-5),1,yorikiri,0,M14w,Wakashoyo,0-1 (4-11)
1996.05,1,M14e,Konishiki,1-0 (10-5),1,yorikiri,0,M13w,Kyokudozan,0-1 (9-6)
1996.05,1,M13e,Oginishiki,0-1 (8-7),0,yorikiri,1,M12w,Tochinowaka,1-0 (9-6)
1996.05,1,M12e,Asanowaka,1-0 (9-6),1,oshidashi,0,M11w,Oginohana,0-1 (4-11)
1996.05,1,M11e,Daishi,1-0 (10-5),1,hikiotoshi,0,M10w,Kasugafuji,0-1 (2-13)
1996.05,1,M9e,Higonoumi,1-0 (6-9),1,uwatedashinage,0,M10e,Mitoizumi,0-1 (9-6)
1996.05,1,M9w,Mainoumi,1-0 (7-8),1,abisetaoshi,0,M8w,Hamanoshima,0-1 (6-9)
1996.05,1,M7e,Kotobeppu,0-1 (6-9),0,yoritaoshi,1,M8e,Ganyu,1-0 (6-9)
1996.05,1,M7w,Aogiyama,1-0 (8-7),1,oshidashi,0,M6w,Kotoinazuma,0-1 (7-8)
1996.05,1,M6e,Tamakasuga,1-0 (9-6),1,oshidashi,0,M5w,Kenko,0-1 (6-9)
1996.05,1,M5e,Asanosho,0-1 (6-9),0,hatakikomi,1,M4w,Daishoho,1-0 (10-5)
1996.05,1,M4e,Kitakachidoki,0-1 (4-11),0,tsukiotoshi,1,M3w,Naminohana,1-0 (7-8)
1996.05,1,M3e,Terao,0-1 (5-10),0,oshidashi,1,S2w,Takatoriki,1-0 (7-8)
1996.05,1,M2w,Minatofuji,0-1 (6-9),0,oshidashi,1,S1w,Kaio,1-0 (11-4)
1996.05,1,S1e,Musoyama,0-1 (10-5),0,uwatenage,1,M2e,Akinoshima,1-0 (5-10)
1996.05,1,O2e,Musashimaru,1-0 (9-6),1,yorikiri,0,M1e,Misugisato,0-1 (4-11)
1996.05,1,M1w,Tosanoumi,0-1 (5-10),0,oshidashi,1,O1w,Takanonami,1-0 (12-3)
1996.05,1,O1e,Wakanohana,1-0 (12-3),1,yorikiri,0,S2e,Kotonishiki,0-1 (4-11)
1996.05,1,K1e,Kotonowaka,0-1 (5-10),0,hikiotoshi,1,Y1w,Akebono,1-0 (10-5)
1996.05,1,Y1e,Takanohana,1-0 (14-1),1,okuridashi,0,K1w,Asahiyutaka,0-1 (8-7)
1996.05,2,M14e,Konishiki,2-0 (10-5),1,yorikiri,0,M14w,Wakashoyo,0-2 (4-11)
1996.05,2,M15e,Shikishima,1-1 (10-5),0,shitatehineri,1,M13w,Kyokudozan,1-1 (9-6)
1996.05,2,M10e,Mitoizumi,1-1 (9-6),1,uwatenage,0,M13e,Oginishiki,0-2 (8-7)
1996.05,2,M12w,Tochinowaka,2-0 (9-6),1,hatakikomi,0,M10w,Kasugafuji,0-2 (2-13)
1996.05,2,M9e,Higonoumi,1-1 (6-9),0,yorikiri,1,M11w,Oginohana,1-1 (4-11)
1996.05,2,M12e,Asanowaka,2-0 (9-6),1,okuritaoshi,0,M9w,Mainoumi,1-1 (7-8)
1996.05,2,M11e,Daishi,1-1 (10-5),0,yoritaoshi,1,M8w,Hamanoshima,1-1 (6-9)
1996.05,2,M5e,Asanosho,1-1 (6-9),1,tsukidashi,0,M8e,Ganyu,1-1 (6-9)
1996.05,2,M7w,Aogiyama,2-0 (8-7),1,hikiotoshi,0,M5w,Kenko,0-2 (6-9)
1996.05,2,M4e,Kitakachidoki,0-2 (4-11),0,yorikiri,1,M7e,Kotobeppu,1-1 (6-9)
