basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1991.03,1,J1w,Tochitsukasa,1-0 (9-6),1,tsukiotoshi,0,M15w,Tsunenoyama,0-1 (3-12)
1991.03,1,M15e,Toyonoumi,0-1 (10-5),0,oshitaoshi,1,M14w,Kotonowaka,1-0 (9-6)
1991.03,1,M14e,Oginohana,0-1 (10-5),0,uwatenage,1,M13w,Mitoizumi,1-0 (8-7)
1991.03,1,M13e,Takahanada,1-0 (12-3),1,tsukidashi,0,M12w,Kasugafuji,0-1 (8-7)
1991.03,1,M12e,Wakahanada,0-1 (9-6),0,hatakikomi,1,M11w,Takamisugi,1-0 (9-6)
1991.03,1,M11e,Kirinishiki,1-0 (8-7),1,okuritaoshi,0,M10w,Kitakachidoki,0-1 (7-8)
1991.03,1,M10e,Kotofuji,0-1 (8-7),0,oshidashi,1,M9w,Sakahoko,1-0 (8-7)
1991.03,1,M9e,Itai,1-0 (8-7),1,hatakikomi,0,M8w,Daishoyama,0-1 (8-7)
1991.03,1,M8e,Daijuyama,0-1 (6-9),0,yorikiri,1,M7w,Jingaku,1-0 (8-7)
1991.03,1,M7e,Kotogaume,1-0 (8-7),1,oshidashi,0,M6w,Tomoefuji,0-1 (5-10)
1991.03,1,M6e,Kototsubaki,0-1 (7-8),0,yorikiri,1,M5w,Ozutsu,1-0 (6-9)
1991.03,1,M5e,Misugisato,0-1 (8-7),0,tsukidashi,1,M4w,Enazakura,1-0 (4-11)
1991.03,1,M2e,Wakasegawa,1-0 (5-10),1,yorikiri,0,M2w,Takanofuji,0-1 (1-14)
1991.03,1,M1e,Kushimaumi,0-1 (5-10),0,yorikiri,1,S1w,Tochinowaka,1-0 (6-9)
1991.03,1,S1e,Kotonishiki,0-1 (9-6),0,oshitaoshi,1,M1w,Takatoriki,1-0 (9-6)
1991.03,1,M3e,Kyokudozan,0-1 (5-10),0,oshidashi,1,O1w,Konishiki,1-0 (9-6)
1991.03,1,O1e,Kirishima,1-0 (5-10),1,yorikiri,0,M4e,Hananokuni,0-1 (6-9)
1991.03,1,Y2eHD,Onokuni,1-0 (12-3),1,tsukiotoshi,0,M3w,Akinoshima,0-1 (8-7)
1991.03,1,K1e,Akebono,0-1 (8-7),0,yorikiri,1,Y1w,Asahifuji,1-0 (11-4)
1991.03,1,Y1e,Hokutoumi,1-0 (13-2),1,okuridashi,0,K1w,Terao,0-1 (8-7)
1991.03,2,M15e,Toyonoumi,1-1 (10-5),1,hikiotoshi,0,J1e,Ryogoku,0-2 (9-6)
1991.03,2,M12w,Kasugafuji,1-1 (8-7),1,tsukiotoshi,0,M11w,Takamisugi,1-1 (9-6)
1991.03,2,M10e,Kotofuji,1-1 (8-7),1,yorikiri,0,M15w,Tsunenoyama,0-2 (3-12)
1991.03,2,M14w,Kotonowaka,1-1 (9-6),0,yorikiri,1,M9w,Sakahoko,2-0 (8-7)
1991.03,2,M8e,Daijuyama,0-2 (6-9),0,yorikiri,1,M13e,Takahanada,2-0 (12-3)
1991.03,2,M14e,Oginohana,1-1 (10-5),1,yorikiri,0,M7w,Jingaku,1-1 (8-7)
1991.03,2,M6e,Kototsubaki,0-2 (7-8),0,oshitaoshi,1,M13w,Mitoizumi,2-0 (8-7)
1991.03,2,M12e,Wakahanada,1-1 (9-6),1,yorikiri,0,M6w,Tomoefuji,0-2 (5-10)
1991.03,2,M5e,Misugisato,1-1 (8-7),1,uwatenage,0,M10w,Kitakachidoki,0-2 (7-8)
