basho,rank,rikishi,height,weight
1992.11,O1e,Konishiki,187,264
1992.11,O1w,Akebono,204,200
1992.11,O2eHD,Kirishima,187,127
1992.11,S1e,Musashimaru,190,177
1992.11,S1w,Takahanada,186,130
1992.11,S2eHD,Akinoshima,176,140
1992.11,S2wHD,Mitoizumi,195,183
1992.11,K1e,Kotonishiki,177,140
1992.11,K1w,Kyokudozan,183,104
1992.11,K2wHD,Takatoriki,181,144
1992.11,M1e,Daishoho,188,144
1992.11,M1w,Takamisugi,179,149
1992.11,M2e,Terao,185,115
1992.11,M2w,Kushimaumi,188,190
1992.11,M3e,Misugisato,185,153
1992.11,M3w,Tochinowaka,191,156
1992.11,M4e,Wakashoyo,181,159
1992.11,M4w,Wakahanada,180,126
1992.11,M5e,Kitakachidoki,184,146
1992.11,M5w,Daizen,189,146
1992.11,M6e,Kotonowaka,192,163
1992.11,M6w,Tomoefuji,192,149
1992.11,M7e,Toyonoumi,190,196
1992.11,M7w,Mainoumi,171.5,97
1992.11,M8e,Tamakairiki,183,141
1992.11,M8w,Daishoyama,182,179
1992.11,M9e,Tatsuhikari,192,190
1992.11,M9w,Oginohana,189,146
1992.11,M10e,Takanonami,196,152
1992.11,M10w,Kotoinazuma,181,133
1992.11,M11e,Kotofuji,192,145
1992.11,M11w,Kiraiho,188,153
1992.11,M12e,Tokitsunada,188,174
1992.11,M12w,Kirinishiki,188,180
1992.11,M13e,Kotogaume,180,160
1992.11,M13w,Kasugafuji,180,143
1992.11,M14e,Kototsubaki,188,145
1992.11,M14w,Kotobeppu,178,148
1992.11,M15e,Wakanoyama,180,156
1992.11,M15w,Hananokuni,185,148
