basho,rank,rikishi,height,weight
1995.07,Y1e,Takanohana,185,147
1995.07,Y1w,Akebono,203,224
1995.07,O1e,Musashimaru,190,198
1995.07,O1w,Wakanohana,180,133
1995.07,O2e,Takanonami,197,165
1995.07,S1e,Kaio,185,163
1995.07,S1w,Musoyama,184,163
1995.07,K1e,Akinoshima,174,154
1995.07,K1w,Kotonowaka,190,170
1995.07,M1e,Kotonishiki,177,144
1995.07,M1w,Misugisato,185,159
1995.07,M2e,Tochinowaka,189,160
1995.07,M2w,Kotobeppu,178,193
1995.07,M3e,Higonoumi,183,143
1995.07,M3w,Takatoriki,180,145
1995.07,M4e,Kenko,191,140
1995.07,M4w,Naminohana,179,135
1995.07,M5e,Kitakachidoki,183,145
1995.07,M5w,Terao,186,114
1995.07,M6e,Mainoumi,170,98
1995.07,M6w,Tokitsunada,187,173
1995.07,M7e,Daishoho,187,144
1995.07,M7w,Tosanoumi,185,131
1995.07,M8e,Asanosho,184,142
1995.07,M8w,Kyokudozan,182,105
1995.07,M9e,Takamisugi,179,145
1995.07,M9w,Kotoinazuma,181,137
1995.07,M10e,Minatofuji,186,161
1995.07,M10w,Asanowaka,175,149
1995.07,M11e,Kiraiho,189,159
1995.07,M11w,Kasugafuji,177,137
1995.07,M12e,Kirishima,186,124
1995.07,M12w,Hamanoshima,179,131
1995.07,M13e,Mitoizumi,194,192
1995.07,M13w,Konishiki,183,273
1995.07,M14e,Daishi,181,171
1995.07,M14w,Oginishiki,184,140
1995.07,M15e,Wakashoyo,180,169
1995.07,M15w,Asahiyutaka,191,143
1995.07,M16e,Tomonohana,175,114
