basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2014.05,1,Jk26e,Kaikoki,0-1 (4-3),0,sukuinage,1,Jk26w,Otaki,1-0 (3-4)
2014.05,1,Jk24e,Nakata,0-1 (0-7),0,yorikiri,1,Jk24w,Isamufuji,1-0 (2-5)
2014.05,1,Jk21w,Suzuki,1-0 (4-3),1,oshidashi,0,Jk20w,Watanabe,0-1 (3-4)
2014.05,1,Jk19e,Byakkomaru,1-0 (4-3),1,yorikiri,0,Jk19w,Amano,0-1 (2-5)
2014.05,1,Jk17e,Nakamurayama,1-0 (5-2),1,tsukiotoshi,0,Jk17w,Asakanai,0-1 (5-2)
2014.05,1,Jk15e,Akutsu,0-1 (3-4),0,tsukitaoshi,1,Jk15w,Shonannoumi,1-0 (4-3)
2014.05,1,Jk13e,Imaizumi,1-0 (2-5),1,shitatenage,0,Jk13w,Musashitaira,0-1 (4-3)
2014.05,1,Jk11w,Yamamoto,0-1 (3-4),0,oshitaoshi,1,Jk10w,Kototakigawa,1-0 (4-3)
2014.05,1,Jk9e,Onokura,0-1 (3-4),0,yorikiri,1,Jk8w,Tagonofuji,1-0 (4-3)
2014.05,1,Jk7e,Yokuyusei,0-1 (4-3),0,yorikiri,1,Jk6w,Shiba,1-0 (6-1)
2014.05,1,Jk5e,Yahagi,0-1 (4-3),0,uwatenage,1,Jk4w,Shuji,1-0 (6-1)
2014.05,1,Jk2e,Harada,1-0 (5-2),1,hikiotoshi,0,Jk2w,Sekizuka,0-1 (1-6)
2014.05,1,Jd101e,Sakai,0-1 (2-5),0,yoritaoshi,1,Jd100w,Hanahoshi,1-0 (3-4)
2014.05,1,Jd98e,Moriurara,1-0 (3-4),1,yorikiri,0,Jd98w,Sadaisamu,0-1 (1-6)
2014.05,1,Jd96e,Hara,1-0 (5-2),1,yorikiri,0,Jd96w,Azumahikari,0-1 (3-4)
2014.05,1,Jd94e,Yato,1-0 (3-4),1,oshidashi,0,Jd93w,Daikoyama,0-1 (3-4)
2014.05,1,Jd92e,Azumayama,0-1 (2-5),0,uwatenage,1,Jd91w,Teruju,1-0 (1-6)
2014.05,1,Jd89e,Hakubizan,0-1 (1-3-3),0,oshidashi,1,Jd88w,Oyamada,1-0 (5-2)
2014.05,1,Jd87e,Kotomiyakura,1-0 (4-3),1,oshidashi,0,Jd86w,Tanikawayama,0-1 (5-2)
2014.05,1,Jd85e,Yasui,0-1 (2-5),0,oshidashi,1,Jd84w,Kotomanabe,1-0 (3-4)
2014.05,1,Jd83e,Kotofubuki,0-1 (4-3),0,yorikiri,1,Jd82w,Inanofuji,1-0 (4-3)
2014.05,1,Jd80e,Fujitaisei,1-0 (6-1),1,yorikiri,0,Jd80w,Daigonishiki,0-1 (3-3-1)
2014.05,1,Jd79e,Kotoyoshikane,0-1 (3-4),0,yorikiri,1,Jd77w,Kurenishiki,1-0 (4-3)
2014.05,1,Jd76e,Takaeirai,1-0 (3-4),1,oshidashi,0,Jd75w,Shiraseyama,0-1 (2-5)
2014.05,1,Jd74e,Sakura,0-1 (2-5),0,yorikiri,1,Jd73w,Daiisshin,1-0 (2-5)
2014.05,1,Jd72e,Tamashinzan,0-1 (1-6),0,okuridashi,1,Jd71w,Dewataikai,1-0 (5-2)
2014.05,1,Jd70e,Hokuto,1-0 (5-2),1,oshidashi,0,Jd69w,Taoka,0-1 (4-3)
2014.05,1,Jd68e,Seito,0-1 (3-4),0,yorikiri,1,Jd67w,Nakao,1-0 (4-3)
2014.05,1,Jd66e,Sadanohana,1-0 (3-4),1,yorikiri,0,Jd65w,Wakasato,0-1 (3-4)
2014.05,1,Jd64e,Kitanomine,0-1 (5-2),0,oshidashi,1,Jd63w,Wakahizen,1-0 (4-3)
2014.05,1,Jd62e,Ichifuji,1-0 (1-6),1,sukuinage,0,Jd61w,Shinyashiki,0-1 (0-7)
2014.05,1,Jd60e,Matsuda,1-0 (4-3),1,sukuinage,0,Jd59w,Daikosei,0-1 (3-4)
2014.05,1,Jd57e,Hamadayama,0-1 (5-2),0,yorikiri,1,Jd57w,Aoto,1-0 (5-2)
2014.05,1,Jd55w,Komatsu,0-1 (3-4),0,sotogake,1,Jd54w,Kotoomura,1-0 (3-4)
2014.05,1,Jd53e,Narumi,0-1 (5-2),0,oshidashi,1,Jd52w,Mizuta,1-0 (6-1)
2014.05,1,Jd51e,Oseumi,1-0 (4-3),1,kimedashi,0,Jd50w,Tokkoriki,0-1 (4-3)
2014.05,1,Jd49e,Fujinotani,0-1 (2-5),0,yoritaoshi,1,Jd48w,Yamatonami,1-0 (2-5)
2014.05,1,Jd47e,Zendaisho,0-1 (3-4),0,hikkake,1,Jd46w,Urutora,1-0 (1-6)
2014.05,1,Jd45e,Daishoki,1-0 (4-3),1,sukuinage,0,Jd44w,Tsubakifuji,0-1 (3-4)
2014.05,1,Jd43w,Takasaito,1-0 (3-4),1,okuritsuriotoshi,0,Jd42w,Ichiki,0-1 (2-5)
2014.05,1,Jd41e,Hanakaze,0-1 (3-4),0,oshidashi,1,Jd40w,Daiyushi,1-0 (4-3)
2014.05,1,Jd39e,Kotoyamato,1-0 (4-3),1,oshidashi,0,Jd38w,Kyokuhikari,0-1 (2-5)
2014.05,1,Jd36e,Chiyooume,0-1 (2-5),0,kimedashi,1,Jd37e,Kasugaiwa,1-0 (4-3)
2014.05,1,Jd34e,Asaueno,0-1 (5-2),0,okuridashi,1,Jd34w,Hamamiryu,1-0 (5-2)
2014.05,1,Jd32e,Okunidake,0-1 (3-4),0,yorikiri,1,Jd32w,Ominato,1-0 (5-2)
2014.05,1,Jd30e,Ogiryu,0-1 (1-6),0,yorikiri,1,Jd30w,Gojinryu,1-0 (3-4)
2014.05,1,Jd28e,Kototaiko,0-1 (2-5),0,yorikiri,1,Jd27w,Hokkairyu,1-0 (6-1)
2014.05,1,Jd26e,Daitenyu,1-0 (3-4),1,yorikiri,0,Jd25w,Motokiyama,0-1 (3-4)
2014.05,1,Jd24e,Fujihara,0-1 (2-3-2),0,sukuinage,1,Jd23w,Minatoryu,1-0 (2-5)
2014.05,1,Jd22e,Dewadaiki,0-1 (4-3),0,kirikaeshi,1,Jd21w,Aragyoshi,1-0 (6-1)
2014.05,1,Jd19e,Ako,1-0 (3-4),1,shitatenage,0,Jd19w,Juban,0-1 (4-3)
2014.05,1,Jd17w,Daishomune,0-1 (3-4),0,yoritaoshi,1,Jd16w,Dewanojo,1-0 (5-2)
2014.05,1,Jd15e,Uno,1-0 (1-2-4),1,zubuneri,0,Jd15w,Kotokojima,0-1 (1-6)
2014.05,1,Jd12e,Sato,1-0 (5-2),1,uwatenage,0,Jd12w,Tochitensho,0-1 (2-5)
2014.05,1,Jd10e,Kirizakura,0-1 (3-4),0,hikiotoshi,1,Jd10w,Chikarayama,1-0 (4-3)
2014.05,1,Jd8e,Kaiho,1-0 (4-3),1,oshidashi,0,Jd8w,Higonoryu,0-1 (4-3)
2014.05,1,Jd6e,Asanoshima,0-1 (2-5),0,okuridashi,1,Jd6w,Kotozensho,1-0 (5-2)
2014.05,1,Jd4e,Takatenshu,1-0 (6-1),1,uwatenage,0,Jd4w,Shingaku,0-1 (3-4)
2014.05,1,Jd2e,Tochikasuga,1-0 (4-3),1,hikiotoshi,0,Jd2w,Nakazono,0-1 (3-4)
