basho,rank,rikishi,height,weight
1992.05,Y1e,Hokutoumi,181,150
1992.05,O1e,Konishiki,187,264
1992.05,O1w,Kirishima,187,127
1992.05,S1e,Tochinowaka,191,156
1992.05,S1w,Akebono,204,200
1992.05,K1e,Akinoshima,176,140
1992.05,K1w,Mitoizumi,195,183
1992.05,K2eHD,Kotonishiki,177,140
1992.05,K2wHD,Musashimaru,190,177
1992.05,M1e,Misugisato,185,153
1992.05,M1w,Tomoefuji,192,149
1992.05,M2e,Terao,185,115
1992.05,M2w,Takahanada,186,130
1992.05,M3e,Daishoyama,182,179
1992.05,M3w,Kotofuji,192,145
1992.05,M4e,Daishoho,188,144
1992.05,M4w,Kushimaumi,188,190
1992.05,M5e,Takatoriki,181,144
1992.05,M5w,Toyonoumi,190,196
1992.05,M6e,Kyokudozan,183,104
1992.05,M6w,Kirinishiki,188,180
1992.05,M7e,Kiraiho,188,153
1992.05,M7w,Wakahanada,180,126
1992.05,M8e,Mainoumi,171.5,97
1992.05,M8w,Takamisugi,179,149
1992.05,M9e,Kototsubaki,188,145
1992.05,M9w,Tatsuhikari,192,190
1992.05,M10e,Takanonami,196,152
1992.05,M10w,Kitakachidoki,184,146
1992.05,M11e,Wakashoyo,181,159
1992.05,M11w,Kasugafuji,180,143
1992.05,M12e,Wakanoyama,180,156
1992.05,M12w,Kotonowaka,192,163
1992.05,M13e,Tamakairiki,183,141
1992.05,M13w,Oginohana,189,146
1992.05,M14e,Tokitsunada,188,174
1992.05,M14w,Wakasegawa,189,145
1992.05,M15e,Tsunenoyama,182,117
1992.05,M15w,Sakahoko,182,121
1992.05,M16e,Ryogoku,185,178
