basho,rank,rikishi,height,weight
2004.05,Y1e,Asashoryu,185,140
2004.05,O1e,Chiyotaikai,181,155
2004.05,O1w,Kaio,185,175
2004.05,O2e,Musoyama,184,175
2004.05,O2w,Tochiazuma,181,151
2004.05,S1e,Wakanosato,185,150.2
2004.05,S1w,Kyokutenho,191,149
2004.05,K1e,Miyabiyama,187.5,179
2004.05,K1w,Kotomitsuki,181.5,153.8
2004.05,M1e,Tochinonada,186.5,163.9
2004.05,M1w,Hokutoriki,182.5,153
2004.05,M2e,Asasekiryu,184,137.4
2004.05,M2w,Kakizoe,177,139
2004.05,M3e,Shimotori,190,152
2004.05,M3w,Dejima,180,165
2004.05,M4e,Tokitsuumi,185,137.5
2004.05,M4w,Takamisakari,188.5,133.5
2004.05,M5e,Kotonowaka,191,176
2004.05,M5w,Tamanoshima,188,156
2004.05,M6e,Buyuzan,181,164
2004.05,M6w,Iwakiyama,185,175
2004.05,M7e,Kokkai,188,151
2004.05,M7w,Kyokushuzan,182.5,138.4
2004.05,M8e,Takekaze,172,142
2004.05,M8w,Tochisakae,183,150.4
2004.05,M9e,Kotoryu,182.5,140.2
2004.05,M9w,Tosanoumi,187,156
2004.05,M10e,Harunoyama,188,177
2004.05,M10w,Toki,190.5,172
2004.05,M11e,Aminishiki,184,126.5
2004.05,M11w,Hayateumi,185,118.8
2004.05,M12e,Kaiho,178,125
2004.05,M12w,Jumonji,186,155.5
2004.05,M13e,Takanonami,196,163.5
2004.05,M13w,Kinkaiyama,184,163
2004.05,M14e,Kasuganishiki,187,148.5
2004.05,M14w,Asanowaka,176,140
2004.05,M15e,Ushiomaru,176.5,166
2004.05,M15w,Futeno,181,161
2004.05,M16e,Hakuho,190.5,135
2004.05,M16w,Takanowaka,190,152
2004.05,M17e,Kobo,183,132
2004.05,J1e,Tamakasuga,182,152.8
2004.05,J1w,Toyozakura,182,139
2004.05,J2e,Kasugao,183,143.5
2004.05,J2w,Otsukasa,174.5,148.7
2004.05,J3e,Yotsukasa,177.5,151.5
2004.05,J3w,Wakatoba,176,140
2004.05,J4e,Kaido,177.5,150
2004.05,J4w,Oikari,176,135
2004.05,J5e,Chiyotenzan,183.5,138
2004.05,J5w,Kitazakura,190,177
2004.05,J6e,Takanotsuru,188,174.8
2004.05,J6w,Roho,194,137.5
2004.05,J7e,Ama,184,113
2004.05,J7w,Gojoro,191,154
2004.05,J8e,Tamarikido,184.5,138.5
2004.05,J8w,Wakanoyama,178,164
2004.05,J9e,Bushuyama,191,160.5
2004.05,J9w,Sumanofuji,177,145
2004.05,J10e,Kotooshu,203,131
2004.05,J10w,Tokitenku,185.5,127
2004.05,J11e,Hamanishiki,181,125
2004.05,J11w,Towanoyama,191.5,201
2004.05,J12e,Dewanofuji,184,128
2004.05,J12w,Hagiwara,185,140.5
2004.05,J13e,Daishodai,176,158
2004.05,J13w,Toyonoshima,171,121
2004.05,J14e,Tochifudo,191,168.5
2004.05,J14w,Wakakosho,185,175
2004.05,Ms1e,Kotokasuga,180,127
2004.05,Ms1w,Maikaze,179,129
2004.05,Ms2e,Juzan,180,163
2004.05,Ms2w,Nakao,172,165.5
2004.05,Ms3e,Kotonomine,176,127.5
2004.05,Ms3w,Daimanazuru,189,159.5
2004.05,Ms4e,Ishide,176,120
2004.05,Ms4w,Ichinotani,181.6,128
2004.05,Ms5e,Nadatsukasa,182,143.9
2004.05,Ms5w,Kotoshogiku,178.5,130
2004.05,Ms6e,Masutsuyoshi,180,171
2004.05,Ms6w,Katayama,179,128
2004.05,Ms7e,Yoshiazuma,196.5,158.5
2004.05,Ms7w,Kotokanyu,182,126.7
2004.05,Ms8e,Chiyohakuho,180,120
2004.05,Ms8w,Gokenzan,194,177
2004.05,Ms9e,Takamifuji,187,141
2004.05,Ms9w,Fujinoyama,186.5,177
2004.05,Ms10e,Kotokuni,185,142.5
2004.05,Ms10w,Yotsuguruma,184,141
2004.05,Ms11e,Sumiya,184,165
2004.05,Ms11w,Fukkoyama,174,130
2004.05,Ms12e,Suzukawa,186,129
2004.05,Ms12w,Kaishoryu,196,149.5
2004.05,Ms13e,Daishoma,182,133
2004.05,Ms13w,Hamanoshima,179,122
2004.05,Ms14e,Kaonishiki,178,133
2004.05,Ms14w,Asofuji,178,113.5
2004.05,Ms15e,Kaishozan,191.5,128
2004.05,Ms15w,Kitataiki,184,129
2004.05,Ms15TD,Nakano,185,150
2004.05,Ms16e,Oga,178,113
2004.05,Ms16w,Tamaasuka,184,131
2004.05,Ms17e,Hochiyama,188,149.5
2004.05,Ms17w,Raiko,188,156.1
2004.05,Ms18e,Furuichi,174,102
2004.05,Ms18w,Kimenryu,190,143
2004.05,Ms19e,Masatsukasa,182,117.9
2004.05,Ms19w,Tokinoyutaka,181.2,137.5
2004.05,Ms20e,Komanofuji,184,162.5
2004.05,Ms20w,Tochitenko,179,152.5
2004.05,Ms21e,Kyokunankai,180,116
2004.05,Ms21w,Ryuho,183,135
2004.05,Ms22e,Ryuo,176,137
2004.05,Ms22w,Tochinoyama,175,128.5
2004.05,Ms23e,Hakurozan,189,133.5
2004.05,Ms23w,Tochinohana,183.5,137.8
2004.05,Ms24e,Musashiryu,188.5,120
2004.05,Ms24w,Kanbayashi,176,132
2004.05,Ms25e,Tachigami,181,136
2004.05,Ms25w,Kyokutenzan,189,105
2004.05,Ms26e,Maenowaka,187,112
2004.05,Ms26w,Kirinowaka,176.5,113.5
2004.05,Ms27e,Senshuyama,178,135
2004.05,Ms27w,Tooyama,188.5,159.5
2004.05,Ms28e,Shironishiki,179,93
2004.05,Ms28w,Shimatora,184.5,125
2004.05,Ms29e,Minaminoshima,185,126
2004.05,Ms29w,Kitamura,176,115.2
2004.05,Ms30e,Tokinoboru,174.5,86.5
2004.05,Ms30w,Fujinokaze,180,173
2004.05,Ms31e,Asahibenten,180,162
2004.05,Ms31w,Hakuba,186,105
2004.05,Ms32e,Munakata,178.5,143.2
2004.05,Ms32w,Takakoyama,178,147.2
2004.05,Ms33e,Dewanosato,182,127
2004.05,Ms33w,Toshinyama,173,152.3
2004.05,Ms34e,Hokutojo,188,146.5
2004.05,Ms34w,Hananosato,180,111
2004.05,Ms35e,Koryu,186,134
2004.05,Ms35w,Wakagiyama,182.5,144.5
2004.05,Ms36e,Natsubori,192.5,137
2004.05,Ms36w,Wakayuki,173,138
2004.05,Ms37e,Fukuzono,181,110
2004.05,Ms37w,Daishochi,183.5,146
2004.05,Ms38e,Kotoiwakuni,188,158.4
2004.05,Ms38w,Shindo,181.5,172
2004.05,Ms39e,Terukaze,178.5,150
2004.05,Ms39w,Nishikikaze,181,143
2004.05,Ms40e,Futasegawa,181.5,151
2004.05,Ms40w,Yoshio,187,146.2
