basho,rank,rikishi,height,weight
2003.11,Y1e,Asashoryu,183.5,140.2
2003.11,Y1w,Musashimaru,192,231.5
2003.11,O1e,Chiyotaikai,181,155
2003.11,O1w,Tochiazuma,181,147.5
2003.11,O2e,Kaio,184.5,172
2003.11,O2w,Musoyama,184,171.5
2003.11,S1e,Wakanosato,185.5,153.3
2003.11,S1w,Kyokutenho,190.5,144.5
2003.11,K1e,Takamisakari,188.5,134.6
2003.11,K1w,Iwakiyama,185,173.5
2003.11,M1e,Tochinonada,188,161.4
2003.11,M1w,Kotomitsuki,182,146.7
2003.11,M2e,Toki,189.5,170.4
2003.11,M2w,Tosanoumi,185.5,160.7
2003.11,M3e,Aminishiki,185,121
2003.11,M3w,Tamanoshima,188,155
2003.11,M4e,Miyabiyama,187.5,178
2003.11,M4w,Asasekiryu,183,134.7
2003.11,M5e,Takanonami,196.5,165
2003.11,M5w,Kyokushuzan,181,144.4
2003.11,M6e,Kinkaiyama,184,156
2003.11,M6w,Tokitsuumi,184.5,134.3
2003.11,M7e,Hokutoriki,183,148.6
2003.11,M7w,Kotoryu,182,141.5
2003.11,M8e,Buyuzan,181,158.2
2003.11,M8w,Kakizoe,176,130.5
2003.11,M9e,Kasuganishiki,187.5,146.3
2003.11,M9w,Shimotori,188,152
2003.11,M10e,Jumonji,185.5,150
2003.11,M10w,Tochisakae,185,155.9
2003.11,M11e,Wakatoba,176,133
2003.11,M11w,Takekaze,170.5,140.3
2003.11,M12e,Kotonowaka,191,177.6
2003.11,M12w,Takanowaka,191,152
2003.11,M13e,Tamakasuga,183.5,152.5
2003.11,M13w,Otsukasa,175,143.7
2003.11,M14e,Toyozakura,182,135.4
2003.11,M14w,Dejima,182,159.5
2003.11,M15e,Tamarikido,184.5,138.3
2003.11,M15w,Yotsukasa,178,149.6
2003.11,J1e,Kaiho,177.5,123.7
2003.11,J1w,Gojoro,191,156.4
2003.11,J2e,Wakanoyama,178,160
2003.11,J2w,Kokkai,188,161.1
2003.11,J3e,Asanowaka,176.5,139.5
2003.11,J3w,Kobo,183,133.8
2003.11,J4e,Ushiomaru,176.5,169.6
2003.11,J4w,Hayateumi,185,118.8
2003.11,J5e,Kitazakura,189.5,168.5
2003.11,J5w,Harunoyama,188,173.5
2003.11,J6e,Chiyotenzan,184,138.5
2003.11,J6w,Kaido,177,146.5
2003.11,J7e,Futeno,181,156.5
2003.11,J7w,Kasugao,183.5,143.5
2003.11,J8e,Juzan,180.5,165
2003.11,J8w,Aogiyama,181.5,146
2003.11,J9e,Masutsuyoshi,178.5,166
2003.11,J9w,Takanotsuru,188,168.4
2003.11,J10e,Senshuyama,178.5,136.7
2003.11,J10w,Dewanofuji,184,127
2003.11,J11e,Tochinohana,185,146.9
2003.11,J11w,Oikari,176,132.5
2003.11,J12e,Nakao,173,169
2003.11,J12w,Bushuyama,191.5,155.3
2003.11,J13e,Towanoyama,192,198.5
2003.11,J13w,Oginishiki,186,135.5
2003.11,Ms1e,Ama,181.5,93.1
2003.11,Ms1w,Tokitenku,185,116.7
2003.11,Ms2e,Wakainami,180,127
2003.11,Ms2w,Kotoiwakuni,189,158.2
2003.11,Ms3e,Wakatenro,183,160
2003.11,Ms3w,Gokenzan,194,175
2003.11,Ms4e,Daishodai,175.5,157.9
2003.11,Ms4w,Asofuji,178,110
2003.11,Ms5e,Roho,193,131.5
2003.11,Ms5w,Sentoryu,175.5,138.4
2003.11,Ms6e,Tochifudo,190.5,160.5
2003.11,Ms6w,Hamanishiki,181.5,129.5
2003.11,Ms7e,Hamanoshima,179,126
2003.11,Ms7w,Sumanofuji,176,150
2003.11,Ms8e,Kotokasuga,181,129
2003.11,Ms8w,Raiko,188,152
2003.11,Ms9e,Hakuho,187,101.5
2003.11,Ms9w,Kotonomine,176,126.4
2003.11,Ms10e,Hokutojo,190,144.5
2003.11,Ms10w,Wakakosho,186,177.3
2003.11,Ms11e,Ryuho,184,132.5
2003.11,Ms11w,Kotokuni,186,145.8
2003.11,Ms12e,Tamanokuni,193,151.8
2003.11,Ms12w,Wakatoryu,177,146.5
2003.11,Ms13e,Yoshiazuma,198,159.5
2003.11,Ms13w,Nadatsukasa,183,137.6
2003.11,Ms14e,Shigezakura,182.5,128.5
2003.11,Ms14w,Asahibenten,181.5,157.8
2003.11,Ms15e,Ishide,176.5,118
2003.11,Ms15w,Ryuo,176,128
2003.11,Ms16e,Toyonokuni,181,135.6
2003.11,Ms16w,Daimanazuru,189.5,164
2003.11,Ms17e,Toyonoshima,170,108
2003.11,Ms17w,Kotokikutsugi,177.5,127.8
2003.11,Ms18e,Kimenryu,190,139.2
2003.11,Ms18w,Fujiryu,186,141
2003.11,Ms19e,Ashu,171,112
2003.11,Ms19w,Sumiya,184.5,162
2003.11,Ms20e,Kirinofuji,183.5,121.3
2003.11,Ms20w,Tooyama,188,163.5
2003.11,Ms21e,Fujinohana,185.5,181.3
2003.11,Ms21w,Kotooshu,202,130
2003.11,Ms22e,Kotokanyu,183,128.3
2003.11,Ms22w,Oga,178.5,119.8
2003.11,Ms23e,Shishio,179,121
2003.11,Ms23w,Kirinoumi,181,153.3
2003.11,Ms24e,Katayama,179,118.5
2003.11,Ms24w,Dairaido,178,143.5
2003.11,Ms25e,Hagiwara,185,136.2
2003.11,Ms25w,Fukuzono,178,114.5
2003.11,Ms26e,Futasegawa,181.5,141
2003.11,Ms26w,Daishochi,183,142
2003.11,Ms27e,Maikaze,178,135
2003.11,Ms27w,Kyokunankai,180,111.8
2003.11,Ms28e,Toshinyama,173,155
2003.11,Ms28w,Tochio,185,184.6
2003.11,Ms29e,Natsubori,192,143.5
2003.11,Ms29w,Hokutoiwa,178,162
2003.11,Ms30e,Kitamura,178,108.8
2003.11,Ms30w,Fujinokaze,180,166
