basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2015.03,1,Jk21e,Azumayama,0-1 (3-4),0,oshidashi,1,Jk20w,Ushiki,1-0 (4-3)
2015.03,1,Jk19e,Saito,0-1 (2-5),0,yorikiri,1,Jk18w,Kanamori,1-0 (6-1)
2015.03,1,Jk17e,Kotonawa,0-1 (5-2),0,yoritaoshi,1,Jk16w,Hishofuji,1-0 (7-0)
2015.03,1,Jk14e,Tochinoshima,1-0 (4-3),1,fusen,0,Jk13w,Hakubizan,0-1 (3-4)
2015.03,1,Jk11e,Kaikoki,1-0 (4-3),1,oshidashi,0,Jk11w,Kawamoto,0-1 (2-5)
2015.03,1,Jk9e,Ichiryu,1-0 (2-5),1,shitatenage,0,Jk9w,Ozaki,0-1 (3-4)
2015.03,1,Jk7e,Minei,1-0 (4-3),1,yorikiri,0,Jk7w,Horiuchi,0-1 (2-5)
2015.03,1,Jk5e,Teruju,1-0 (4-3),1,oshitaoshi,0,Jk5w,Momochizakura,0-1 (2-5)
2015.03,1,Jk3e,Moriurara,1-0 (4-3),1,tsukiotoshi,0,Jk3w,Suzuki,0-1 (3-4)
2015.03,1,Jk1w,Sekizuka,0-1 (3-4),0,yorikiri,1,Jd94w,Noborufuji,1-0 (4-3)
2015.03,1,Jd93w,Nakaishi,1-0 (3-4),1,tsukiotoshi,0,Jd92w,Higohikari,0-1 (3-4)
2015.03,1,Jd91e,Hakuyo,0-1 (2-5),0,yorikiri,1,Jd90w,Daiisshin,1-0 (4-3)
2015.03,1,Jd89e,Hamatensei,0-1 (2-5),0,hatakikomi,1,Jd87w,Hokutoryu,1-0 (3-4)
2015.03,1,Jd86e,Miyakojima,0-1 (2-5),0,oshidashi,1,Jd85w,Hanahoshi,1-0 (4-3)
2015.03,1,Jd84e,Kisenosho,0-1 (5-2),0,oshidashi,1,Jd83w,Yoshimura,1-0 (5-2)
2015.03,1,Jd81e,Ichiki,0-1 (4-3),0,oshidashi,1,Jd81w,Iida,1-0 (5-2)
2015.03,1,Jd79e,Sadanogo,0-1 (3-4),0,yoritaoshi,1,Jd79w,Itakozakura,1-0 (3-4)
2015.03,1,Jd77e,Kainowaka,1-0 (4-3),1,hikiotoshi,0,Jd77w,Takataisho,0-1 (5-2)
2015.03,1,Jd75e,Yamana,0-1 (3-4),0,kakenage,1,Jd75w,Tamashinriki,1-0 (2-5)
2015.03,1,Jd73e,Yasui,0-1 (4-3),0,oshidashi,1,Jd74e,Oseumi,1-0 (7-0)
2015.03,1,Jd71e,Kotouruga,0-1 (3-4),0,oshidashi,1,Jd72e,Takaseiryu,1-0 (4-3)
2015.03,1,Jd69e,Shimada,1-0 (5-2),1,oshidashi,0,Jd69w,Wakatozakura,0-1 (3-4)
2015.03,1,Jd67e,Azumahikari,0-1 (2-5),0,yorikiri,1,Jd67w,Shinyashiki,1-0 (2-5)
2015.03,1,Jd65e,Hokutosho,1-0 (5-2),1,yorikiri,0,Jd65w,Ryubu,0-1 (1-6)
2015.03,1,Jd63e,Kasugasato,0-1 (4-3),0,yoritaoshi,1,Jd63w,Komatsu,1-0 (3-4)
2015.03,1,Jd61e,Tomiyama,0-1 (3-4),0,yorikiri,1,Jd61w,Echizenyama,1-0 (3-4)
2015.03,1,Jd59e,Takakurayama,1-0 (3-4),1,hikiotoshi,0,Jd59w,Nakatani,0-1 (2-5)
2015.03,1,Jd57e,Seito,1-0 (4-3),1,yorikiri,0,Jd57w,Otaki,0-1 (2-5)
2015.03,1,Jd55e,Yoshinofuji,0-1 (4-3),0,okuridashi,1,Jd55w,Ohata,1-0 (6-1)
2015.03,1,Jd52e,Buken,0-1 (2-5),0,yorikiri,1,Jd53e,Tanikawayama,1-0 (2-5)
2015.03,1,Jd50e,Mihamaumi,0-1 (3-4),0,hatakikomi,1,Jd50w,Hanakaze,1-0 (4-3)
2015.03,1,Jd48e,Tagonofuji,1-0 (6-1),1,kotenage,0,Jd48w,Kokuryunami,0-1 (4-3)
2015.03,1,Jd46e,Yuma,1-0 (4-3),1,okurinage,0,Jd45w,Byakkomaru,0-1 (2-5)
2015.03,1,Jd44e,Kenho,0-1 (5-2),0,shitatenage,1,Jd43w,Kitadaichi,1-0 (3-4)
2015.03,1,Jd41e,Ota,1-0 (5-2),1,hikiotoshi,0,Jd42e,Okinoiwa,0-1 (5-2)
2015.03,1,Jd40e,Motokiyama,0-1 (4-3),0,shitatenage,1,Jd39w,Ryuki,1-0 (3-4)
2015.03,1,Jd38e,Hokuto,1-0 (3-4),1,oshidashi,0,Jd37w,Shohoryu,0-1 (5-2)
2015.03,1,Jd35e,Inanofuji,0-1 (3-4),0,oshidashi,1,Jd35w,Daishojo,1-0 (5-2)
2015.03,1,Jd33e,Kotokojima,1-0 (3-4),1,yoritaoshi,0,Jd33w,Tsunekawa,0-1 (4-3)
2015.03,1,Jd31e,Hayate,0-1 (2-5),0,oshidashi,1,Jd31w,Nakano,1-0 (2-5)
2015.03,1,Jd28e,Fujihisashi,0-1 (4-2-1),0,tsukiotoshi,1,Jd29e,Kitanomine,1-0 (5-2)
2015.03,1,Jd26e,Takumi,1-0 (6-1),1,okuridashi,0,Jd26w,Kotomanabe,0-1 (2-5)
2015.03,1,Jd24e,Asakanai,0-1 (2-5),0,yoritaoshi,1,Jd24w,Okunidake,1-0 (3-4)
2015.03,1,Jd22e,Zendaisho,0-1 (3-4),0,tsukidashi,1,Jd22w,Kototora,1-0 (5-2)
2015.03,1,Jd20e,Tsurugikaze,0-1 (4-3),0,yoritaoshi,1,Jd19w,Daishomune,1-0 (5-2)
