basho,rank,rikishi,height,weight
2010.07,Y1e,Hakuho,192,153.8
2010.07,O1e,Baruto,197.5,186.8
2010.07,O1w,Harumafuji,185,129.1
2010.07,O2e,Kotooshu,203,150.1
2010.07,O2w,Kotomitsuki,182,156
2010.07,O3w,Kaio,184.5,173
2010.07,S1e,Kisenosato,188.5,167.1
2010.07,S1w,Kotoshogiku,180,172.4
2010.07,K1e,Hakuba,186,126.2
2010.07,K1w,Tochinoshin,191.5,159
2010.07,M1e,Tochiozan,188,150.6
2010.07,M1w,Asasekiryu,184.5,149
2010.07,M2e,Aran,187,154.4
2010.07,M2w,Aminishiki,185,146.6
2010.07,M3e,Kyokutenho,191,159
2010.07,M3w,Tokitenku,186,150
2010.07,M4e,Goeido,183,149
2010.07,M4w,Kitataiki,184.5,143.8
2010.07,M5e,Toyonoshima,171,148.8
2010.07,M5w,Miyabiyama,186,182.2
2010.07,M6e,Kakuryu,186,139.5
2010.07,M6w,Toyohibiki,184,169.5
2010.07,M7e,Wakanosato,183.5,156.6
2010.07,M7w,Tokusegawa,190,154.4
2010.07,M8e,Wakakoyu,178.5,166.3
2010.07,M8w,Yoshikaze,178,139
2010.07,M9e,Shimotori,188,140.2
2010.07,M9w,Kakizoe,176.5,138.6
2010.07,M10e,Mokonami,186.5,152
2010.07,M10w,Tosayutaka,179,141.5
2010.07,M11e,Takekaze,171.5,142.3
2010.07,M11w,Takamisakari,188,142.1
2010.07,M12e,Gagamaru,185,198.8
2010.07,M12w,Kokkai,189,148.7
2010.07,M13e,Homasho,185,149.6
2010.07,M13w,Kimurayama,181.5,173
2010.07,M14e,Tamawashi,190,157.2
2010.07,M14w,Okinoumi,190,134.5
2010.07,M15e,Bushuyama,191,172.4
2010.07,M15w,Hokutoriki,182,150.9
2010.07,M16e,Tamaasuka,185,151.4
2010.07,M16w,Shotenro,189,156
2010.07,J1e,Kotokasuga,182,148.3
2010.07,J1w,Sagatsukasa,166,128.8
2010.07,J2e,Iwakiyama,183.5,171.5
2010.07,J2w,Daido,187,163
2010.07,J3e,Sokokurai,185,125.4
2010.07,J3w,Masatsukasa,183,147.8
2010.07,J4e,Koryu,186,152
2010.07,J4w,Kiyoseumi,182.5,184.9
2010.07,J5e,Tamanoshima,187,164.5
2010.07,J5w,Kasugao,183,146.5
2010.07,J6e,Tochinonada,186.5,161.6
2010.07,J6w,Chiyohakuho,181,137.6
2010.07,J7e,Sakaizawa,188,153.1
2010.07,J7w,Tosanoumi,186,151.1
2010.07,J8e,Matsutani,177,128.8
2010.07,J8w,Tokushinho,191,190.7
2010.07,J9e,Hoshikaze,180.4,119
2010.07,J9w,Asofuji,180,124.9
2010.07,J10e,Yamamotoyama,191,264.5
2010.07,J10w,Kasuganishiki,186.5,152.6
2010.07,J11e,Toyozakura,182,134.7
2010.07,J11w,Hochiyama,188.5,147.3
2010.07,J12e,Kaisei,193.5,169.3
2010.07,J12w,Kyokunankai,180,137.7
2010.07,J13e,Masuraumi,172.5,139.5
2010.07,J13w,Wakatenro,184,165.5
2010.07,J14e,Kanbayashi,177.5,133.7
2010.07,J14w,Sadanoumi,182,120
2010.07,Ms1e,Sadanofuji,189,169.4
2010.07,Ms1w,Tsurugidake,181,161.8
2010.07,Ms2e,Futeno,180.5,151.5
2010.07,Ms2w,Nakanokuni,185,162
2010.07,Ms3e,Takanoyama,187,101
2010.07,Ms3w,Maeta,180,213.2
2010.07,Ms4e,Shironoryu,179,115.2
2010.07,Ms4w,Tochinowaka,195,170.3
2010.07,Ms5e,Satsumahibiki,165.5,121.8
2010.07,Ms5w,Takarafuji,184,157
2010.07,Ms6e,Takayasu,185,131.5
2010.07,Ms6w,Yoshiazuma,198,170.3
2010.07,Ms7e,Fukao,183,174.8
2010.07,Ms7w,Fujiazuma,180,175.2
2010.07,Ms8e,Amuru,191.5,121.7
2010.07,Ms8w,Towanoyama,190.5,178.7
2010.07,Ms9e,Masunoyama,179,171
2010.07,Ms9w,Tochihiryu,177,141.3
2010.07,Ms10e,Daitensho,184,134.3
2010.07,Ms10w,Kaiho,176,121.8
2010.07,Ms11e,Oniarashi,185,128
2010.07,Ms11w,Ryuho,183,146.9
2010.07,Ms12e,Jumonji,184,157.8
2010.07,Ms12w,Kotoyutaka,183.5,147.7
2010.07,Ms13e,Kitaharima,182,116.6
2010.07,Ms13w,Kyokushuho,191,126.3
2010.07,Ms14e,Kirinowaka,177.5,126.9
2010.07,Ms14w,Sotairyu,178,116.9
2010.07,Ms15e,Takunishiki,184.5,181.8
2010.07,Ms15w,Aoiyama,190,157.6
2010.07,Ms16e,Nionoumi,173.5,139.3
2010.07,Ms16w,Hakiai,174,130.6
2010.07,Ms17e,Aoki,181,158
2010.07,Ms17w,Hoshihikari,182.5,112.9
2010.07,Ms18e,Shirononami,173.4,131
2010.07,Ms18w,Terashita,188,130.5
2010.07,Ms19e,Kaonishiki,179,155.1
2010.07,Ms19w,Arawashi,185.5,119.8
2010.07,Ms20e,Rikiryu,189,155.9
2010.07,Ms20w,Chiyonokuni,182,125.7
2010.07,Ms21e,Mochimaru,188.5,152.6
2010.07,Ms21w,Tokitsukasa,178,147.8
2010.07,Ms22e,Takateru,173,129.8
2010.07,Ms22w,Ikioi,191,131.3
2010.07,Ms23e,Chokozan,175,118.2
2010.07,Ms23w,Toyonokuni,180.5,148.5
2010.07,Ms24e,Homarefuji,179,149.2
2010.07,Ms24w,Ryuden,190.5,133.3
2010.07,Ms25e,Sakaguchi,185,145.7
2010.07,Ms25w,Ryuo,175.6,141.7
2010.07,Ms26e,Azumaryu,191,133.6
2010.07,Ms26w,Daishoumi,177.5,146.2
2010.07,Ms27e,Fukunohana,189,132.9
2010.07,Ms27w,Kasugakuni,182.5,160
2010.07,Ms28e,Nakano,185.5,156.8
2010.07,Ms28w,Wakamifuji,176.5,193.6
2010.07,Ms29e,Minami,182.6,185
2010.07,Ms29w,Taiga,183,125.1
2010.07,Ms30e,Matsumidori,187.5,143.3
2010.07,Ms30w,Satoyama,176.5,118.5
2010.07,Ms31e,Yotsuguruma,184,148.6
2010.07,Ms31w,Hamanishiki,179.5,127.9
2010.07,Ms32e,Yanagawa,178,184
2010.07,Ms32w,Higonojo,178,128.4
2010.07,Ms33e,Tamadaiki,180.5,129.6
2010.07,Ms33w,Kagamio,180,118.9
2010.07,Ms34e,Daishoyama,175.5,158
2010.07,Ms34w,Hidenofuji,181,115.7
2010.07,Ms35e,Dairaido,177,157.7
2010.07,Ms35w,Surugatsukasa,183,162
2010.07,Ms36e,Suzaku,181,93.8
2010.07,Ms36w,Bungonishiki,182,148.4
2010.07,Ms37e,Chiyoarashi,173,126.5
2010.07,Ms37w,Tochitsubasa,167,99.8
2010.07,Ms38e,Shoketsu,184,161
2010.07,Ms38w,Kotokuni,186,151.4
2010.07,Ms39e,Musashiumi,183,145.3
2010.07,Ms39w,Aozora,180,124.8
2010.07,Ms40e,Hishofuji,192,193.8
2010.07,Ms40w,Kamei,194,143
2010.07,Ms41e,Gorikiyama,180,126.5
2010.07,Ms41w,Tamao,188,130
2010.07,Ms42e,Tokachiumi,189.5,137.4
