basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2007.03,1,Jk35e,Ishii,1-0 (3-4),1,yoritaoshi,0,Jk35w,Sugishita,0-1 (0-7)
2007.03,1,Jk34e,Hatodanriki,0-1 (4-3),0,yorikiri,1,Jk34w,Saio,1-0 (3-4)
2007.03,1,Jk32e,Yamamotoyama,1-0 (6-1),1,oshidashi,0,Jk32w,Ri,0-1 (5-2)
2007.03,1,Jk29e,Dewanofuji,1-0 (4-3),1,yorikiri,0,Jk26w,Kanai,0-1 (2-5)
2007.03,1,Jk24e,Fukunokuni,0-1 (4-3),0,oshidashi,1,Jk25e,Shobimaru,1-0 (3-4)
2007.03,1,Jk22w,Iwanaga,0-1 (1-6),0,yorikiri,1,Jk21w,Koseki,1-0 (4-3)
2007.03,1,Jk20e,Otokoyama,1-0 (3-4),1,shitatenage,0,Jk19w,Kotoyamaguchi,0-1 (3-4)
2007.03,1,Jk18e,Daikosei,0-1 (2-5),0,yorikiri,1,Jk17w,Echizenyama,1-0 (5-2)
2007.03,1,Jk15e,Matsuminenoyama,1-0 (4-3),1,shitatedashinage,0,Jk16e,Wakahizen,0-1 (3-4)
2007.03,1,Jk14e,Terasawa,0-1 (4-3),0,tsukiotoshi,1,Jk13w,Hata,1-0 (3-4)
2007.03,1,Jk12e,Sakurai,0-1 (5-2),0,hatakikomi,1,Jk11w,Kotofubuki,1-0 (5-2)
2007.03,1,Jk10e,Wakanofuji,1-0 (3-4),1,yorikiri,0,Jk9w,Fukaya,0-1 (2-5)
2007.03,1,Jk7e,Hamaazuma,1-0 (5-2),1,yorikiri,0,Jk8e,Takemoto,0-1 (2-5)
2007.03,1,Jk6e,Nara,1-0 (3-4),1,hatakikomi,0,Jk5w,Tenkaizan,0-1 (2-5)
2007.03,1,Jk4e,Maenohana,1-0 (4-3),1,oshidashi,0,Jk3w,Hayakaze,0-1 (3-4)
