basho,rank,rikishi,height,weight
1998.11,Y1e,Takanohana,185,154
1998.11,Y1w,Wakanohana,181,131
1998.11,Y2e,Akebono,204,227
1998.11,O1e,Musashimaru,191,215
1998.11,O1w,Takanonami,197,175
1998.11,S1e,Chiyotaikai,181,160
1998.11,S1w,Takatoriki,181,146
1998.11,K1e,Musoyama,186,169
1998.11,K1w,Dejima,179,161
1998.11,K2w,Kotonowaka,191,175
1998.11,M1e,Tochiazuma,180,149
1998.11,M1w,Kaio,184,155
1998.11,M2e,Higonoumi,183,147
1998.11,M2w,Kaiho,177,122
1998.11,M3e,Tochinowaka,190,162
1998.11,M3w,Ganyu,184,172
1998.11,M4e,Toki,188,161
1998.11,M4w,Tamakasuga,183,153
1998.11,M5e,Hamanoshima,179,123
1998.11,M5w,Akinoshima,175,153
1998.11,M6e,Wakanosato,185,158
1998.11,M6w,Tochinonada,188,170
1998.11,M7e,Aogiyama,181,149
1998.11,M7w,Shikishima,183,185
1998.11,M8e,Wakanojo,193,154
1998.11,M8w,Oginishiki,184,141
1998.11,M9e,Tosanoumi,187,158
1998.11,M9w,Minatofuji,187,168
1998.11,M10e,Asahiyutaka,190,132
1998.11,M10w,Asanosho,185,143
1998.11,M11e,Kotoryu,185,144
1998.11,M11w,Terao,186,115
1998.11,M12e,Kyokushuzan,182,133
1998.11,M12w,Kotonishiki,177,136
1998.11,M13e,Tokitsuumi,185,128
1998.11,M13w,Gojoro,190,147
1998.11,M14e,Akinoshu,179,117
1998.11,M14w,Mitoizumi,193,175
1998.11,M15e,Asanowaka,176,140
1998.11,M15w,Oikari,177,131
