basho,rank,rikishi,height,weight
2007.09,Y1e,Asashoryu,184,148
2007.09,Y1w,Hakuho,192,152.9
2007.09,O1e,Chiyotaikai,181,158.5
2007.09,O1w,Kotooshu,203,145.5
2007.09,O2e,Kaio,184.5,172.7
2007.09,O2w,Kotomitsuki,182,154
2007.09,S1e,Aminishiki,185,136
2007.09,S1w,Asasekiryu,184.5,136
2007.09,K1e,Kisenosato,186,160
2007.09,K1w,Ama,186,124
2007.09,M1e,Tokitenku,187,148
2007.09,M1w,Homasho,187,146
2007.09,M2e,Tochinonada,187,163
2007.09,M2w,Kakuryu,187,132.4
2007.09,M3e,Hokutoriki,182.5,148
2007.09,M3w,Kotoshogiku,180,150.5
2007.09,M4e,Dejima,180,156.5
2007.09,M4w,Wakanosato,184,153.8
2007.09,M5e,Toyonoshima,170,135.4
2007.09,M5w,Miyabiyama,188,181.5
2007.09,M6e,Toyohibiki,183.5,172
2007.09,M6w,Kaiho,177,121
2007.09,M7e,Tamanoshima,187.5,156.8
2007.09,M7w,Tokitsuumi,184,132.7
2007.09,M8e,Takekaze,171,138.5
2007.09,M8w,Tosanoumi,186,157.3
2007.09,M9e,Roho,195,153
2007.09,M9w,Takamisakari,188,135.8
2007.09,M10e,Iwakiyama,184,172.9
2007.09,M10w,Kasugao,184,150
2007.09,M11e,Tamakasuga,182,154.5
2007.09,M11w,Futeno,180.5,152.2
2007.09,M12e,Kokkai,189,153
2007.09,M12w,Kyokutenho,192,155
2007.09,M13e,Ryuo,176.5,146.5
2007.09,M13w,Tochiozan,187,143.4
2007.09,M14e,Kitazakura,189,169
2007.09,M14w,Goeido,182,134.2
2007.09,M15e,Hakurozan,189,137
2007.09,M15w,Yoshikaze,176.5,126.5
2007.09,M16e,Kasuganishiki,188,150.5
2007.09,M16w,Kakizoe,178,138
2007.09,J1e,Hochiyama,189,140
2007.09,J1w,Wakanoho,195,152
2007.09,J2e,Otsukasa,175,145.5
2007.09,J2w,Wakakirin,185.5,125.2
2007.09,J3e,Toyozakura,183,136
2007.09,J3w,Hakuba,186.5,118.4
2007.09,J4e,Ushiomaru,176,166.1
2007.09,J4w,Tochinohana,184.5,137.6
2007.09,J5e,Shunketsu,176,121.6
2007.09,J5w,Satoyama,177,118.7
2007.09,J6e,Koryu,186,149
2007.09,J6w,Shirononami,173,130.9
2007.09,J7e,Mokonami,187,142.5
2007.09,J7w,Masatsukasa,183,133.9
2007.09,J8e,Chiyohakuho,180.5,127.5
2007.09,J8w,Daimanazuru,189.5,170
2007.09,J9e,Shimootori,188,146
2007.09,J9w,Baruto,197,174
2007.09,J10e,Kotokasuga,182,135.5
2007.09,J10w,Kitataiki,184,138
2007.09,J11e,Hoshihikari,182,106.2
2007.09,J11w,Sakaizawa,188,161.5
2007.09,J12e,Tamarikido,184.5,136.2
2007.09,J12w,Kyokunankai,180,137
2007.09,J13e,Katayama,179,141.5
2007.09,J13w,Jumonji,185,159
2007.09,J14e,Asofuji,179,123.2
2007.09,J14w,Ryuho,183.5,148
2007.09,Ms1e,Ichihara,180,166.2
2007.09,Ms1w,Kobo,182,135.8
2007.09,Ms2e,Tochisakae,184,154.3
2007.09,Ms2w,Takanowaka,190,150.1
2007.09,Ms3e,Isobe,166.5,120
2007.09,Ms3w,Yoshiazuma,196,161.3
2007.09,Ms4e,Kimurayama,180,149.6
2007.09,Ms4w,Hokutokuni,178,141
2007.09,Ms5e,Sokokurai,186,114.5
2007.09,Ms5w,Takekabuto,181,163.5
2007.09,Ms6e,Tochinoshin,191,142.2
2007.09,Ms6w,Tokusegawa,190,127.9
2007.09,Ms7e,Wakatenro,183.5,155
2007.09,Ms7w,Kirinowaka,177.5,115
2007.09,Ms8e,Shotenro,188,138.5
2007.09,Ms8w,Tamaasuka,184,141.9
2007.09,Ms9e,Towanoyama,192,185
2007.09,Ms9w,Kagaya,168,99.5
2007.09,Ms10e,Nakanishi,187.5,151
2007.09,Ms10w,Yanagawa,178.5,183.5
2007.09,Ms11e,Shimoda,173.5,120.5
2007.09,Ms11w,Mori,177,144
2007.09,Ms12e,Asahimaru,178,196
2007.09,Ms12w,Bushuyama,189.4,161.8
2007.09,Ms13e,Kanbayashi,178,134.3
2007.09,Ms13w,Daitensho,184,129
2007.09,Ms14e,Matsutani,177,121.9
2007.09,Ms14w,Takakoyama,178,151.5
2007.09,Ms15e,Yakigaya,179.5,155.5
2007.09,Ms15w,Takunishiki,185,188.5
2007.09,Ms16e,Ryugi,191,132.7
2007.09,Ms16w,Nakano,185.5,154
2007.09,Ms17e,Daishoyama,176,152.3
2007.09,Ms17w,Rikiryu,190,153.6
2007.09,Ms18e,Dairaido,177,151
2007.09,Ms18w,Kihonoumi,181.5,134
2007.09,Ms19e,Daiyubu,189,119.6
2007.09,Ms19w,Kimenryu,189,135.6
2007.09,Ms20e,Yotsuguruma,184,138.5
2007.09,Ms20w,Nionoumi,172,132
2007.09,Ms21e,Hoshikaze,180.5,120.4
2007.09,Ms21w,Dewaotori,186,163.6
2007.09,Ms22e,Daishoyu,174.5,150.5
2007.09,Ms22w,Nakanokuni,184.5,149.3
2007.09,Ms23e,Tenichi,175,134
2007.09,Ms23w,Hokutojo,189.5,153.6
2007.09,Ms24e,Sadanofuji,188,157.3
2007.09,Ms24w,Sotairyu,179,110.1
2007.09,Ms25e,Yamasaki,182,141.5
2007.09,Ms25w,Kaonishiki,179,140.5
2007.09,Ms26e,Sensho,180,127.8
2007.09,Ms26w,Buyuzan,181,155.5
2007.09,Ms27e,Kirinoumi,181.5,163
2007.09,Ms27w,Shironoryu,178.5,102.6
2007.09,Ms28e,Kakuo,181.5,140
2007.09,Ms28w,Minaminoshima,185,127.7
2007.09,Ms29e,Tokitairyu,189,116.5
2007.09,Ms29w,Sotenzan,183.5,148.5
2007.09,Ms30e,Kazafuzan,184,158.3
2007.09,Ms30w,Hokutoiwa,177,177.3
2007.09,Ms31e,Shibuya,181,180
2007.09,Ms31w,Satsukiumi,180.5,101.7
2007.09,Ms32e,Tamamitsukuni,193.5,145
2007.09,Ms32w,Tamawashi,189,144.6
2007.09,Ms33e,Raiko,188,158.6
2007.09,Ms33w,Omiryu,176,106.6
2007.09,Ms34e,Shishio,179,118.8
2007.09,Ms34w,Daishoma,183,132.5
2007.09,Ms35e,Furuichi,174.5,98.5
2007.09,Ms35w,Kakureizan,180,129.8
2007.09,Ms36e,Keno,190,158.5
2007.09,Ms36w,Surugatsukasa,183,153.5
2007.09,Ms37e,Ikioi,192.5,131.3
2007.09,Ms37w,Kyokutenzan,189,101.8
2007.09,Ms38e,Mochimaru,188.5,152.5
2007.09,Ms38w,Tochinoyama,175,133
2007.09,Ms39e,Fukunaga,168.5,112.4
2007.09,Ms39w,Hayasegawa,178,142.6
2007.09,Ms40e,Wakakasuga,192,145.5
2007.09,Ms40w,Kotokuni,186.5,153.5
2007.09,Ms41e,Daionami,179,114
2007.09,Ms41w,Tachigami,181.5,137
2007.09,Ms42e,Hikarikaze,181,130.7
2007.09,Ms42w,Tokifutatsu,180.5,135.5
2007.09,Ms43e,Tamao,188.5,127
2007.09,Ms43w,Tatsuyutaka,184,146.5
2007.09,Ms44e,Kotoyutaka,184,132
