basho,rank,rikishi,height,weight
1995.11,Y1e,Takanohana,185,147
1995.11,Y1w,Akebono,203,224
1995.11,O1e,Musashimaru,190,198
1995.11,O1w,Wakanohana,180,133
1995.11,O2e,Takanonami,197,165
1995.11,S1e,Kaio,185,163
1995.11,S1w,Musoyama,184,163
1995.11,S2w,Kotonishiki,177,144
1995.11,K1e,Kotoinazuma,181,137
1995.11,K1w,Takatoriki,180,145
1995.11,M1e,Kenko,191,140
1995.11,M1w,Tosanoumi,185,131
1995.11,M2e,Tochinowaka,189,160
1995.11,M2w,Mitoizumi,194,192
1995.11,M3e,Terao,186,114
1995.11,M3w,Kotonowaka,190,170
1995.11,M4e,Daishi,181,171
1995.11,M4w,Wakashoyo,180,169
1995.11,M5e,Naminohana,179,135
1995.11,M5w,Minatofuji,186,161
1995.11,M6e,Misugisato,185,159
1995.11,M6w,Mainoumi,170,98
1995.11,M7e,Kyokudozan,182,105
1995.11,M7w,Akinoshima,174,154
1995.11,M8e,Asahiyutaka,191,143
1995.11,M8w,Higonoumi,183,143
1995.11,M9e,Kotobeppu,178,193
1995.11,M9w,Asanowaka,175,149
1995.11,M10e,Kitakachidoki,183,145
1995.11,M10w,Konishiki,183,273
1995.11,M11e,Tomonohana,175,114
1995.11,M11w,Hamanoshima,179,131
1995.11,M12e,Asanosho,184,142
1995.11,M12w,Kasugafuji,177,137
1995.11,M13e,Oginishiki,184,140
1995.11,M13w,Kiraiho,189,159
1995.11,M14e,Kirishima,186,124
1995.11,M14w,Daishoho,187,144
1995.11,M15e,Oginohana,187,137
1995.11,M15w,Aogiyama,180,149
