basho,rank,rikishi,height,weight
2009.11,Y1e,Asashoryu,184,148
2009.11,Y1w,Hakuho,191.5,152.2
2009.11,O1e,Kotooshu,203,154.9
2009.11,O1w,Kotomitsuki,182,156
2009.11,O2e,Harumafuji,185,126
2009.11,O2w,Kaio,184,171.3
2009.11,O3e,Chiyotaikai,181,154.1
2009.11,S1e,Baruto,198,177.9
2009.11,S1w,Kakuryu,187,136.6
2009.11,K1e,Kisenosato,188,171.2
2009.11,K1w,Goeido,182,148.5
2009.11,M1e,Takekaze,171,142
2009.11,M1w,Aminishiki,185,143.6
2009.11,M2e,Kotoshogiku,180,162.8
2009.11,M2w,Tokitenku,186,142.8
2009.11,M3e,Tochiozan,189.5,147
2009.11,M3w,Bushuyama,191,170.3
2009.11,M4e,Hokutoriki,182,150.8
2009.11,M4w,Iwakiyama,184,177
2009.11,M5e,Toyonoshima,170.5,143.2
2009.11,M5w,Kakizoe,177,137.8
2009.11,M6e,Wakanosato,185,163.3
2009.11,M6w,Kyokutenho,191.5,158.2
2009.11,M7e,Tamanoshima,187,164.1
2009.11,M7w,Homasho,187,150.4
2009.11,M8e,Aran,187,144
2009.11,M8w,Tochinoshin,191.5,153.7
2009.11,M9e,Yoshikaze,178,134.8
2009.11,M9w,Miyabiyama,187,183
2009.11,M10e,Asasekiryu,185,140.5
2009.11,M10w,Kokkai,189.5,153.9
2009.11,M11e,Tamawashi,190,155.4
2009.11,M11w,Takamisakari,187.5,141.7
2009.11,M12e,Shotenro,189,147
2009.11,M12w,Toyohibiki,185,168
2009.11,M13e,Tosayutaka,178.5,139.3
2009.11,M13w,Mokonami,186.5,146.9
2009.11,M14e,Kasugao,184,149.2
2009.11,M14w,Kimurayama,182,164
2009.11,M15e,Yamamotoyama,190,251.5
2009.11,M15w,Shimotori,188,142
2009.11,M16e,Tamaasuka,185,147.9
2009.11,J1e,Masatsukasa,183,134
2009.11,J1w,Hakuba,186.5,119.8
2009.11,J2e,Tochinonada,187.5,164.2
2009.11,J2w,Futeno,180.5,157.2
2009.11,J3e,Asofuji,180.2,126.1
2009.11,J3w,Toyozakura,182.5,134.1
2009.11,J4e,Kaiho,177,122
2009.11,J4w,Sagatsukasa,166,125.3
2009.11,J5e,Kitataiki,185,142.4
2009.11,J5w,Okinoumi,190,134.5
2009.11,J6e,Koryu,185.5,152
2009.11,J6w,Kotokasuga,182.5,150.2
2009.11,J7e,Kyokunankai,180,133.6
2009.11,J7w,Sakaizawa,188,158.8
2009.11,J8e,Jumonji,184,159.8
2009.11,J8w,Tokusegawa,190.2,148.2
2009.11,J9e,Wakatenro,184,160.4
2009.11,J9w,Wakakoyu,179,161
2009.11,J10e,Kirinowaka,177,123
2009.11,J10w,Daishoumi,177.5,148.9
2009.11,J11e,Tosanoumi,186,154.2
2009.11,J11w,Kiyoseumi,183,179.9
2009.11,J12e,Chiyohakuho,181.5,135
2009.11,J12w,Shirononami,173.5,128.1
2009.11,J13e,Kasuganishiki,188,151.5
2009.11,J13w,Hoshikaze,180.4,119
2009.11,J14e,Gagamaru,185,182.9
2009.11,J14w,Kotoyutaka,183.5,146.2
2009.11,Ms1e,Sokokurai,185,125.1
2009.11,Ms1w,Miyamoto,187,138
2009.11,Ms2e,Surugatsukasa,184,159.7
2009.11,Ms2w,Tokushinho,192,214.8
2009.11,Ms3e,Sotairyu,179,114.2
2009.11,Ms3w,Ryuho,183,144.1
2009.11,Ms4e,Hochiyama,188,137.3
2009.11,Ms4w,Nakanokuni,185,155.5
2009.11,Ms5e,Nakanishi,188,156.9
2009.11,Ms5w,Matsutani,179,129.4
2009.11,Ms6e,Kitazakura,189.3,166.2
2009.11,Ms6w,Kaisei,193.5,153.4
2009.11,Ms7e,Kanbayashi,177.5,135.5
2009.11,Ms7w,Hoshihikari,182.5,112.9
