basho,rank,rikishi,height,weight
1994.01,Y1e,Akebono,204,215
1994.01,O1e,Wakanohana,179,117
1994.01,O1w,Takanohana,185,142
1994.01,S1e,Musashimaru,191,183
1994.01,S1w,Takanonami,195,157
1994.01,S2eHD,Kotonishiki,176,131
1994.01,S2wHD,Konishiki,185,258
1994.01,K1e,Tomonohana,173,113
1994.01,K1w,Wakashoyo,182,163
1994.01,M1e,Kotonowaka,192,165
1994.01,M1w,Tochinowaka,191,156
1994.01,M2e,Akinoshima,174,144
1994.01,M2w,Kotobeppu,178,170
1994.01,M3e,Daizen,188,144
1994.01,M3w,Musoyama,183,152
1994.01,M4e,Misugisato,185,154
1994.01,M4w,Kotofuji,190,142
1994.01,M5e,Oginishiki,186,133
1994.01,M5w,Daishoho,187,143
1994.01,M6e,Kenko,190,132
1994.01,M6w,Kaio,184,147
1994.01,M7e,Takatoriki,182,140
1994.01,M7w,Kushimaumi,187,192
1994.01,M8e,Terao,186,114
1994.01,M8w,Kitakachidoki,183,148
1994.01,M9e,Kiraiho,189,153
1994.01,M9w,Tamakairiki,183,141
1994.01,M10e,Kyokudozan,183,107
1994.01,M10w,Takamisugi,179,145
1994.01,M11e,Mitoizumi,194,180
1994.01,M11w,Toyonoumi,189,210
1994.01,M12e,Mainoumi,171,96
1994.01,M12w,Kotoinazuma,180,130
1994.01,M13e,Higonoumi,183,133
1994.01,M13w,Kasugafuji,177,144
1994.01,M14e,Hamanoshima,178,127
1994.01,M14w,Kirishima,187,132
1994.01,M15e,Daishoyama,181,181
1994.01,M15w,Tokitsunada,188,179
1994.01,M16e,Kototsubaki,188,141
