basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2003.07,1,Jk40e,Omiyamoto,1-0 (2-5),1,yoritaoshi,0,Jk39w,Hizume,0-1 (2-5)
2003.07,1,Jk38w,Kawai,1-0 (4-3),1,sukuinage,0,Jk37w,Maemashu,0-1 (5-2)
2003.07,1,Jk36e,Takeuchiyama,1-0 (3-4),1,uwatenage,0,Jk35w,Daishowaka,0-1 (4-3)
2003.07,1,Jk34e,Kotoshimoda,0-1 (4-3),0,yoritaoshi,1,Jk33w,Todoroki,1-0 (3-4)
2003.07,1,Jk32e,Iwayama,0-1 (3-4),0,yorikiri,1,Jk31w,Maegunzan,1-0 (4-3)
2003.07,1,Jk30e,Wakakairiki,1-0 (6-1),1,hikiotoshi,0,Jk29w,Fusahikari,0-1 (5-2)
2003.07,1,Jk25e,Dewanooka,0-1 (2-5),0,oshidashi,1,Jk24w,Chiyonoretsu,1-0 (6-1)
2003.07,1,Jk23e,Takeuchi,0-1 (3-4),0,sukuinage,1,Jk22w,Ikemoto,1-0 (3-4)
2003.07,1,Jk21e,Ishikawa,0-1 (2-5),0,yorikiri,1,Jk20w,Takemoto,1-0 (4-3)
2003.07,1,Jk19e,Asaosodo,1-0 (3-4),1,oshidashi,0,Jk18w,Hara,0-1 (3-5)
2003.07,1,Jk16e,Takaurata,0-1 (4-3),0,hikiotoshi,1,Jk17e,Kai,1-0 (5-2)
2003.07,1,Jk14e,Koseki,0-1 (2-5),0,oshidashi,1,Jk14w,Ito,1-0 (4-3)
2003.07,1,Jk12e,Shimoda,0-1 (3-4),0,oshidashi,1,Jk12w,Matsumura,1-0 (4-3)
2003.07,1,Jk10e,Kohakuzan,0-1 (3-4),0,yorikiri,1,Jk10w,Tani,1-0 (3-4)
2003.07,1,Jk8e,Shokiryu,1-0 (5-2),1,sukuinage,0,Jk8w,Kotokaneko,0-1 (2-5)
2003.07,1,Jk6e,Hidanosato,1-0 (5-2),1,oshidashi,0,Jk5w,Shikinokawa,0-1 (2-5)
2003.07,1,Jk4e,Kaganishiki,1-0 (2-3-2),1,yorikiri,0,Jk3w,Miyakomusashi,0-1 (3-4)
2003.07,1,Jk2e,Okanohana,0-1 (1-3-3),0,oshidashi,1,Jk1w,Wakarikido,1-0 (5-2)
2003.07,1,Jd119e,Kirinobori,1-0 (4-3),1,uwatenage,0,Jd119w,Hagurokuni,0-1 (4-3)
2003.07,1,Jd117e,Ashinryu,0-1 (3-4),0,yorikiri,1,Jd117w,Kasachikara,1-0 (4-3)
2003.07,1,Jd115e,Kyokuhozan,0-1 (3-4),0,oshidashi,1,Jd115w,Sekinoyama,1-0 (5-2)
2003.07,1,Jd113e,Miyoshi,0-1 (1-6),0,yorikiri,1,Jd113w,Daihagiyama,1-0 (4-3)
2003.07,1,Jd110e,Matsunoumi,0-1 (4-3),0,oshitaoshi,1,Jd110w,Kasugasato,1-0 (5-2)
2003.07,1,Jd108e,Yoshimura,0-1 (5-2),0,okuridashi,1,Jd108w,Kakutoriki,1-0 (5-2)
2003.07,1,Jd106e,Azumahikari,1-0 (3-4),1,shitatehineri,0,Jd105w,Daiogi,0-1 (3-4)
2003.07,1,Jd104e,Kaitanaka,0-1 (4-3),0,oshidashi,1,Jd103w,Kirimaru,1-0 (3-4)
2003.07,1,Jd100e,Kasugamine,1-0 (6-1),1,yorikiri,0,Jd100w,Horie,0-1 (5-2)
2003.07,1,Jd98e,Fujinawa,0-1 (3-4),0,okuridashi,1,Jd98w,Hokutoryu,1-0 (4-3)
2003.07,1,Jd96e,Yoshii,1-0 (2-5),1,uwatenage,0,Jd96w,Nakatsunishiki,0-1 (1-6)
2003.07,1,Jd94e,Tsunenoumi,1-0 (4-3),1,tsukiotoshi,0,Jd94w,Kurotani,0-1 (2-5)
2003.07,1,Jd92e,Tamayutaka,1-0 (6-1),1,oshidashi,0,Jd92w,Kushimanami,0-1 (5-2)
2003.07,1,Jd90e,Daishiyama,0-1 (3-4),0,yorikiri,1,Jd90w,Tochitaiga,1-0 (4-3)
2003.07,1,Jd88e,Tomita,0-1 (1-2-4),0,yorikiri,1,Jd87w,Oginome,1-0 (5-2)
2003.07,1,Jd85e,Wakataizan,1-0 (4-3),1,yoritaoshi,0,Jd85w,Dewahikari,0-1 (3-4)
2003.07,1,Jd83e,Wakatake,0-1 (3-4),0,yorikiri,1,Jd84e,Otsukuba,1-0 (2-5)
2003.07,1,Jd81w,Kodama,0-1 (4-3),0,uwatenage,1,Jd80w,Hienriki,1-0 (6-1)
2003.07,1,Jd79e,Daigonishiki,0-1 (3-4),0,oshidashi,1,Jd79w,Takaisamu,1-0 (5-2)
