basho,rank,rikishi,height,weight
1995.01,Y1e,Takanohana,186,141
1995.01,Y1w,Akebono,203,225
1995.01,O1e,Takanonami,195,161
1995.01,O1w,Musashimaru,191,190
1995.01,O2e,Wakanohana,180,127
1995.01,S1e,Kaio,184,157
1995.01,S1w,Kotonishiki,176,139
1995.01,K1e,Akinoshima,175,139
1995.01,K1w,Musoyama,184,164
1995.01,M1e,Kotonowaka,191,163
1995.01,M1w,Takatoriki,180,144
1995.01,M2e,Tochinowaka,190,155
1995.01,M2w,Terao,185,113
1995.01,M3e,Hamanoshima,178,126
1995.01,M3w,Mainoumi,171,97
1995.01,M4e,Kenko,190,133
1995.01,M4w,Kushimaumi,187,194
1995.01,M5e,Kotoinazuma,180,130
1995.01,M5w,Tomonohana,173,113
1995.01,M6e,Daizen,189,148
1995.01,M6w,Kirishima,186,125
1995.01,M7e,Naminohana,179,130
1995.01,M7w,Kitakachidoki,183,145
1995.01,M8e,Misugisato,186,154
1995.01,M8w,Konishiki,185,269
1995.01,M9e,Kasugafuji,176,142
1995.01,M9w,Kotobeppu,178,183
1995.01,M10e,Daishi,181,155
1995.01,M10w,Asanowaka,178,146
1995.01,M11e,Kiraiho,190,155
1995.01,M11w,Daishoho,187,140
1995.01,M12e,Kyokudozan,181,106
1995.01,M12w,Oginishiki,186,135
1995.01,M13e,Mitoizumi,193,186
1995.01,M13w,Higonoumi,184,140
1995.01,M14e,Minatofuji,186,157
1995.01,M14w,Tokitsunada,188,174
1995.01,M15e,Wakashoyo,180,162
1995.01,M15w,Takamisugi,178,146
1995.01,M16e,Kotogaume,180,180
