basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1992.07,1,M16e,Hananokuni,0-1 (6-9),0,yorikiri,1,J1e,Tamakairiki,1-0 (9-6)
1992.07,1,M15e,Kotogaume,0-1 (8-7),0,uwatenage,1,M15w,Tachihikari,1-0 (7-8)
1992.07,1,M14e,Daizen,1-0 (7-8),1,uwatenage,0,M14w,Kenko,0-1 (3-12)
1992.07,1,M13e,Terao,0-1 (9-6),0,hatakikomi,1,M13w,Enazakura,1-0 (4-11)
1992.07,1,M12e,Tsunenoyama,0-1 (4-11),0,kotenage,1,M12w,Takanonami,1-0 (9-6)
1992.07,1,M11e,Mainoumi,0-1 (8-7),0,tsuridashi,1,M11w,Tokitsunada,1-0 (8-7)
1992.07,1,M10e,Kotonowaka,1-0 (8-7),1,uwatenage,0,M10w,Kirinishiki,0-1 (8-7)
1992.07,1,M9e,Ryogoku,1-0 (6-5-4),1,oshidashi,0,M9w,Wakanoyama,0-1 (6-9)
1992.07,1,M8e,Takatoriki,0-1 (9-6),0,yoritaoshi,1,M8w,Oginohana,1-0 (8-5-2)
1992.07,1,M7e,Kotofuji,1-0 (8-7),1,yoritaoshi,0,M7w,Kitakachidoki,0-1 (7-8)
1992.07,1,M6w,Tatsuhikari,0-1 (4-11),0,yorikiri,1,M5w,Takamisugi,1-0 (7-8)
1992.07,1,M3e,Kushimaumi,0-1 (6-9),0,yorikiri,1,M3w,Kototsubaki,1-0 (5-5-5)
1992.07,1,M2e,Kyokudozan,0-1 (9-6),0,yoritaoshi,1,M2w,Daishoho,1-0 (5-10)
1992.07,1,M1e,Wakahanada,0-1 (4-9-2),0,uwatenage,1,M1w,Mitoizumi,1-0 (13-2)
1992.07,1,M4e,Kiraiho,1-0 (7-8),1,shitatenage,0,K1w,Misugisato,0-1 (8-7)
1992.07,1,K1e,Musashimaru,1-0 (11-4),1,oshidashi,0,M4w,Toyonoumi,0-1 (8-7)
1992.07,1,M5e,Tochinowaka,1-0 (5-10),1,oshidashi,0,S1w,Kotonishiki,0-1 (6-9)
1992.07,1,S1e,Akinoshima,1-0 (10-5),1,uwatenage,0,M6e,Daishoyama,0-1 (8-7)
1992.07,1,O2eHD,Kirishima,0-1 (11-4),0,uwatenage,1,K2eHD,Takahanada,1-0 (8-7)
1992.07,1,K2wHD,Tomoefuji,0-1 (0-2-13),0,yorikiri,1,O1w,Konishiki,1-0 (10-5)
1992.07,2,J1w,Wakashoyo,2-0 (11-4),1,yorikiri,0,M15w,Tachihikari,1-1 (7-8)
1992.07,2,M12e,Tsunenoyama,0-2 (4-11),0,yorikiri,1,M13e,Terao,1-1 (9-6)
1992.07,2,M11e,Mainoumi,0-2 (8-7),0,yoritaoshi,1,M12w,Takanonami,2-0 (9-6)
1992.07,2,M13w,Enazakura,1-1 (4-11),0,oshidashi,1,M11w,Tokitsunada,2-0 (8-7)
1992.07,2,M10e,Kotonowaka,2-0 (8-7),1,yoritaoshi,0,M16e,Hananokuni,0-2 (6-9)
1992.07,2,M9e,Ryogoku,1-1 (6-5-4),0,yorikiri,1,M15e,Kotogaume,1-1 (8-7)
1992.07,2,M14w,Kenko,0-2 (3-12),0,oshidashi,1,M9w,Wakanoyama,1-1 (6-9)
1992.07,2,M14e,Daizen,1-1 (7-8),0,yorikiri,1,M8w,Oginohana,2-0 (8-5-2)
1992.07,2,M10w,Kirinishiki,1-1 (8-7),1,yorikiri,0,M3w,Kototsubaki,1-1 (5-5-5)
