basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1995.09,1,J1e,Aogiyama,0-1 (8-7),0,sukuinage,1,M15w,Tomonohana,1-0 (9-6)
1995.09,1,M15e,Tokitsunada,0-1 (6-9),0,yorikiri,1,M14w,Kiraiho,1-0 (8-7)
1995.09,1,M14e,Kyokudozan,0-1 (9-6),0,oshidashi,1,M13w,Kasugafuji,1-0 (8-7)
1995.09,1,M13e,Asanosho,1-0 (8-7),1,tsukiotoshi,0,M12w,Takamisugi,0-1 (2-13)
1995.09,1,M12e,Kitakachidoki,0-1 (8-7),0,kirikaeshi,1,M11w,Mainoumi,1-0 (8-7)
1995.09,1,M11e,Naminohana,0-1 (8-7),0,hatakikomi,1,M10w,Daishoho,1-0 (6-9)
1995.09,1,M10e,Daishi,0-1 (8-7),0,hatakikomi,1,M9w,Terao,1-0 (8-7)
1995.09,1,M9e,Mitoizumi,1-0 (8-7),1,yorikiri,0,M8w,Tochinowaka,0-1 (8-7)
1995.09,1,M7e,Asahiyutaka,0-1 (7-8),0,oshidashi,1,M8e,Tosanoumi,1-0 (11-4)
1995.09,1,M6e,Oginishiki,1-0 (5-10),1,yorikiri,0,M6w,Kotobeppu,0-1 (6-9)
1995.09,1,M5e,Konishiki,1-0 (5-10),1,oshidashi,0,M5w,Kirishima,0-1 (4-11)
1995.09,1,M3e,Higonoumi,1-0 (4-11),1,uwatenage,0,M4w,Misugisato,0-1 (6-9)
1995.09,1,K1e,Kotonowaka,0-1 (4-11),0,sukuinage,1,M2w,Hamanoshima,1-0 (3-12)
1995.09,1,M2e,Minatofuji,0-1 (5-10),0,sukuinage,1,S1w,Kaio,1-0 (11-4)
1995.09,1,S1e,Musoyama,1-0 (8-7),1,okuritaoshi,0,M3w,Asanowaka,0-1 (4-11)
1995.09,1,O2e,Takanonami,0-1 (8-7),0,yoritaoshi,1,K2w,Kotonishiki,1-0 (10-5)
1995.09,1,M1w,Kotoinazuma,1-0 (9-6),1,yorikiri,0,O1w,Wakanohana,0-1 (10-5)
1995.09,1,O1e,Musashimaru,1-0 (10-5),1,oshitaoshi,0,M4e,Wakashoyo,0-1 (7-8)
1995.09,1,M1e,Takatoriki,0-1 (8-7),0,hatakikomi,1,Y1w,Akebono,1-0 (12-3)
1995.09,1,Y1e,Takanohana,1-0 (15-0),1,yorikiri,0,K1w,Kenko,0-1 (6-9)
1995.09,2,M15e,Tokitsunada,1-1 (6-9),1,yorikiri,0,J1w,Shikishima,1-1 (5-10)
1995.09,2,M15w,Tomonohana,2-0 (9-6),1,yorikiri,0,M13w,Kasugafuji,1-1 (8-7)
1995.09,2,M10e,Daishi,0-2 (8-7),0,hatakikomi,1,M12e,Kitakachidoki,1-1 (8-7)
1995.09,2,M14w,Kiraiho,2-0 (8-7),1,yorikiri,0,M10w,Daishoho,1-1 (6-9)
1995.09,2,M9e,Mitoizumi,1-1 (8-7),0,oshidashi,1,M13e,Asanosho,2-0 (8-7)
1995.09,2,M14e,Kyokudozan,0-2 (9-6),0,hikiotoshi,1,M9w,Terao,2-0 (8-7)
1995.09,2,M8e,Tosanoumi,2-0 (11-4),1,oshidashi,0,M12w,Takamisugi,0-2 (2-13)
1995.09,2,M11e,Naminohana,1-1 (8-7),1,oshidashi,0,M8w,Tochinowaka,0-2 (8-7)
1995.09,2,M7e,Asahiyutaka,1-1 (7-8),1,yorikiri,0,M11w,Mainoumi,1-1 (8-7)
1995.09,2,M4e,Wakashoyo,0-2 (7-8),0,okuridashi,1,M6w,Kotobeppu,1-1 (6-9)
