basho,rank,rikishi,height,weight
1996.11,Y1e,Takanohana,186,147
1996.11,Y1w,Akebono,204,218.5
1996.11,O1e,Wakanohana,179.5,133.5
1996.11,O1w,Musashimaru,192,206
1996.11,O2e,Takanonami,195,166
1996.11,S1e,Takatoriki,180,144
1996.11,S1w,Kaio,185,151
1996.11,S2w,Kotonishiki,176,134.5
1996.11,K1e,Asahiyutaka,191,145
1996.11,K1w,Musoyama,183.6,163.5
1996.11,M1e,Daishoho,188.5,143
1996.11,M1w,Tosanoumi,186,141
1996.11,M2e,Akinoshima,176,153.5
1996.11,M2w,Mitoizumi,195,190.5
1996.11,M3e,Terao,185,114
1996.11,M3w,Kotonowaka,191,165.5
1996.11,M4e,Oginishiki,185.5,139.5
1996.11,M4w,Asanosho,185,134
1996.11,M5e,Tamakasuga,182,144.5
1996.11,M5w,Hamanoshima,179,130.5
1996.11,M6e,Kenko,189.5,145.5
1996.11,M6w,Kotoinazuma,181,133.5
1996.11,M7e,Ganyu,185,170.5
1996.11,M7w,Kyokushuzan,182,118.5
1996.11,M8e,Tochinowaka,190,161.5
1996.11,M8w,Kotoryu,183,137
1996.11,M9e,Konishiki,185,285
1996.11,M9w,Kitakachidoki,183,143.5
1996.11,M10e,Aogiyama,181.5,148
1996.11,M10w,Higonoumi,184,136.5
1996.11,M11e,Asanowaka,176,147.5
1996.11,M11w,Shikishima,184,181.5
1996.11,M12e,Kotobeppu,177,178.5
1996.11,M12w,Minatofuji,186.5,161.5
1996.11,M13e,Daihisho,195,175.5
1996.11,M13w,Daishi,182,163.5
1996.11,M14e,Naminohana,178,130
1996.11,M14w,Kyokudozan,182.5,104.5
1996.11,M15e,Rikio,190.5,147
1996.11,M15w,Tochiazuma,179,131
