basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2013.05,1,Jk25e,Kaikoki,0-1 (0-7),0,uwatenage,1,Jk24w,Terumichi,1-0 (2-5)
2013.05,1,Jk23e,Fujinotani,1-0 (3-4),1,uwatenage,0,Jk22w,Sakai,0-1 (2-5)
2013.05,1,Jk21e,Okamoto,0-1 (2-5),0,yorikiri,1,Jk20w,Katayama,1-0 (3-4)
2013.05,1,Jk19e,Teruju,0-1 (1-6),0,yorikiri,1,Jk18w,Aoto,1-0 (5-2)
2013.05,1,Jk17e,Kotomiyakura,1-0 (4-3),1,shitatenage,0,Jk16w,Yamatonami,0-1 (1-2-4)
2013.05,1,Jk15e,Asano,0-1 (4-3),0,yorikiri,1,Jk14w,Takagenji,1-0 (6-1)
2013.05,1,Jk13e,Asaueno,1-0 (4-3),1,uwatenage,0,Jk12w,Kakehashi,0-1 (4-3)
2013.05,1,Jk11e,Toyoizumi,0-1 (3-4),0,yoritaoshi,1,Jk10w,Takei,1-0 (4-3)
2013.05,1,Jk9e,Hara,0-1 (4-3),0,oshidashi,1,Jk8w,Shineiyama,1-0 (7-0)
2013.05,1,Jk6e,Koba,1-0 (6-1),1,yorikiri,0,Jk6w,Kaisho,0-1 (4-3)
2013.05,1,Jk4e,Sadaisamu,0-1 (2-5),0,oshidashi,1,Jk1w,Hokutoo,1-0 (4-3)
2013.05,1,Jd98e,Nishihata,1-0 (2-5),1,oshidashi,0,Jd97w,Miyakojima,0-1 (1-6)
2013.05,1,Jd96e,Ogata,1-0 (3-4),1,isamiashi,0,Jd95w,Ishiharayama,0-1 (3-4)
2013.05,1,Jd92e,Tanahashi,1-0 (6-1),1,yorikiri,0,Jd93w,Umetsu,0-1 (5-2)
2013.05,1,Jd91e,Daishiryu,0-1 (3-4),0,yorikiri,1,Jd92w,Echizenyama,1-0 (3-4)
2013.05,1,Jd89w,Kotouruga,1-0 (3-4),1,uwatenage,0,Jd88w,Kozakura,0-1 (1-6)
2013.05,1,Jd87e,Ashitakayama,0-1 (3-4),0,yoritaoshi,1,Jd86w,Hokutosho,1-0 (5-2)
2013.05,1,Jd85e,Moriurara,0-1 (3-4),0,oshidashi,1,Jd84w,Hasegawa,1-0 (5-2)
2013.05,1,Jd83e,Daishi,1-0 (4-3),1,yorikiri,0,Jd82w,Mimanishiki,0-1 (4-3)
2013.05,1,Jd80e,Toseima,0-1 (5-2),0,okuridashi,1,Jd80w,Hisatsukasa,1-0 (5-2)
2013.05,1,Jd78e,Dewataikai,0-1 (2-5),0,oshidashi,1,Jd78w,Kotomanabe,1-0 (2-5)
2013.05,1,Jd76e,Hikarugenji,1-0 (5-2),1,yorikiri,0,Jd76w,Wakayamanaka,0-1 (3-4)
2013.05,1,Jd74e,Fujihisashi,1-0 (4-3),1,oshidashi,0,Jd74w,Kotoyoshikane,0-1 (3-4)
2013.05,1,Jd72e,Amanowaka,0-1 (3-4),0,tsukidashi,1,Jd72w,Kitanomine,1-0 (4-3)
2013.05,1,Jd70e,Kisenishiki,1-0 (4-3),1,kotenage,0,Jd70w,Shobimaru,0-1 (3-4)
2013.05,1,Jd68e,Kyokuhikari,1-0 (3-4),1,yorikiri,0,Jd68w,Hokutoryu,0-1 (2-5)
2013.05,1,Jd66e,Tsubakifuji,0-1 (2-5),0,uwatenage,1,Jd66w,Kato,1-0 (4-3)
2013.05,1,Jd64e,Dewadaiki,1-0 (6-1),1,yoritaoshi,0,Jd64w,Sharinoumi,0-1 (0-1-6)
2013.05,1,Jd62e,Hirose,0-1 (3-4),0,oshidashi,1,Jd62w,Majima,1-0 (3-4)
2013.05,1,Jd60e,Kozan,1-0 (3-4),1,okuridashi,0,Jd60w,Hamaminato,0-1 (3-4)
2013.05,1,Jd58e,Juban,1-0 (5-2),1,oshidashi,0,Jd58w,Azumahikari,0-1 (1-6)
2013.05,1,Jd56e,Nakashima,1-0 (4-3),1,hatakikomi,0,Jd55w,Mihamaumi,0-1 (1-6)
2013.05,1,Jd54e,Nakazono,0-1 (4-3),0,sukuinage,1,Jd53w,Motokiyama,1-0 (5-2)
2013.05,1,Jd52e,Kirizakura,1-0 (5-2),1,hatakikomi,0,Jd51w,Okuniyama,0-1 (3-4)
2013.05,1,Jd50e,Omori,1-0 (5-2),1,yorikiri,0,Jd49w,Kaneko,0-1 (4-3)
2013.05,1,Jd47e,Tamakaizan,1-0 (5-2),1,yorikiri,0,Jd47w,Daikosei,0-1 (4-3)
2013.05,1,Jd45e,Kotonoshima,0-1 (3-4),0,uchigake,1,Jd45w,Yoshinofuji,1-0 (3-4)
2013.05,1,Jd43e,Tomonofuji,1-0 (4-3),1,yorikiri,0,Jd43w,Ichiki,0-1 (2-5)
2013.05,1,Jd41e,Chiyohayate,1-0 (6-1),1,tsukidashi,0,Jd41w,Yamamoto,0-1 (4-3)
2013.05,1,Jd39e,Kasugaiwa,0-1 (3-4),0,hikiotoshi,1,Jd39w,Matsuki,1-0 (4-3)
2013.05,1,Jd37e,Setonishiki,0-1 (4-3),0,hikiotoshi,1,Jd37w,Taketoba,1-0 (5-2)
2013.05,1,Jd35e,Wakahizen,0-1 (5-2),0,okuridashi,1,Jd35w,Hokuto,1-0 (3-4)
2013.05,1,Jd33w,Kyokuryuo,1-0 (5-2),1,yorikiri,0,Jd32w,Takasaito,0-1 (2-5)
2013.05,1,Jd31e,Imafuku,1-0 (3-4),1,oshidashi,0,Jd30w,Daishofuji,0-1 (3-4)
2013.05,1,Jd29e,Teraofuji,0-1 (4-3),0,hatakikomi,1,Jd28w,Kasugasato,1-0 (4-3)
2013.05,1,Jd27e,Kotomyozan,1-0 (5-2),1,okuridashi,0,Jd26w,Hokutonami,0-1 (2-5)
2013.05,1,Jd25e,Hasugeyama,0-1 (4-3),0,utchari,1,Jd24w,Tsugaruumi,1-0 (3-4)
2013.05,1,Jd23e,Masuryu,0-1 (1-6),0,oshidashi,1,Jd22w,Hamayutaka,1-0 (4-3)
2013.05,1,Jd20e,Daishomune,0-1 (3-4),0,hikiotoshi,1,Jd20w,Seiomaru,1-0 (5-2)
2013.05,1,Jd18e,Mitani,1-0 (4-3),1,kirikaeshi,0,Jd18w,Sakabe,0-1 (3-4)
2013.05,1,Jd16e,Ariake,0-1 (3-4),0,oshidashi,1,Jd16w,Koju,1-0 (1-6)
2013.05,1,Jd14e,Torinzan,0-1 (2-5),0,tsukiotoshi,1,Jd14w,Burinosato,1-0 (4-3)
2013.05,1,Jd12e,Kirinofuji,0-1 (4-3),0,yorikiri,1,Jd11w,Chiyoraizan,1-0 (5-2)
2013.05,1,Jd10e,Higonohana,0-1 (1-6),0,oshidashi,1,Jd9w,Isoazuma,1-0 (2-5)
2013.05,1,Jd9e,Tochigidake,0-1 (2-5),0,oshidashi,1,Jd8w,Ishiura,1-0 (7-0)
2013.05,1,Jd6w,Azumanami,1-0 (4-3),1,yorikiri,0,Jd5w,Sakura,0-1 (1-6)
2013.05,1,Jd4e,Daishoko,0-1 (2-5),0,hatakikomi,1,Jd3w,Masutenryu,1-0 (4-3)
2013.05,1,Jd2e,Daitenpaku,1-0 (4-3),1,oshidashi,0,Jd1w,Barikimaru,0-1 (3-4)
2013.05,1,Sd100e,Ryuseio,1-0 (6-1),1,oshidashi,0,Sd99w,Tamanotaka,0-1 (4-3)
2013.05,1,Sd98e,Kotomatsuo,0-1 (2-5),0,oshidashi,1,Sd97w,Tochinokuni,1-0 (5-2)
2013.05,1,Sd96e,Kosenho,0-1 (2-5),0,oshidashi,1,Sd95w,Wakadaiju,1-0 (3-4)
2013.05,1,Sd93w,Hokutohana,1-0 (5-2),1,sukuinage,0,Sd92w,Taguchi,0-1 (4-3)
2013.05,1,Sd91e,Tochitaiga,1-0 (3-4),1,yorikiri,0,Sd91w,Hayate,0-1 (0-7)
2013.05,1,Sd89e,Hokutotsuru,1-0 (4-3),1,oshidashi,0,Sd88w,Daishojo,0-1 (4-3)
2013.05,1,Sd87e,Arajishi,0-1 (3-4),0,tsukidashi,1,Sd86w,Hayashi,1-0 (4-3)
2013.05,1,Sd85e,Sadanosato,1-0 (5-2),1,yorikiri,0,Sd84w,Hamamiryu,0-1 (3-4)
2013.05,1,Sd82e,Mitohikari,1-0 (4-3),1,yorikiri,0,Sd83e,Sumanoumi,0-1 (3-4)
2013.05,1,Sd80e,Kototaiki,1-0 (3-4),1,yorikiri,0,Sd80w,Tokutaiho,0-1 (1-6)
2013.05,1,Sd79e,Koshinonami,0-1 (2-5),0,oshidashi,1,Sd79w,Asakoki,1-0 (3-4)
2013.05,1,Sd76e,Hokuyozan,0-1 (3-4),0,oshidashi,1,Sd75w,Oruri,1-0 (5-2)
2013.05,1,Sd74e,Maenofuji,1-0 (4-3),1,oshidashi,0,Sd73w,Kakutaiki,0-1 (4-3)
2013.05,1,Sd72e,Haruzakura,1-0 (2-5),1,tsukiotoshi,0,Sd71w,Gorikiyama,0-1 (3-4)
2013.05,1,Sd70e,Daishodo,0-1 (4-3),0,yorikiri,1,Sd69w,Hitenryu,1-0 (5-2)
2013.05,1,Sd67e,Suekawa,0-1 (3-4),0,hikiotoshi,1,Sd68e,Daishowaka,1-0 (4-3)
2013.05,1,Sd66e,Daishokaku,1-0 (4-3),1,yorikiri,0,Sd65w,Uno,0-1 (5-2)
2013.05,1,Sd64e,Chiyoshuho,0-1 (2-5),0,sotogake,1,Sd63w,Kototsubasa,1-0 (4-3)
2013.05,1,Sd62e,Teraoumi,1-0 (3-4),1,yorikiri,0,Sd61w,Isenohana,0-1 (0-7)
2013.05,1,Sd60e,Daishokai,0-1 (4-3),0,oshidashi,1,Sd59w,Mitozakura,1-0 (3-4)
2013.05,1,Sd58e,Tosahikari,0-1 (3-4),0,yorikiri,1,Sd57w,Kawaraumi,1-0 (5-2)
2013.05,1,Sd56e,Rikito,0-1 (3-4),0,hikiotoshi,1,Sd55w,Kasugamine,1-0 (3-4)
2013.05,1,Sd54e,Yuki,0-1 (3-4),0,oshidashi,1,Sd53w,Minatosho,1-0 (5-2)
2013.05,1,Sd51e,Kainoryu,1-0 (3-4),1,yorikiri,0,Sd51w,Owaka,0-1 (4-3)
2013.05,1,Sd49e,Sotenryu,1-0 (5-2),1,uwatenage,0,Sd49w,Enshunada,0-1 (2-5)
2013.05,1,Sd47e,Tokiarashi,0-1 (3-4),0,yorikiri,1,Sd47w,Daijo,1-0 (5-2)
2013.05,1,Sd45e,Fukunokuni,0-1 (5-2),0,hatakikomi,1,Sd45w,Tsurunoumi,1-0 (4-3)
2013.05,1,Sd43e,Kasuganami,1-0 (4-3),1,oshidashi,0,Sd43w,Shunba,0-1 (3-4)
2013.05,1,Sd41e,Matsubayama,1-0 (6-1),1,oshidashi,0,Sd41w,Tochihayate,0-1 (2-5)
2013.05,1,Sd39e,Rikishin,1-0 (2-5),1,yorikiri,0,Sd39w,Tamadaiki,0-1 (5-2)
2013.05,1,Sd37e,Yotsuguruma,1-0 (4-3),1,kotenage,0,Sd37w,Hamaeiko,0-1 (5-2)
2013.05,1,Sd35e,Dewanosato,0-1 (2-5),0,yoritaoshi,1,Sd35w,Yotsugamine,1-0 (3-4)
2013.05,1,Sd33w,Hakuyozan,1-0 (5-2),1,yorikiri,0,Sd32w,Okoryu,0-1 (6-1)
2013.05,1,Sd31e,Tochikasuga,1-0 (2-5),1,hikiotoshi,0,Sd31w,Aomihama,0-1 (2-5)
2013.05,1,Sd29e,Orora,0-1 (3-4),0,yorikiri,1,Sd29w,Masumiura,1-0 (3-4)
2013.05,1,Sd27e,Kotodaishin,1-0 (5-2),1,yorikiri,0,Sd27w,Genkaiho,0-1 (5-2)
2013.05,1,Sd25e,Isshinryu,0-1 (1-6),0,kotenage,1,Sd25w,Kasugaryu,1-0 (4-3)
2013.05,1,Sd23e,Kotodaigo,1-0 (3-4),1,okuridashi,0,Sd22w,Nishiuchi,0-1 (1-6)
2013.05,1,Sd21e,Kisenowaka,0-1 (5-2),0,oshidashi,1,Sd20w,Kotokuzan,1-0 (4-3)
2013.05,1,Sd18e,Miura,1-0 (3-4),1,okuridashi,0,Sd18w,Daikamifusa,0-1 (4-3)
2013.05,1,Sd16e,Tochinosato,0-1 (4-3),0,yorikiri,1,Sd17e,Amuru,1-0 (6-1)
2013.05,1,Sd13e,Towanoyama,1-0 (4-3),1,yorikiri,0,Sd14e,Takunishiki,0-1 (4-3)
2013.05,1,Sd11e,Hagane,0-1 (3-4),0,uwatenage,1,Sd11w,Aratoshi,1-0 (3-4)
2013.05,1,Sd9e,Meisei,1-0 (4-3),1,fusen,0,Sd9w,Aoimaru,0-1 (0-1-6)
2013.05,1,Sd7e,Tomisakae,0-1 (4-3),0,oshidashi,1,Sd7w,Daieisho,1-0 (7-0)
2013.05,1,Sd5e,Tochinoshima,0-1 (2-5),0,uwatedashinage,1,Sd5w,Aisaka,1-0 (4-3)
2013.05,1,Sd3e,Akinoyama,1-0 (4-3),1,kotenage,0,Sd3w,Rendaiyama,0-1 (3-4)
2013.05,1,Sd1e,Sasakiyama,1-0 (6-1),1,shitatenage,0,Sd1w,Akinokawa,0-1 (3-4)
2013.05,1,Ms59e,Masutoo,1-0 (5-2),1,yoritaoshi,0,Ms59w,Onami,0-1 (2-5)
2013.05,1,Ms57e,Daishoiwa,0-1 (2-5),0,watashikomi,1,Ms57w,Torugawa,1-0 (4-3)
2013.05,1,Ms55e,Komanokuni,1-0 (5-2),1,yorikiri,0,Ms55w,Wakakasuga,0-1 (1-6)
2013.05,1,Ms53e,Wakaryusei,0-1 (1-6),0,yoritaoshi,1,Ms53w,Oazuma,1-0 (3-4)
2013.05,1,Ms52e,Takamisato,0-1 (3-4),0,oshidashi,1,Ms52w,Kisomitsuru,1-0 (4-3)
2013.05,1,Ms48e,Sadanohama,1-0 (3-2-2),1,yorikiri,0,Ms48w,Sadanishiki,0-1 (2-5)
2013.05,1,Ms46e,Komakiryu,0-1 (4-3),0,hatakikomi,1,Ms46w,Chiyosakae,1-0 (5-2)
2013.05,1,Ms44e,Teraomaru,0-1 (3-4),0,yorikiri,1,Ms43w,Hishofuji,1-0 (4-3)
2013.05,1,Ms42e,Kotofukuju,1-0 (3-4),1,oshidashi,0,Ms41w,Mitoyutaka,0-1 (4-3)
2013.05,1,Ms40e,Daikamikaze,0-1 (2-5),0,abisetaoshi,1,Ms39w,Iwasaki,1-0 (5-2)
2013.05,1,Ms38e,Tenichi,0-1 (1-6),0,hatakikomi,1,Ms37w,Kisenoyama,1-0 (4-3)
2013.05,1,Ms36e,Tokachiumi,0-1 (4-3),0,tsukiotoshi,1,Ms35w,Byakko,1-0 (5-2)
2013.05,1,Ms34e,Toyononami,1-0 (2-5),1,oshitaoshi,0,Ms33w,Suzaku,0-1 (3-4)
2013.05,1,Ms32e,Chiyoshoma,1-0 (4-3),1,oshidashi,0,Ms31w,Kotoeko,0-1 (3-4)
2013.05,1,Ms30e,Migikataagari,0-1 (3-4),0,oshidashi,1,Ms29w,Sasanoyama,1-0 (6-1)
2013.05,1,Ms28e,Masunosho,0-1 (4-3),0,tsukiotoshi,1,Ms27w,Kansei,1-0 (4-3)
2013.05,1,Ms25e,Asatenmai,1-0 (4-3),1,oshidashi,0,Ms23w,Nishikikaze,0-1 (0-7)
2013.05,1,Ms23e,Nogami,0-1 (5-2),0,hatakikomi,1,Ms24w,Mankajo,1-0 (4-3)
2013.05,1,Ms22e,Daigofuji,0-1 (2-5),0,yorikiri,1,Ms21w,Kihonoumi,1-0 (1-6)
2013.05,1,Ms20e,Dairaido,1-0 (2-5),1,oshidashi,0,Ms19w,Terutsuyoshi,0-1 (3-4)
2013.05,1,Ms17e,Musashiumi,1-0 (6-1),1,shitatedashinage,0,Ms17w,Maeta,0-1 (2-5)
2013.05,1,Ms15e,Kyokutaisei,0-1 (3-4),0,oshidashi,1,Ms15w,Aozora,1-0 (3-4)
2013.05,1,Ms13e,Yamatofuji,0-1 (3-4),0,uwatenage,1,Ms13w,Takatoshi,1-0 (4-3)
2013.05,1,Ms11e,Fujimoto,0-1 (4-3),0,oshidashi,1,Ms11w,Saishin,1-0 (2-5)
2013.05,1,Ms9w,Dewahayate,0-1 (4-3),0,oshidashi,1,Ms8w,Higonojo,1-0 (4-3)
2013.05,1,Ms7e,Osunaarashi,1-0 (7-0),1,tsukiotoshi,0,Ms7w,Higoarashi,0-1 (4-3)
2013.05,1,Ms5e,Chiyomaru,1-0 (5-2),1,oshidashi,0,Ms5w,Sakaguchi,0-1 (2-5)
2013.05,1,Ms3e,Endo,1-0 (5-2),1,tsukiotoshi,0,Ms3w,Hochiyama,0-1 (2-5)
2013.05,1,Ms1e,Seiro,1-0 (5-2),1,yoritaoshi,0,Ms1w,Yoshiazuma,0-1 (4-3)
2013.05,1,J14e,Chiyoo,0-1 (7-8),0,yoritaoshi,1,J14w,Homasho,1-0 (9-6)
2013.05,1,J13e,Akiseyama,0-1 (7-8),0,tsukiotoshi,1,J13w,Kagamio,1-0 (12-3)
2013.05,1,J12e,Kitaharima,1-0 (6-9),1,yorikiri,0,J12w,Chiyoarashi,0-1 (7-8)
2013.05,1,J11e,Kizenryu,1-0 (6-9),1,shitatedashinage,0,J11w,Kimurayama,0-1 (3-12)
2013.05,1,J10e,Tokushinho,0-1 (7-8),0,okurihikiotoshi,1,J10w,Takanoyama,1-0 (7-8)
2013.05,1,J9e,Wakakoyu,1-0 (6-9),1,tsukidashi,0,J9w,Oniarashi,0-1 (7-8)
2013.05,1,J8e,Tochinowaka,1-0 (10-5),1,yorikiri,0,J8w,Tanzo,0-1 (6-9)
2013.05,1,J7e,Sagatsukasa,0-1 (4-11),0,oshidashi,1,J7w,Tochihiryu,1-0 (5-10)
2013.05,1,J6e,Tokushoryu,1-0 (12-3),1,tottari,0,J6w,Tenkaiho,0-1 (8-7)
2013.05,1,J5e,Satoyama,0-1 (5-10),0,oshidashi,1,J5w,Nionoumi,1-0 (8-7)
2013.05,1,J4e,Asasekiryu,1-0 (5-10),1,uwatenage,0,J4w,Sotairyu,0-1 (7-8)
2013.05,1,J3e,Oiwato,0-1 (8-7),0,oshidashi,1,J3w,Kotoyuki,1-0 (13-2)
