basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1999.11,1,M14e,Ganyu,0-1 (0-10-5),0,yorikiri,1,M14w,Takanowaka,1-0 (9-6)
1999.11,1,M13e,Ohinode,1-0 (8-7),1,hatakikomi,0,M13w,Daizen,0-1 (7-8)
1999.11,1,M12e,Tokitsuumi,0-1 (8-7),0,hatakikomi,1,M12w,Tochinonada,1-0 (10-5)
1999.11,1,M11e,Kaiho,1-0 (8-7),1,yorikiri,0,M11w,Otsukasa,0-1 (8-7)
1999.11,1,M10e,Hamanoshima,0-1 (8-7),0,yorikiri,1,M10w,Shikishima,1-0 (8-7)
1999.11,1,M9e,Asanowaka,0-1 (9-6),0,tsukiotoshi,1,M9w,Wakanosato,1-0 (5-7-3)
1999.11,1,M8e,Kyokutenho,0-1 (6-9),0,yorikiri,1,M8w,Chiyotenzan,1-0 (7-8)
1999.11,1,M7e,Minatofuji,1-0 (7-8),1,uwatenage,0,M7w,Higonoumi,0-1 (8-7)
1999.11,1,M6e,Wakanoyama,1-0 (7-8),1,okuridashi,0,M6w,Kotoryu,0-1 (9-6)
1999.11,1,M5e,Kotonowaka,0-1 (8-7),0,tsukiotoshi,1,M5w,Toki,1-0 (9-6)
1999.11,1,M4e,Terao,0-1 (5-10),0,tsukitaoshi,1,M4w,Aogiyama,1-0 (6-9)
1999.11,1,K1e,Musoyama,1-0 (10-5),1,oshidashi,0,M3w,Asanosho,0-1 (4-11)
1999.11,1,M3e,Kyokushuzan,0-1 (5-10),0,oshidashi,1,S1w,Tochiazuma,1-0 (10-5)
1999.11,1,S1e,Kaio,0-1 (11-4),0,yorikiri,1,M2w,Kotonishiki,1-0 (7-8)
1999.11,1,O2e,Takanonami,1-0 (6-9),1,kawazugake,0,M1w,Miyabiyama,0-1 (8-7)
1999.11,1,M2e,Takatoriki,0-1 (2-13),0,oshitaoshi,1,O1w,Dejima,1-0 (10-5)
1999.11,1,O1e,Chiyotaikai,0-1 (9-6),0,hatakikomi,1,K2w,Tosanoumi,1-0 (10-5)
1999.11,1,M1e,Tamakasuga,1-0 (3-12),1,oshidashi,0,Y2w,Takanohana,0-1 (11-4)
1999.11,1,Y1e,Musashimaru,0-1 (12-3),0,yorikiri,1,K1w,Akinoshima,1-0 (3-12)
1999.11,2,M13e,Ohinode,2-0 (8-7),1,yorikiri,0,M14e,Ganyu,0-2 (0-10-5)
1999.11,2,M14w,Takanowaka,2-0 (9-6),1,yorikiri,0,M12w,Tochinonada,1-1 (10-5)
1999.11,2,M11e,Kaiho,1-1 (8-7),0,oshitaoshi,1,M13w,Daizen,1-1 (7-8)
1999.11,2,M12e,Tokitsuumi,0-2 (8-7),0,uwatenage,1,M10w,Shikishima,2-0 (8-7)
1999.11,2,M9e,Asanowaka,0-2 (9-6),0,tsukiotoshi,1,M11w,Otsukasa,1-1 (8-7)
1999.11,2,M10e,Hamanoshima,1-1 (8-7),1,okuritaoshi,0,M8w,Chiyotenzan,1-1 (7-8)
1999.11,2,M9w,Wakanosato,1-1 (5-7-3),0,tsukiotoshi,1,M7w,Higonoumi,1-1 (8-7)
1999.11,2,M5e,Kotonowaka,1-1 (8-7),1,oshidashi,0,M7e,Minatofuji,1-1 (7-8)
1999.11,2,M8e,Kyokutenho,0-2 (6-9),0,oshidashi,1,M5w,Toki,2-0 (9-6)
1999.11,2,M4e,Terao,1-1 (5-10),1,hatakikomi,0,M6w,Kotoryu,0-2 (9-6)
1999.11,2,M6e,Wakanoyama,2-0 (7-8),1,hatakikomi,0,M4w,Aogiyama,1-1 (6-9)
1999.11,2,M3w,Asanosho,1-1 (4-11),1,hatakikomi,0,K1w,Akinoshima,1-1 (3-12)
1999.11,2,S1e,Kaio,1-1 (11-4),1,okuridashi,0,M3e,Kyokushuzan,0-2 (5-10)
1999.11,2,M2w,Kotonishiki,2-0 (7-8),1,hatakikomi,0,S1w,Tochiazuma,1-1 (10-5)
1999.11,2,O1e,Chiyotaikai,1-1 (9-6),1,uwatenage,0,M1w,Miyabiyama,0-2 (8-7)
1999.11,2,O2e,Takanonami,2-0 (6-9),1,oshitaoshi,0,M1e,Tamakasuga,1-1 (3-12)
1999.11,2,K2w,Tosanoumi,2-0 (10-5),1,oshidashi,0,O1w,Dejima,1-1 (10-5)
1999.11,2,Y1e,Musashimaru,1-1 (12-3),1,oshidashi,0,M2e,Takatoriki,0-2 (2-13)
1999.11,2,K1e,Musoyama,1-1 (10-5),0,uwatenage,1,Y2w,Takanohana,1-1 (11-4)
1999.11,3,M14e,Ganyu,0-3 (0-10-5),0,oshidashi,1,M13w,Daizen,2-1 (7-8)
1999.11,3,M13e,Ohinode,3-0 (8-7),1,sukuinage,0,M14w,Takanowaka,2-1 (9-6)
1999.11,3,M12w,Tochinonada,2-1 (10-5),1,yorikiri,0,M10w,Shikishima,2-1 (8-7)
1999.11,3,M10e,Hamanoshima,1-2 (8-7),0,yorikiri,1,M12e,Tokitsuumi,1-2 (8-7)
1999.11,3,M11w,Otsukasa,2-1 (8-7),1,tsukiotoshi,0,M9w,Wakanosato,1-2 (5-7-3)
1999.11,3,M9e,Asanowaka,0-3 (9-6),0,hikiotoshi,1,M11e,Kaiho,2-1 (8-7)
1999.11,3,M8e,Kyokutenho,0-3 (6-9),0,uwatenage,1,M6w,Kotoryu,1-2 (9-6)
1999.11,3,M6e,Wakanoyama,2-1 (7-8),0,okuridashi,1,M7w,Higonoumi,2-1 (8-7)
1999.11,3,M8w,Chiyotenzan,1-2 (7-8),0,hikiotoshi,1,M5w,Toki,3-0 (9-6)
1999.11,3,M7e,Minatofuji,2-1 (7-8),1,oshidashi,0,M4w,Aogiyama,1-2 (6-9)
1999.11,3,M5e,Kotonowaka,2-1 (8-7),1,uwatenage,0,M3w,Asanosho,1-2 (4-11)
1999.11,3,K1e,Musoyama,2-1 (10-5),1,oshidashi,0,M4e,Terao,1-2 (5-10)
1999.11,3,M2e,Takatoriki,0-3 (2-13),0,oshitaoshi,1,S1w,Tochiazuma,2-1 (10-5)
1999.11,3,S1e,Kaio,1-2 (11-4),0,oshidashi,1,K1w,Akinoshima,2-1 (3-12)
1999.11,3,M3e,Kyokushuzan,0-3 (5-10),0,yorikiri,1,O1w,Dejima,2-1 (10-5)
1999.11,3,O1e,Chiyotaikai,2-1 (9-6),1,hatakikomi,0,M1e,Tamakasuga,1-2 (3-12)
1999.11,3,O2e,Takanonami,2-1 (6-9),0,okuridashi,1,K2w,Tosanoumi,3-0 (10-5)
1999.11,3,M1w,Miyabiyama,0-3 (8-7),0,yorikiri,1,Y2w,Takanohana,2-1 (11-4)
1999.11,3,Y1e,Musashimaru,2-1 (12-3),1,yorikiri,0,M2w,Kotonishiki,2-1 (7-8)
1999.11,4,M14w,Takanowaka,3-1 (9-6),1,hatakikomi,0,M13w,Daizen,2-2 (7-8)
1999.11,4,M12e,Tokitsuumi,2-2 (8-7),1,shitatenage,0,M13e,Ohinode,3-1 (8-7)
1999.11,4,M14e,Ganyu,0-4 (0-10-5),0,yorikiri,1,M12w,Tochinonada,3-1 (10-5)
1999.11,4,M10e,Hamanoshima,1-3 (8-7),0,uwatenage,1,M11e,Kaiho,3-1 (8-7)
1999.11,4,M11w,Otsukasa,3-1 (8-7),1,uwatedashinage,0,M10w,Shikishima,2-2 (8-7)
1999.11,4,M8e,Kyokutenho,1-3 (6-9),1,tsukiotoshi,0,M9e,Asanowaka,0-4 (9-6)
1999.11,4,M9w,Wakanosato,2-2 (5-7-3),1,shitatenage,0,M8w,Chiyotenzan,1-3 (7-8)
1999.11,4,M6e,Wakanoyama,2-2 (7-8),0,katasukashi,1,M7e,Minatofuji,3-1 (7-8)
1999.11,4,M7w,Higonoumi,3-1 (8-7),1,yorikiri,0,M6w,Kotoryu,1-3 (9-6)
