basho,rank,rikishi,height,weight
2011.05,Y1e,Hakuho,192,149
2011.05,O1e,Kotooshu,203,153
2011.05,O1w,Kaio,184,172
2011.05,O2e,Baruto,198,188
2011.05,O2w,Harumafuji,185,130
2011.05,S1e,Kotoshogiku,179,174
2011.05,S1w,Kisenosato,187,173
2011.05,K1e,Kakuryu,186,143
2011.05,K1w,Toyonoshima,169,141
2011.05,M1e,Goeido,183,145
2011.05,M1w,Tokusegawa,189,158
2011.05,M2e,Homasho,186,145
2011.05,M2w,Tochiozan,189,152
2011.05,M3e,Kitataiki,184,146
2011.05,M3w,Aminishiki,185,148
2011.05,M4e,Okinoumi,191,153
2011.05,M4w,Takekaze,171,150
2011.05,M5e,Aran,187,156
2011.05,M5w,Wakanosato,184,158
2011.05,M6e,Tamawashi,189,160
2011.05,M6w,Tochinoshin,191,158
2011.05,M7e,Hakuba,187,124
2011.05,M7w,Yoshikaze,176,140
2011.05,M8e,Kyokutenho,191,157
2011.05,M8w,Shotenro,189,154
2011.05,M9e,Tosayutaka,179,140
2011.05,M9w,Asasekiryu,184,146
2011.05,M10e,Kasugao,183,149
2011.05,M10w,Wakakoyu,178,170
2011.05,M11e,Koryu,186,153
2011.05,M11w,Tochinowaka,194,164
2011.05,M12e,Mokonami,187,150
2011.05,M12w,Toyohibiki,184,161
2011.05,M13e,Kotokasuga,182,147
2011.05,M13w,Tokitenku,186,149
2011.05,M14e,Gagamaru,185,202
2011.05,M14w,Tochinonada,186,160
2011.05,M15e,Takamisakari,188,145
2011.05,M16e,Miyabiyama,185,188
2011.05,M16w,Kaisei,194,177
2011.05,M17e,Kimurayama,182,177
2011.05,J1e,Takayasu,185,148.2
2011.05,J1w,Tamanoshima,186,159
2011.05,J2e,Bushuyama,191,174
2011.05,J2w,Masatsukasa,182,143
2011.05,J3e,Takarafuji,184,160
2011.05,J3w,Toyozakura,181,134
2011.05,J4e,Daido,187,162
2011.05,J4w,Sakaizawa,189,149
2011.05,J5w,Shimotori,188,144
2011.05,J6e,Kyokunankai,180,142
2011.05,J6w,Kokkai,190,148
2011.05,J7e,Asofuji,180,122
2011.05,J7w,Akiseyama,183,171.4
2011.05,J8e,Sadanoumi,183,124
2011.05,J8w,Fujiazuma,180,175.2
2011.05,J9e,Masunoyama,179,173.3
2011.05,J9w,Sadanofuji,190,169
2011.05,J10e,Wakatenro,184,166
2011.05,J10w,Hochiyama,188,155
2011.05,J11e,Shironoryu,180,115
2011.05,J11w,Kiyoseumi,183,175.1
2011.05,J12e,Sagatsukasa,166,128
2011.05,J12w,Tamaasuka,184,153
2011.05,J13e,Masuraumi,172,142.6
2011.05,J13w,Yoshiazuma,198,173.6
2011.05,J14e,Chiyohakuho,181,134.5
2011.05,J14w,Tsurugidake,181,161.3
2011.05,Ms1e,Aoiyama,190,162.6
2011.05,Ms1w,Kakizoe,176,137
2011.05,Ms2e,Takanoyama,187,101.6
2011.05,Ms2w,Kanbayashi,178,135.5
2011.05,Ms3e,Arawashi,185.5,123.5
2011.05,Ms3w,Kaonishiki,179,156.2
2011.05,Ms4e,Nionoumi,173.5,141.1
2011.05,Ms4w,Matsutani,177,125
2011.05,Ms5e,Hoshihikari,182.5,112.9
2011.05,Ms5w,Tochitsubasa,167,96.5
2011.05,Ms6e,Minami,182.6,188.5
2011.05,Ms6w,Kitaharima,182,118.4
2011.05,Ms7e,Sotairyu,178,112.1
2011.05,Ms7w,Tokushoryu,181,161.5
2011.05,Ms8e,Myogiryu,187,145.5
2011.05,Ms8w,Ikioi,191,135
2011.05,Ms9e,Chiyonokuni,182,125.5
2011.05,Ms9w,Tochiyashiki,177.5,143.1
2011.05,Ms10e,Mochimaru,188.5,151.8
2011.05,Ms10w,Hamanishiki,179.5,122.1
2011.05,Ms11e,Takateru,173,129.4
2011.05,Ms11w,Tochihiryu,177,146.6
2011.05,Ms12e,Kyokushuho,191,137.4
2011.05,Ms12w,Rikiryu,189,160
2011.05,Ms13e,Byakko,187,127.1
2011.05,Ms13w,Hokutoriki,182,150
2011.05,Ms14e,Towanoyama,190.5,173.3
2011.05,Ms14w,Daishoki,174,123.7
2011.05,Ms15e,Ryuho,182,150
2011.05,Ms15w,Naoe,182,132
2011.05,Ms15TD,Meigetsuin,180,166
2011.05,Ms16e,Oniarashi,185,127.8
2011.05,Ms16w,Buseizan,185.5,157.4
2011.05,Ms17e,Chiyoarashi,173,132.2
2011.05,Ms17w,Tokushinho,192,193
2011.05,Ms18e,Satsumahibiki,165.5,118.5
2011.05,Ms18w,Kitazono,183,166
2011.05,Ms19e,Aozora,180,124.3
2011.05,Ms19w,Wakanoshima,180,136.3
2011.05,Ms20e,Higonojo,178,127.2
2011.05,Ms20w,Satoyama,176.5,121
2011.05,Ms21e,Asahisho,172,128
2011.05,Ms21w,Hishofuji,192,180.5
2011.05,Ms22e,Kasugakuni,182.5,162.5
2011.05,Ms22w,Kumagai,185,132
2011.05,Ms23e,Nakanokuni,185,165
2011.05,Ms23w,Kotomisen,182,150.2
2011.05,Ms24e,Chiyozakura,184,133.5
2011.05,Ms24w,Kotoyutaka,183.5,141.7
2011.05,Ms25e,Yamashita,173,165.3
2011.05,Ms25w,Jumonji,184,160
2011.05,Ms26e,Kotokuni,186,157
2011.05,Ms26w,Daishoumi,177.5,147.3
2011.05,Ms27e,Ryuden,190.5,134.7
2011.05,Ms27w,Teraomaru,190,144.7
2011.05,Ms28e,Kirinowaka,177,126
2011.05,Ms28w,Kagamio,180,117.1
2011.05,Ms29e,Sakaguchi,185,146.5
2011.05,Ms29w,Terashita,188,134.9
2011.05,Ms30e,Kotoyuki,176,137.2
2011.05,Ms30w,Takanoiwa,179,134.3
2011.05,Ms31e,Hokuo,176,118.1
2011.05,Ms31w,Ryuo,175.6,144.5
2011.05,Ms32e,Chokozan,175,117.2
2011.05,Ms32w,Wakaryusei,184.5,127.6
2011.05,Ms33e,Sakigake,179,146.4
2011.05,Ms33w,Seiro,186,123.4
2011.05,Ms34e,Sensho,181,130.6
2011.05,Ms34w,Kihonoumi,182.5,146.9
2011.05,Ms35e,Hakiai,174,128
2011.05,Ms35w,Araumi,182,114.1
2011.05,Ms36e,Dairaido,177,153.7
2011.05,Ms36w,Saishin,179,138
2011.05,Ms37e,Kazafuzan,183,150
2011.05,Ms37w,Kei,175,113.1
2011.05,Ms38e,Migikataagari,174,152.4
2011.05,Ms38w,Daishoyama,175.5,154.4
2011.05,Ms39e,Yotsuguruma,184,150
2011.05,Ms39w,Chiyootori,177,150
2011.05,Ms40e,Kosei,192,170.4
2011.05,Ms40w,Fukunohana,189,141.5
2011.05,Ms41e,Fukugoriki,180.5,140.5
2011.05,Ms41w,Takakiho,178,145
2011.05,Ms42e,Tenroku,177.5,150
2011.05,Ms42w,Toyonokuni,180.5,150
2011.05,Ms43e,Tokitsukasa,178,147.1
2011.05,Ms43w,Homarefuji,179,157
2011.05,Ms44e,Futeno,180.5,149.3
2011.05,Ms44w,Azumaryu,191,135.2
2011.05,Ms45e,Kamei,194,132.2
2011.05,Ms45w,Tamao,188,129
2011.05,Ms46e,Daikamifusa,172,119.3
2011.05,Ms46w,Shoketsu,184,158.3
2011.05,Ms47e,Katsunofuji,182,135.1
2011.05,Ms47w,Higoarashi,181.5,158.1
2011.05,Ms48e,Maeta,180,211.6
2011.05,Ms48w,Ryujinsakari,184,185.5
2011.05,Ms49e,Nankairiki,175,127.8
2011.05,Ms49w,Matsumoto,177,123.3
2011.05,Ms50e,Shirononami,173.4,129
2011.05,Ms50w,Ryuonami,187,121.5
2011.05,Ms51e,Tokachiumi,189.5,137
2011.05,Ms51w,Tenichi,176,140.3
2011.05,Ms52e,Enatsukasa,178.5,141.1
2011.05,Ms52w,Notozakura,178,128.6
2011.05,Ms53e,Kobo,168,111.4
2011.05,Ms53w,Kairyu,177,128.6
2011.05,Ms54e,Asabenkei,190,172.2
2011.05,Ms54w,Kaishin,185,164
2011.05,Ms55e,Takatoshi,173,119.8
2011.05,Ms55w,Akinokawa,177,141.6
2011.05,Ms56e,Musashiumi,183,141.3
2011.05,Ms56w,Yamatofuji,187,141.9
2011.05,Ms57e,Chiyomaru,178,152.2
2011.05,Ms57w,Asatenmai,172,112
2011.05,Ms58e,Taiga,183,124.6
2011.05,Ms58w,Amatsu,179.5,136
2011.05,Ms59e,Kaorufuji,174.5,167.7
2011.05,Ms59w,Kawanari,184.5,181
2011.05,Ms60e,Tochinohama,185,156.6
2011.05,Ms60w,Takunishiki,184.5,185.8
2011.05,Sd1e,Takageppo,172,122.6
2011.05,Sd1w,Aokishin,172,109.2
2011.05,Sd2e,Tochinoyama,175,128
2011.05,Sd2w,Akinoyama,177,191.3
2011.05,Sd3e,Suzaku,181,96.7
2011.05,Sd3w,Hokuoryu,172.5,139
2011.05,Sd4e,Fujimoto,178.5,137
2011.05,Sd4w,Dewahayate,177,108.2
2011.05,Sd5e,Koshinoryu,179,160
2011.05,Sd5w,Mankajo,181,198.4
2011.05,Sd6e,Isanokuni,182,149.4
2011.05,Sd6w,Raiko,181.5,133
2011.05,Sd7e,Torugawa,174.5,104.5
2011.05,Sd7w,Tamadaiki,180.5,132.7
2011.05,Sd8e,Higo,180.6,139.3
2011.05,Sd8w,Masumiura,171,103.7
2011.05,Sd9e,Sachiazuma,180,145.3
2011.05,Sd9w,Fukunokuni,170,128.8
2011.05,Sd10e,Dewanosato,183.5,121.2
2011.05,Sd10w,Asanotosa,175,157.1
2011.05,Sd11e,Rendaiyama,179.5,142.3
2011.05,Sd11w,Musoketsu,187,151
2011.05,Sd12e,Masutoo,186,162.6
2011.05,Sd12w,Tokizakura,175,167
2011.05,Sd13e,Kotodaishin,179,149.3
2011.05,Sd13w,Sasakiyama,180,138
2011.05,Sd14e,Hoshizakura,182.5,130.2
2011.05,Sd14w,Chiyonishiki,176.5,124.3
2011.05,Sd15e,Bungonishiki,182,149.3
2011.05,Sd15w,Kotootori,177,125.6
2011.05,Sd16e,Hamaeiko,170,102
2011.05,Sd16w,Wakakengo,174.5,118.5
2011.05,Sd17e,Chiyonoshin,177,129.4
2011.05,Sd17w,Nishiuchi,177.5,110.2
2011.05,Sd18e,Hokkairyu,186.5,144.2
2011.05,Sd18w,Komanokuni,176,206
2011.05,Sd19e,Isenohana,179,130.2
2011.05,Sd19w,Ryutei,186,205.7
2011.05,Sd20e,Miyamaru,180,135
2011.05,Sd20w,Hakunishiki,179,122.2
2011.05,Sd21e,Maegunzan,180.5,161.4
2011.05,Sd21w,Daionami,179,118
